segment_id,p_happy,p_angry,p_sad,p_neutral
254,0.003434,0.003932,0.009441,0.983194
255,0.003174,0.0117,0.007321,0.977805
256,0.024636,0.014306,0.012123,0.948935
257,0.018864,0.006179,0.006569,0.968387
258,0.025728,0.009574,0.008636,0.956061
259,0.004778,0.017563,0.00965,0.96801
260,0.002829,0.013578,0.007984,0.97561
261,0.011205,0.013945,0.011598,0.963253
262,0.004634,0.006647,0.008574,0.980145
263,0.023938,0.007309,0.016993,0.951761
264,0.008616,0.028719,0.214408,0.748257
265,0.017529,0.045918,0.178566,0.757987
266,0.020143,0.017405,0.007715,0.954737
267,0.010079,0.036043,0.007726,0.946152
268,0.016173,0.01221,0.013107,0.958511
269,0.014071,0.009412,0.017207,0.95931
270,0.005709,0.015905,0.009652,0.968733
271,0.678046,0.002971,0.008397,0.310586
272,0.691769,0.003042,0.014147,0.291041
273,0.010575,0.006824,0.015729,0.966872
274,0.238088,0.004071,0.037169,0.720673
275,0.914377,0.002354,0.003301,0.079968
276,0.013826,0.029096,0.010262,0.946816
277,0.003044,0.025611,0.00469,0.966655
278,0.006503,0.036715,0.0052,0.951582
279,0.00556,0.012131,0.003047,0.979262
280,0.003708,0.006367,0.002958,0.986968
281,0.040842,0.027203,0.010102,0.921853
282,0.020181,0.011859,0.030103,0.937858
283,0.008259,0.011546,0.003905,0.976291
284,0.014081,0.012541,0.010008,0.96337
285,0.00555,0.011345,0.007401,0.975705
286,0.006848,0.033904,0.013247,0.946001
287,0.009829,0.029614,0.017971,0.942586
288,0.008631,0.007813,0.008748,0.974807
289,0.016918,0.01011,0.011818,0.961155
290,0.006007,0.033787,0.007758,0.952449
291,0.006803,0.041004,0.008297,0.943896
292,0.015887,0.015173,0.008033,0.960907
293,0.069009,0.008096,0.014076,0.908818
294,0.010314,0.010185,0.010343,0.969158
295,0.006351,0.009922,0.006174,0.977553
296,0.002035,0.011149,0.009614,0.977203
297,0.006539,0.136509,0.010594,0.846358
298,0.00873,0.34196,0.038216,0.611095
299,0.063909,0.012422,0.022231,0.901438
300,0.069131,0.005955,0.012144,0.91277
301,0.009502,0.015553,0.003675,0.97127
302,0.005253,0.020012,0.014376,0.960358
303,0.008252,0.02194,0.013193,0.956616
304,0.07138,0.04742,0.005682,0.875519
305,0.028261,0.022675,0.005202,0.943861
306,0.209556,0.023295,0.010322,0.756827
307,0.017469,0.012317,0.004903,0.965311
308,0.00208,0.01696,0.003758,0.977202
309,0.003231,0.044161,0.012483,0.940124
310,0.006216,0.015893,0.016927,0.960964
311,0.789256,0.004849,0.012657,0.193238
312,0.573094,0.00475,0.025246,0.39691
313,0.025279,0.01842,0.023542,0.932758
314,0.083632,0.010716,0.012353,0.893299
315,0.015461,0.01366,0.009544,0.961335
316,0.006919,0.009266,0.004313,0.979502
317,0.02355,0.006577,0.005361,0.964512
318,0.075003,0.005295,0.035141,0.884561
319,0.006107,0.017099,0.012959,0.963835
320,0.015125,0.004399,0.007952,0.972524
321,0.010317,0.005789,0.017715,0.966178
322,0.011098,0.00836,0.004398,0.976143
323,0.004214,0.017661,0.007084,0.97104
324,0.037432,0.05616,0.018828,0.88758
325,0.044657,0.010543,0.00999,0.93481
326,0.007416,0.006493,0.007091,0.979001
327,0.032034,0.020379,0.008467,0.93912
328,0.009893,0.008688,0.00347,0.97795
329,0.012055,0.00428,0.006897,0.976769
330,0.406968,0.014261,0.010807,0.567964
331,0.546499,0.01043,0.009794,0.433277
332,0.020455,0.051573,0.02543,0.902543
333,0.009477,0.029412,0.011972,0.94914
334,0.096757,0.015182,0.00678,0.881281
335,0.017951,0.015497,0.001873,0.964679
336,0.07924,0.317725,0.01256,0.590476
337,0.028808,0.016697,0.007009,0.947487
338,0.054565,0.019876,0.014517,0.911043
339,0.003687,0.012105,0.00492,0.979288
340,0.002114,0.012406,0.00763,0.97785
341,0.005603,0.011815,0.006004,0.976578
342,0.009234,0.008972,0.00443,0.977364
343,0.029137,0.014652,0.004237,0.951974
344,0.01523,0.02219,0.00353,0.95905
345,0.007657,0.015312,0.024024,0.953007
346,0.010097,0.008322,0.012164,0.969417
347,0.015724,0.007039,0.026851,0.950386
348,0.038796,0.005443,0.088847,0.866914
349,0.030964,0.003319,0.007771,0.957946
350,0.012161,0.023007,0.010011,0.954822
351,0.956037,0.002038,0.002586,0.039339
352,0.122591,0.014022,0.011586,0.851801
353,0.019692,0.038135,0.022349,0.919823
354,0.009872,0.01105,0.17548,0.803598
355,0.006079,0.009962,0.009036,0.974922
356,0.003029,0.020815,0.030206,0.945949
357,0.036275,0.013938,0.00554,0.944247
358,0.036275,0.013938,0.00554,0.944247
359,0.006459,0.01787,0.002733,0.972938
360,0.010413,0.011863,0.002975,0.97475
361,0.009419,0.005638,0.005837,0.979106
362,0.029437,0.009738,0.011667,0.949158
363,0.025662,0.00504,0.016932,0.952366
364,0.03731,0.004187,0.004589,0.953914
365,0.007345,0.005854,0.004645,0.982156
366,0.013547,0.049294,0.022399,0.914761
367,0.012532,0.00408,0.051334,0.932055
368,0.00834,0.00234,0.006612,0.982708
369,0.008913,0.010906,0.030366,0.949815
370,0.0127,0.003999,0.007141,0.97616
371,0.022567,0.111538,0.038824,0.827071
372,0.00404,0.05797,0.026623,0.911367
373,0.011531,0.00651,0.011767,0.970192
374,0.00597,0.024341,0.021721,0.947967
375,0.003855,0.013103,0.005409,0.977632
376,0.005923,0.004693,0.005604,0.98378
377,0.00639,0.020688,0.021055,0.951867
378,0.009068,0.020462,0.018402,0.952067
379,0.005174,0.017459,0.014163,0.963203
380,0.003314,0.01717,0.017192,0.962324
381,0.012748,0.058473,0.053203,0.875576
382,0.080272,0.013427,0.010247,0.896054
383,0.040556,0.006539,0.005828,0.947077
384,0.008984,0.014739,0.017787,0.95849
385,0.0045,0.012752,0.006815,0.975934
386,0.006392,0.041359,0.034733,0.917516
387,0.001963,0.012398,0.010653,0.974986
388,0.003055,0.018508,0.342077,0.63636
389,0.042502,0.006985,0.186577,0.763935
390,0.004776,0.014176,0.082743,0.898305
391,0.00247,0.063783,0.051657,0.88209
392,0.00244,0.015619,0.06278,0.919161
393,0.004777,0.012013,0.223639,0.759571
394,0.001623,0.007727,0.058674,0.931977
395,0.003264,0.036165,0.078774,0.881796
396,0.003709,0.066644,0.025493,0.904154
397,0.00412,0.013387,0.008015,0.974478
398,0.01194,0.011472,0.025465,0.951123
399,0.541043,0.007425,0.015119,0.436414
400,0.014318,0.035993,0.014712,0.934977
401,0.001664,0.02606,0.150406,0.82187
402,0.007495,0.017528,0.066904,0.908073
403,0.004016,0.02812,0.02291,0.944954
404,0.003692,0.005692,0.002416,0.988201
405,0.001055,0.01806,0.008499,0.972386
406,0.001643,0.016562,0.011845,0.969951
407,0.002286,0.005694,0.017698,0.974322
408,0.001768,0.004033,0.003279,0.990919
409,0.002905,0.005001,0.006704,0.98539
410,0.020111,0.012209,0.010351,0.957328
411,0.103201,0.016245,0.002776,0.877778
412,0.031228,0.011741,0.022832,0.934198
413,0.00325,0.017733,0.011724,0.967292
414,0.005617,0.069723,0.061814,0.862847
415,0.00473,0.017226,0.066024,0.91202
416,0.004592,0.007517,0.031269,0.956622
417,0.003773,0.005043,0.012741,0.978443
418,0.014786,0.03061,0.01972,0.934884
419,0.006686,0.054555,0.066315,0.872445
420,0.003815,0.020177,0.013589,0.962419
421,0.009613,0.050602,0.038017,0.901768
422,0.045923,0.003359,0.006891,0.943827
423,0.476242,0.003027,0.006402,0.514328
424,0.019506,0.007717,0.006302,0.966475
425,0.007845,0.005884,0.009667,0.976605
426,0.016306,0.004788,0.016264,0.962642
427,0.005029,0.004087,0.010721,0.980164
428,0.005033,0.005679,0.020207,0.969081
429,0.006271,0.006214,0.013108,0.974407
430,0.001736,0.042029,0.077656,0.878579
431,0.001844,0.048448,0.115593,0.834115
432,0.002576,0.019693,0.014789,0.962942
433,0.003125,0.059748,0.033005,0.904122
434,0.00894,0.070991,0.031754,0.888315
435,0.006423,0.012908,0.006907,0.973762
436,0.028558,0.007393,0.005883,0.958167
437,0.874572,0.006271,0.004995,0.114162
438,0.006766,0.003607,0.007382,0.982244
439,0.003453,0.032682,0.013451,0.950415
440,0.005922,0.013797,0.054789,0.925492
441,0.030902,0.009037,0.006095,0.953966
442,0.007193,0.012634,0.043538,0.936634
443,0.005346,0.00669,0.010471,0.977493
444,0.015194,0.027242,0.069176,0.888388
445,0.018838,0.049966,0.202996,0.7282
446,0.032387,0.012275,0.060744,0.894594
447,0.006304,0.020477,0.002442,0.970777
448,0.045932,0.00662,0.007067,0.940382
449,0.035606,0.005168,0.025555,0.933671
450,0.004181,0.007558,0.009304,0.978957
451,0.006592,0.155435,0.043391,0.794582
452,0.009078,0.112596,0.016767,0.861559
453,0.006529,0.043278,0.058925,0.891268
454,0.048893,0.00624,0.020012,0.924854
455,0.018061,0.006275,0.011884,0.96378
456,0.019159,0.013192,0.024309,0.94334
457,0.00261,0.007355,0.004253,0.985782
458,0.001649,0.008224,0.006287,0.98384
459,0.00251,0.004443,0.003955,0.989091
460,0.004389,0.021417,0.050241,0.923953
461,0.002879,0.235796,0.211877,0.549448
462,0.00227,0.024019,0.015304,0.958407
463,0.004821,0.01827,0.037654,0.939255
464,0.008128,0.016624,0.553826,0.421422
465,0.005307,0.009057,0.047932,0.937704
466,0.000945,0.328633,0.030998,0.639423
467,0.001157,0.456825,0.029364,0.512654
468,0.022561,0.010815,0.019404,0.94722
469,0.011365,0.01615,0.110274,0.862211
470,0.018749,0.008344,0.018481,0.954426
471,0.023104,0.010041,0.023411,0.943444
472,0.002692,0.0351,0.005093,0.957115
473,0.00507,0.086235,0.004101,0.904594
474,0.500074,0.015564,0.009014,0.475348
475,0.588231,0.008531,0.005302,0.397937
476,0.006645,0.022372,0.014051,0.956933
477,0.323208,0.007554,0.003627,0.665612
478,0.669902,0.010117,0.013179,0.306802
479,0.004377,0.015796,0.002594,0.977232
480,0.004213,0.026269,0.056596,0.912922
481,0.002761,0.021581,0.052033,0.923626
482,0.002598,0.014599,0.016752,0.966051
483,0.003657,0.009845,0.006372,0.980126
484,0.005056,0.006588,0.005738,0.982618
485,0.003487,0.016033,0.015984,0.964496
486,0.002556,0.010824,0.006303,0.980317
487,0.004145,0.015861,0.020402,0.959591
488,0.004431,0.029289,0.336578,0.629703
489,0.001848,0.015594,0.014069,0.968489
490,0.078812,0.008452,0.010465,0.902271
491,0.004211,0.017568,0.186803,0.791418
492,0.005014,0.010819,0.301355,0.682812
493,0.002311,0.012527,0.015323,0.969839
494,0.013591,0.023303,0.024412,0.938694
495,0.077326,0.042149,0.023488,0.857036
496,0.017726,0.034711,0.012833,0.934729
497,0.019297,0.160627,0.014828,0.805248
498,0.003652,0.04732,0.007936,0.941092
499,0.010854,0.029314,0.011178,0.948655
500,0.008746,0.109051,0.019434,0.862769
501,0.020929,0.007196,0.011255,0.96062
502,0.020929,0.007196,0.011255,0.96062
503,0.008319,0.038723,0.010231,0.942727
504,0.010562,0.012976,0.006264,0.970198
505,0.009262,0.015018,0.007874,0.967845
506,0.004794,0.016672,0.010067,0.968467
507,0.00473,0.008539,0.0031,0.98363
508,0.010679,0.007473,0.00844,0.973409
509,0.005429,0.011355,0.00707,0.976146
510,0.00242,0.014563,0.005309,0.977708
511,0.004001,0.016085,0.007347,0.972567
512,0.009222,0.072162,0.011934,0.906683
513,0.003516,0.007207,0.005787,0.98349
514,0.007863,0.004399,0.007059,0.980678
515,0.027393,0.017189,0.005543,0.949875
516,0.197333,0.019556,0.00623,0.776881
517,0.01452,0.005521,0.006065,0.973894
518,0.004836,0.010431,0.006398,0.978335
519,0.004429,0.008067,0.008947,0.978557
520,0.007951,0.012832,0.022837,0.95638
521,0.013188,0.025944,0.041587,0.91928
522,0.010343,0.010468,0.01804,0.96115
523,0.004433,0.035627,0.055742,0.904198
524,0.004706,0.036767,0.054367,0.90416
525,0.006045,0.013906,0.014205,0.965845
526,0.012695,0.020998,0.018229,0.948077
527,0.005666,0.021498,0.018635,0.954202
528,0.008712,0.021136,0.01436,0.955793
529,0.013696,0.028312,0.021354,0.936638
530,0.00441,0.030633,0.029254,0.935703
531,0.005936,0.017446,0.058474,0.918144
532,0.009436,0.011994,0.028516,0.950054
533,0.016778,0.033736,0.034238,0.915247
534,0.005924,0.039888,0.00833,0.945858
535,0.00391,0.041742,0.00595,0.948397
536,0.006805,0.020666,0.023388,0.949141
537,0.008004,0.083957,0.174053,0.733986
538,0.003862,0.022393,0.006838,0.966907
539,0.005085,0.020329,0.007816,0.966769
540,0.008151,0.170266,0.027521,0.794061
541,0.010758,0.023245,0.033892,0.932105
542,0.002293,0.032088,0.012728,0.952891
543,0.006732,0.049636,0.026426,0.917206
544,0.00833,0.027229,0.019338,0.945103
545,0.010533,0.020946,0.059562,0.908959
546,0.007835,0.019437,0.008735,0.963992
547,0.009345,0.031783,0.022988,0.935884
548,0.008728,0.014046,0.013056,0.96417
549,0.005951,0.016418,0.010171,0.96746
550,0.005205,0.021706,0.004093,0.968997
551,0.003823,0.013363,0.00649,0.976324
552,0.005851,0.007813,0.00798,0.978356
553,0.012622,0.004605,0.004677,0.978096
554,0.00768,0.00768,0.017667,0.966974
555,0.006459,0.006647,0.01133,0.975564
556,0.012031,0.018694,0.026551,0.942724
557,0.004813,0.010963,0.039031,0.945193
558,0.007178,0.011513,0.05276,0.928548
559,0.003451,0.011704,0.155435,0.82941
560,0.002797,0.068261,0.147133,0.781809
561,0.013531,0.005046,0.007262,0.974161
562,0.001412,0.00966,0.018248,0.97068
563,0.002117,0.010889,0.036288,0.950706
564,0.017392,0.021815,0.007638,0.953156
565,0.005838,0.008733,0.006637,0.978792
566,0.024705,0.01965,0.021111,0.934534
567,0.005213,0.03652,0.039003,0.919264
568,0.00985,0.025576,0.026748,0.937825
569,0.005605,0.012395,0.00811,0.97389
570,0.007113,0.011674,0.004169,0.977044
571,0.010825,0.102482,0.00538,0.881314
572,0.006188,0.030882,0.003478,0.959452
573,0.012002,0.007693,0.00752,0.972785
574,0.011901,0.015444,0.005657,0.966997
575,0.00919,0.004781,0.006308,0.97972
576,0.007849,0.004714,0.002977,0.98446
577,0.009294,0.00479,0.005003,0.980913
578,0.004801,0.005555,0.012809,0.976835
579,0.01218,0.01854,0.016296,0.952984
580,0.006202,0.015881,0.003761,0.974156
581,0.006397,0.0065,0.005639,0.981464
582,0.005096,0.009306,0.006111,0.979487
583,0.006571,0.013748,0.009425,0.970256
584,0.003847,0.02093,0.005628,0.969595
585,0.004429,0.012935,0.004305,0.978331
586,0.003677,0.014184,0.014846,0.967293
587,0.002222,0.017149,0.007862,0.972767
588,0.019611,0.022658,0.142929,0.814802
589,0.010783,0.012443,0.740911,0.235864
590,0.002436,0.008275,0.01475,0.974538
591,0.008012,0.018689,0.012463,0.960837
592,0.0142,0.047041,0.051722,0.887037
593,0.003945,0.015423,0.01479,0.965842
594,0.015154,0.005731,0.012587,0.966528
595,0.00345,0.017988,0.009049,0.969513
596,0.002053,0.123512,0.020472,0.853963
597,0.005259,0.073176,0.043133,0.878432
598,0.008713,0.058041,0.064694,0.868551
599,0.005879,0.010114,0.237653,0.746353
600,0.004693,0.010004,0.028188,0.957115
601,0.00291,0.019722,0.01039,0.966978
602,0.008694,0.02279,0.013426,0.95509
603,0.004646,0.01436,0.008399,0.972596
604,0.004281,0.011134,0.005654,0.978931
605,0.00358,0.008614,0.003061,0.984744
606,0.007942,0.025525,0.116101,0.850431
607,0.024145,0.005148,0.024889,0.945818
608,0.209343,0.010849,0.02727,0.752538
609,0.007488,0.052928,0.070233,0.869351
610,0.005771,0.012349,0.011354,0.970527
611,0.008695,0.015693,0.028203,0.947409
612,0.010817,0.00739,0.01484,0.966953
613,0.007116,0.011623,0.010962,0.970299
614,0.006608,0.013107,0.021694,0.958592
615,0.002379,0.010502,0.008019,0.9791
616,0.019728,0.019951,0.009413,0.950908
617,0.019318,0.007179,0.006831,0.966672
618,0.004116,0.007142,0.009339,0.979402
619,0.026627,0.007418,0.013283,0.952673
620,0.00305,0.021156,0.024341,0.951453
621,0.003033,0.014888,0.016798,0.96528
622,0.003008,0.009702,0.011214,0.976076
623,0.012545,0.027475,0.0356,0.924379
624,0.008322,0.01049,0.010338,0.97085
625,0.005858,0.020458,0.021106,0.952578
626,0.002506,0.024016,0.018689,0.954789
627,0.007302,0.027167,0.018215,0.947316
628,0.010945,0.026447,0.012183,0.950425
629,0.015524,0.006335,0.005167,0.972975
630,0.008413,0.005635,0.004865,0.981087
631,0.011519,0.004797,0.008272,0.975412
632,0.016785,0.022067,0.006258,0.95489
633,0.009075,0.075149,0.024748,0.891028
