segment_id,p_happy,p_angry,p_sad,p_neutral
86,0.012282,0.03214,0.035858,0.91972
87,0.009067,0.024331,0.005363,0.961239
88,0.015175,0.023364,0.022658,0.938803
89,0.01935,0.035176,0.036393,0.909081
90,0.00346,0.075862,0.443844,0.476834
91,0.005764,0.065104,0.275616,0.653516
92,0.006094,0.009475,0.005791,0.97864
93,0.003812,0.014596,0.0098,0.971793
94,0.005118,0.015397,0.022637,0.956848
95,0.022627,0.015378,0.026225,0.93577
96,0.128029,0.028318,0.00859,0.835062
97,0.024709,0.012293,0.043057,0.919942
98,0.006542,0.014754,0.027459,0.951245
99,0.012647,0.016976,0.072935,0.897441
100,0.007576,0.006936,0.007707,0.977781
101,0.009752,0.011039,0.008759,0.97045
102,0.014073,0.012932,0.021131,0.951864
103,0.012996,0.007531,0.058189,0.921283
104,0.008958,0.006142,0.013983,0.970918
105,0.013816,0.007907,0.017338,0.960938
106,0.006184,0.005621,0.012424,0.97577
107,0.004111,0.011862,0.014027,0.969999
108,0.025296,0.020224,0.010694,0.943785
109,0.014347,0.010233,0.009972,0.965448
110,0.033235,0.006723,0.011609,0.948433
111,0.118234,0.006468,0.024787,0.85051
112,0.006586,0.014849,0.031188,0.947376
113,0.168352,0.021297,0.051224,0.759127
114,0.012878,0.032117,0.020046,0.934959
115,0.017137,0.024789,0.026908,0.931167
116,0.004447,0.01431,0.007898,0.973345
117,0.245487,0.005503,0.013181,0.735828
118,0.924759,0.0022,0.012693,0.060348
119,0.004331,0.011296,0.458489,0.525883
120,0.010734,0.047511,0.068171,0.873584
121,0.00312,0.018122,0.003905,0.974853
122,0.034361,0.004524,0.031926,0.929188
123,0.009322,0.028041,0.050905,0.911733
124,0.011237,0.027003,0.061921,0.899839
125,0.019974,0.01809,0.038383,0.923554
126,0.010804,0.132569,0.07045,0.786178
127,0.017471,0.069114,0.080994,0.832421
128,0.017183,0.077019,0.038171,0.867627
129,0.005801,0.023809,0.016931,0.953459
130,0.015228,0.024621,0.02252,0.937631
131,0.004535,0.007425,0.00829,0.97975
132,0.008148,0.017659,0.031623,0.94257
133,0.001684,0.0087,0.017801,0.971815
134,0.012484,0.008887,0.010548,0.968082
135,0.085664,0.028143,0.05361,0.832582
136,0.009697,0.052305,0.102859,0.835139
137,0.010432,0.015272,0.063641,0.910655
138,0.00439,0.021596,0.041762,0.932252
139,0.002961,0.051226,0.459878,0.485935
140,0.002838,0.024557,0.281271,0.691334
141,0.005394,0.023449,0.010566,0.96059
142,0.015509,0.006824,0.011958,0.96571
143,0.00985,0.007384,0.090471,0.892295
144,0.016147,0.006622,0.191816,0.785416
145,0.242513,0.003739,0.036064,0.717685
146,0.106034,0.032723,0.018706,0.842537
147,0.004953,0.019751,0.00889,0.966406
148,0.006412,0.012384,0.009221,0.971983
149,0.362801,0.005113,0.010085,0.622001
150,0.085725,0.00794,0.020584,0.885751
151,0.00907,0.0168,0.049267,0.924862
152,0.00616,0.01288,0.00529,0.97567
153,0.016656,0.013984,0.056591,0.912769
154,0.025544,0.031796,0.044726,0.897934
155,0.006871,0.018519,0.010107,0.964504
156,0.025259,0.059283,0.048791,0.866667
157,0.018468,0.133397,0.06668,0.781454
158,0.006265,0.00811,0.010766,0.974859
159,0.004028,0.020599,0.010026,0.965347
160,0.011198,0.016971,0.02045,0.951381
161,0.047697,0.006258,0.020168,0.925877
162,0.011736,0.043347,0.007834,0.937083
163,0.651896,0.024292,0.009976,0.313836
164,0.030197,0.006047,0.01054,0.953216
165,0.191013,0.055088,0.0238,0.730099
166,0.004775,0.004122,0.008218,0.982884
167,0.00414,0.005957,0.003504,0.986399
168,0.011566,0.027421,0.008193,0.95282
169,0.081558,0.046408,0.012617,0.859416
170,0.006308,0.016604,0.006495,0.970593
171,0.010015,0.00987,0.012253,0.967861
172,0.035713,0.005903,0.016503,0.941881
173,0.010496,0.007912,0.009193,0.972398
174,0.00462,0.022907,0.010463,0.96201
175,0.004863,0.020337,0.115121,0.85968
176,0.002849,0.011863,0.015212,0.970076
177,0.004857,0.017534,0.004278,0.973331
178,0.046423,0.021323,0.011954,0.9203
179,0.076103,0.039635,0.060949,0.823314
180,0.006235,0.029048,0.009396,0.95532
181,0.005981,0.00542,0.00658,0.982019
182,0.732149,0.01357,0.002738,0.251543
183,0.274955,0.014645,0.010558,0.699842
184,0.004182,0.008052,0.008167,0.979599
185,0.004987,0.007927,0.003532,0.983554
186,0.009374,0.013129,0.003978,0.973519
187,0.009911,0.017989,0.00551,0.966591
188,0.012115,0.029847,0.052289,0.905749
189,0.004917,0.010022,0.011004,0.974057
190,0.004349,0.013031,0.006394,0.976225
191,0.014452,0.006405,0.004996,0.974147
192,0.014482,0.038788,0.026042,0.920688
193,0.003984,0.011761,0.009612,0.974643
194,0.009641,0.294891,0.012074,0.683395
195,0.0054,0.219812,0.007706,0.767083
196,0.006494,0.00891,0.003997,0.980599
197,0.002835,0.010334,0.003894,0.982937
198,0.017538,0.016346,0.033307,0.932809
199,0.008679,0.004759,0.010958,0.975603
200,0.006047,0.010605,0.159015,0.824333
201,0.02565,0.028522,0.019111,0.926717
202,0.011396,0.009733,0.009175,0.969696
203,0.007095,0.031088,0.081606,0.880212
204,0.002497,0.514538,0.349033,0.133932
205,0.006575,0.084425,0.525842,0.383157
206,0.004171,0.006423,0.021739,0.967667
207,0.005626,0.010616,0.010336,0.973422
208,0.008026,0.013171,0.007787,0.971016
209,0.011708,0.00764,0.021661,0.958991
210,0.016259,0.01495,0.009582,0.95921
211,0.02575,0.064041,0.019637,0.890572
212,0.005199,0.01835,0.017537,0.958915
213,0.004876,0.01865,0.011172,0.965302
214,0.005878,0.014533,0.00448,0.975109
215,0.008556,0.018516,0.002614,0.970314
216,0.106797,0.022932,0.005825,0.864446
217,0.011314,0.023177,0.006854,0.958655
218,0.009616,0.012266,0.011931,0.966188
219,0.028513,0.007263,0.020713,0.943511
220,0.325121,0.127755,0.035007,0.512117
221,0.043874,0.068207,0.501203,0.386716
222,0.006183,0.001302,0.971208,0.021307
223,0.107984,0.011204,0.028772,0.852039
224,0.003261,0.028127,0.015184,0.953428
225,0.002715,0.038874,0.022113,0.936298
226,0.005018,0.024776,0.0062,0.964005
227,0.003996,0.028847,0.009883,0.957273
228,0.003573,0.247869,0.028267,0.720291
229,0.000999,0.389505,0.005404,0.604092
230,0.093561,0.012862,0.035806,0.857772
231,0.014073,0.008822,0.015761,0.961345
232,0.004758,0.758266,0.018904,0.218073
233,0.876984,0.006042,0.005305,0.111668
234,0.019061,0.01636,0.011979,0.9526
235,0.003276,0.026843,0.029321,0.94056
236,0.009817,0.012846,0.008072,0.969265
237,0.00414,0.013177,0.007429,0.975253
238,0.005975,0.009867,0.005233,0.978925
239,0.002782,0.035741,0.101246,0.86023
240,0.023614,0.08505,0.004756,0.886581
241,0.002818,0.016866,0.004808,0.975508
242,0.005495,0.01267,0.007099,0.974735
243,0.00873,0.011493,0.007901,0.971875
244,0.010325,0.004943,0.010067,0.974666
245,0.003855,0.34137,0.468228,0.186546
246,0.01265,0.008798,0.055157,0.923395
247,0.007804,0.008378,0.007831,0.975987
248,0.057455,0.022056,0.045352,0.875136
249,0.006406,0.013986,0.011046,0.968563
250,0.002699,0.014713,0.006161,0.976427
251,0.008311,0.040047,0.064452,0.88719
252,0.166001,0.01579,0.015192,0.803017
253,0.012963,0.020407,0.011768,0.954862
254,0.006253,0.19956,0.109438,0.68475
255,0.002827,0.022451,0.364441,0.610281
256,0.001225,0.014065,0.041281,0.943429
257,0.003606,0.009168,0.00795,0.979276
258,0.007663,0.015145,0.045744,0.931448
259,0.004913,0.035246,0.226394,0.733447
260,0.001267,0.111038,0.016935,0.870761
261,0.003158,0.058706,0.01227,0.925867
262,0.002674,0.006648,0.004461,0.986218
263,0.008384,0.005779,0.004823,0.981014
264,0.008599,0.006212,0.007227,0.977962
265,0.013901,0.007745,0.008662,0.969691
266,0.016855,0.008988,0.01012,0.964038
267,0.005736,0.015312,0.004696,0.974256
268,0.010256,0.036209,0.009731,0.943804
269,0.013002,0.012117,0.00441,0.970471
270,0.01577,0.010556,0.003662,0.970012
271,0.002453,0.006281,0.003315,0.987951
272,0.006831,0.005477,0.006028,0.981664
273,0.030459,0.019378,0.019386,0.930777
274,0.019447,0.028017,0.020544,0.931992
275,0.014313,0.024603,0.012197,0.948887
276,0.01104,0.008323,0.003856,0.976781
277,0.018628,0.006327,0.006255,0.96879
278,0.00379,0.007962,0.006616,0.981633
279,0.005369,0.013589,0.02218,0.958862
280,0.00169,0.012528,0.076529,0.909253
281,0.00558,0.007807,0.001755,0.984858
282,0.003423,0.00951,0.002637,0.984431
283,0.006561,0.016432,0.896967,0.08004
284,0.004115,0.030882,0.022082,0.942922
285,0.005025,0.004399,0.005996,0.98458
286,0.011089,0.011971,0.006925,0.970016
287,0.041455,0.118225,0.024945,0.815375
288,0.121707,0.026154,0.007958,0.844181
289,0.136962,0.013991,0.015432,0.833616
290,0.074766,0.027666,0.027277,0.870291
291,0.120537,0.033671,0.014851,0.830941
292,0.71967,0.010838,0.003684,0.265808
293,0.964099,0.005157,0.006026,0.024718
294,0.147403,0.054032,0.109724,0.68884
295,0.009803,0.016394,0.011985,0.961817
296,0.005227,0.03344,0.007034,0.954299
297,0.042847,0.009508,0.00705,0.940596
298,0.092917,0.018305,0.010502,0.878275
299,0.018111,0.015989,0.011367,0.954533
300,0.010298,0.042441,0.003866,0.943394
301,0.009154,0.032211,0.004196,0.95444
302,0.027833,0.015719,0.013541,0.942907
303,0.018257,0.007745,0.002291,0.971707
304,0.020667,0.006707,0.003986,0.968639
305,0.042652,0.010272,0.015931,0.931145
306,0.145775,0.005573,0.006625,0.842027
307,0.233097,0.005727,0.00459,0.756586
308,0.027197,0.020017,0.012903,0.939883
309,0.007604,0.284673,0.022085,0.685637
310,0.004626,0.013763,0.007962,0.973649
311,0.004763,0.004189,0.002689,0.988359
312,0.015287,0.007033,0.008858,0.968822
313,0.004035,0.009322,0.004734,0.981909
314,0.030587,0.073621,0.037652,0.85814
315,0.007109,0.020067,0.032265,0.940559
316,0.049389,0.008377,0.016333,0.925901
317,0.031366,0.002169,0.013898,0.952566
318,0.004794,0.01653,0.165517,0.813158
319,0.005706,0.023474,0.084236,0.886584
320,0.079953,0.004189,0.002137,0.913721
321,0.043885,0.004884,0.002416,0.948814
322,0.016074,0.064047,0.448771,0.471108
323,0.074124,0.015342,0.070708,0.839825
324,0.004774,0.007131,0.00726,0.980835
325,0.011411,0.079171,0.094967,0.814452
326,0.009576,0.010944,0.009455,0.970025
327,0.01015,0.008819,0.006142,0.974888
328,0.007854,0.018309,0.113805,0.860032
329,0.006957,0.067347,0.568816,0.356879
330,0.005182,0.011895,0.032019,0.950903
331,0.003457,0.007226,0.016917,0.9724
332,0.003826,0.018796,0.259152,0.718226
333,0.001972,0.029252,0.049786,0.918989
334,0.003609,0.031971,0.047261,0.917159
335,0.008678,0.020836,0.032323,0.938163
336,0.0052,0.012756,0.01422,0.967824
337,0.003395,0.00936,0.011424,0.975822
338,0.003251,0.011799,0.031328,0.953622
339,0.00509,0.013312,0.013508,0.968091
340,0.003056,0.0233,0.006264,0.96738
341,0.007864,0.059558,0.019695,0.912883
342,0.031665,0.026041,0.10066,0.841634
343,0.003464,0.012934,0.003083,0.98052
344,0.002967,0.068484,0.009978,0.918571
345,0.003658,0.031066,0.021026,0.94425
346,0.00752,0.015282,0.009259,0.967938
347,0.594177,0.009358,0.012559,0.383905
348,0.031124,0.005348,0.005254,0.958274
349,0.014772,0.008686,0.007262,0.969279
350,0.019029,0.025926,0.037583,0.917462
351,0.007262,0.034126,0.010156,0.948455
352,0.004378,0.005144,0.004976,0.985502
353,0.008716,0.005207,0.015603,0.970474
354,0.003993,0.004849,0.008045,0.983114
355,0.003597,0.013781,0.006968,0.975654
356,0.010567,0.040844,0.097203,0.851385
357,0.003698,0.018224,0.01214,0.965939
358,0.010004,0.020377,0.030279,0.939339
359,0.026634,0.011802,0.022365,0.939199
360,0.005981,0.03665,0.048473,0.908896
361,0.005105,0.009902,0.14411,0.840883
362,0.013526,0.008977,0.266234,0.711263
363,0.011868,0.030936,0.503543,0.453653
364,0.006585,0.553698,0.096311,0.343406
365,0.164341,0.00343,0.016618,0.815611
366,0.446479,0.039358,0.023091,0.491073
367,0.062577,0.019623,0.004688,0.913112
368,0.365462,0.014132,0.029515,0.590892
369,0.003374,0.008606,0.108154,0.879866
370,0.002548,0.007119,0.418388,0.571945
371,0.006576,0.006651,0.016491,0.970282
372,0.010638,0.025973,0.003158,0.960232
373,0.029535,0.007678,0.005423,0.957363
374,0.014384,0.004907,0.003948,0.976761
375,0.047338,0.005797,0.008065,0.9388
376,0.131303,0.006259,0.010138,0.8523
377,0.014682,0.003571,0.003647,0.978101
378,0.094914,0.014786,0.01405,0.876249
379,0.003724,0.049124,0.008377,0.938775
380,0.003003,0.015363,0.007459,0.974175
381,0.005801,0.019894,0.019675,0.95463
382,0.006305,0.010477,0.026163,0.957054
383,0.005453,0.005682,0.014636,0.974229
384,0.219613,0.040384,0.02485,0.715153
385,0.105273,0.083838,0.02423,0.786659
386,0.007238,0.021165,0.019779,0.951818
387,0.047499,0.006131,0.098095,0.848275
388,0.016571,0.013305,0.007982,0.962141
389,0.014125,0.004352,0.015061,0.966463
390,0.303299,0.006429,0.034492,0.65578
391,0.009667,0.02672,0.850128,0.113484
392,0.004474,0.01784,0.827057,0.15063
393,0.007291,0.010168,0.028754,0.953788
394,0.011992,0.014728,0.107046,0.866234
395,0.049923,0.005944,0.006204,0.937929
396,0.008867,0.011476,0.021306,0.958352
397,0.006276,0.023915,0.716919,0.25289
398,0.018556,0.004842,0.013293,0.963308
399,0.004306,0.006196,0.008139,0.981359
400,0.1464,0.020742,0.020874,0.811984
401,0.077053,0.038825,0.014639,0.869482
402,0.088634,0.023373,0.017062,0.87093
403,0.007023,0.035078,0.014136,0.943763
404,0.008237,0.016496,0.015189,0.960077
405,0.014001,0.011156,0.023722,0.951121
406,0.019839,0.007728,0.037642,0.934791
407,0.015749,0.029895,0.189564,0.764793
408,0.0347,0.028061,0.024234,0.913005
409,0.009736,0.032358,0.00713,0.950776
410,0.002823,0.007489,0.011191,0.978497
411,0.008061,0.018427,0.044436,0.929076
412,0.005334,0.033499,0.010627,0.950539
413,0.004021,0.168264,0.045999,0.781716
414,0.001789,0.041253,0.007912,0.949047
415,0.008435,0.008316,0.009036,0.974213
416,0.031508,0.012138,0.03117,0.925184
417,0.00406,0.033502,0.024286,0.938152
418,0.003551,0.011663,0.008929,0.975857
419,0.023027,0.024766,0.002928,0.949279
420,0.003535,0.020081,0.050224,0.926159
421,0.005726,0.016169,0.186994,0.791111
422,0.006058,0.005838,0.024649,0.963455
423,0.005903,0.002111,0.783031,0.208955
424,0.004505,0.004772,0.524087,0.466636
425,0.002494,0.011786,0.007092,0.978628
426,0.009134,0.027154,0.012802,0.95091
427,0.014536,0.011792,0.010492,0.963179
428,0.01212,0.011172,0.026913,0.949796
429,0.003517,0.004712,0.010227,0.981544
430,0.016479,0.010327,0.007723,0.965471
431,0.004602,0.079803,0.209177,0.706418
432,0.005854,0.300517,0.235632,0.457997
433,0.007075,0.033871,0.146784,0.81227
434,0.004415,0.024767,0.036551,0.934268
435,0.131696,0.051185,0.053904,0.763215
436,0.008416,0.035225,0.271046,0.685313
437,0.008795,0.057232,0.198023,0.73595
438,0.034531,0.015711,0.004686,0.945072
439,0.003164,0.008756,0.02561,0.96247
440,0.002232,0.045666,0.014174,0.937928
441,0.004321,0.011923,0.006486,0.97727
442,0.014756,0.00736,0.066143,0.911741
443,0.004296,0.011151,0.063029,0.921523
444,0.006965,0.02341,0.005385,0.964239
445,0.009617,0.013622,0.010293,0.966467
446,0.010141,0.005393,0.011017,0.973449
447,0.002124,0.013897,0.014264,0.969715
448,0.001157,0.016909,0.014916,0.967019
449,0.003781,0.557609,0.099838,0.338772
450,0.003519,0.048965,0.030473,0.917043
451,0.006137,0.004014,0.004126,0.985723
452,0.002736,0.008859,0.00399,0.984414
453,0.011842,0.007238,0.0095,0.971419
454,0.009424,0.007632,0.031026,0.951918
455,0.007335,0.015635,0.015734,0.961296
456,0.038801,0.027364,0.011831,0.922004
457,0.01337,0.017676,0.012939,0.956016
458,0.073986,0.004638,0.022875,0.898501
459,0.008968,0.013051,0.006177,0.971804
460,0.009457,0.012178,0.00738,0.970985
461,0.018949,0.005785,0.017064,0.958202
462,0.025541,0.004164,0.006293,0.964003
463,0.004005,0.006216,0.007531,0.982248
464,0.002486,0.009052,0.008626,0.979836
465,0.001598,0.071067,0.01436,0.912975
466,0.010582,0.034558,0.109667,0.845193
467,0.003799,0.016519,0.007605,0.972078
468,0.008533,0.014459,0.004209,0.972798
469,0.00966,0.036085,0.058837,0.895418
470,0.002973,0.008987,0.005744,0.982296
471,0.006637,0.013536,0.046524,0.933303
472,0.013976,0.017364,0.031152,0.937509
473,0.019813,0.009394,0.00756,0.963233
474,0.020367,0.006465,0.003927,0.969241
475,0.150575,0.016269,0.012511,0.820645
476,0.048663,0.059956,0.064255,0.827126
477,0.048818,0.00672,0.007004,0.937459
478,0.250544,0.009079,0.014374,0.726002
479,0.004319,0.014173,0.012505,0.969003
480,0.003446,0.009728,0.013285,0.973541
481,0.007955,0.023344,0.140633,0.828068
482,0.002959,0.015742,0.813251,0.168049
483,0.002366,0.022358,0.026904,0.948371
484,0.026845,0.033653,0.084979,0.854523
485,0.020031,0.060852,0.014058,0.90506
486,0.167355,0.014303,0.036971,0.781371
487,0.01138,0.010046,0.121622,0.856953
488,0.008749,0.017443,0.186892,0.786916
489,0.010705,0.00663,0.006946,0.975719
490,0.009744,0.028031,0.075591,0.886634
491,0.117754,0.209895,0.02857,0.643782
492,0.002524,0.085939,0.02033,0.891208
493,0.005161,0.010544,0.014799,0.969495
494,0.003518,0.015503,0.009321,0.971658
495,0.002286,0.018582,0.017381,0.961751
496,0.003222,0.012791,0.093229,0.890757
497,0.003577,0.013029,0.052791,0.930603
498,0.006989,0.010056,0.020726,0.962228
499,0.015323,0.007047,0.021236,0.956394
500,0.035448,0.008805,0.031221,0.924526
501,0.010226,0.007217,0.017929,0.964628
502,0.004138,0.01498,0.015329,0.965553
503,0.006885,0.013506,0.003509,0.9761
504,0.008742,0.016728,0.02228,0.95225
505,0.008929,0.012087,0.014665,0.964319
506,0.01244,0.008373,0.011219,0.967968
507,0.007213,0.021689,0.146519,0.824579
508,0.108714,0.071467,0.166223,0.653596
509,0.002335,0.001644,0.957085,0.038935
510,0.003064,0.014312,0.044378,0.938246
511,0.002836,0.012178,0.033597,0.951389
512,0.004911,0.009191,0.008972,0.976927
513,0.013197,0.079762,0.011287,0.895754
514,0.00434,0.007622,0.005508,0.982529
515,0.003646,0.011049,0.003308,0.981998
516,0.003896,0.006574,0.011856,0.977674
517,0.005198,0.013102,0.026671,0.955029
518,0.069903,0.050729,0.03037,0.848999
519,0.014543,0.013322,0.008528,0.963608
520,0.015789,0.010876,0.004426,0.968909
521,0.017377,0.006584,0.073564,0.902474
522,0.002319,0.014355,0.003665,0.979662
523,0.003653,0.027066,0.273849,0.695432
524,0.004348,0.032697,0.242159,0.720795
525,0.013764,0.005839,0.012568,0.967828
526,0.003868,0.011233,0.027287,0.957612
527,0.003619,0.013986,0.015604,0.966791
528,0.003582,0.014619,0.025674,0.956124
529,0.006544,0.015851,0.042107,0.935498
530,0.001205,0.010711,0.004218,0.983866
531,0.004809,0.006107,0.004382,0.984702
532,0.003542,0.054114,0.010246,0.932098
533,0.006429,0.03416,0.029624,0.929787
534,0.003993,0.006497,0.006062,0.983448
535,0.003015,0.005338,0.002878,0.988769
536,0.009139,0.012655,0.097543,0.880664
537,0.026919,0.020145,0.167492,0.785444
538,0.070925,0.014499,0.012516,0.902059
539,0.070925,0.014499,0.012516,0.902059
540,0.017574,0.005043,0.004256,0.973127
541,0.002177,0.016693,0.035256,0.945873
542,0.003697,0.083717,0.031318,0.881267
543,0.002818,0.054749,0.01557,0.926864
544,0.003296,0.009731,0.005251,0.981722
545,0.002453,0.011536,0.005111,0.9809
546,0.004415,0.040649,0.071634,0.883302
547,0.001715,0.017956,0.098065,0.882264
548,0.003494,0.030233,0.151069,0.815204
549,0.056911,0.036636,0.073922,0.83253
550,0.028738,0.059503,0.074568,0.83719
551,0.008677,0.020338,0.016487,0.954498
552,0.005648,0.010637,0.004988,0.978726
553,0.001986,0.436844,0.005643,0.555527
554,0.001911,0.429388,0.003777,0.564925
555,0.004748,0.164641,0.025502,0.805109
556,0.004293,0.007536,0.011235,0.976937
557,0.158561,0.010503,0.019294,0.811641
558,0.009514,0.013699,0.021346,0.955441
559,0.002879,0.052269,0.011767,0.933085
560,0.002948,0.065218,0.014707,0.917126
561,0.008767,0.738816,0.042137,0.21028
562,0.012822,0.013694,0.0293,0.944184
563,0.009591,0.024917,0.01513,0.950363
564,0.012146,0.025866,0.019557,0.94243
565,0.064272,0.014246,0.430304,0.491177
566,0.007183,0.016534,0.008819,0.967464
567,0.005886,0.010009,0.003566,0.980538
568,0.010837,0.012052,0.005205,0.971906
569,0.036167,0.018287,0.029451,0.916094
570,0.008615,0.013762,0.018264,0.959359
571,0.007888,0.018402,0.006513,0.967198
572,0.004702,0.035481,0.071128,0.888689
573,0.004489,0.016212,0.09283,0.886469
574,0.02834,0.008764,0.885972,0.076925
575,0.932675,0.008082,0.032357,0.026886
576,0.187015,0.013615,0.028935,0.770435
577,0.012029,0.134699,0.011629,0.841642
578,0.00721,0.033817,0.01201,0.946963
579,0.013072,0.007416,0.019871,0.95964
580,0.036879,0.010016,0.009996,0.943109
581,0.007074,0.009783,0.070124,0.913019
582,0.004409,0.01047,0.016276,0.968845
583,0.003974,0.027426,0.011183,0.957417
584,0.008565,0.029394,0.021987,0.940054
585,0.024606,0.083603,0.041094,0.850697
586,0.006725,0.010306,0.010161,0.972809
587,0.014338,0.009784,0.002477,0.973401
588,0.008933,0.006419,0.007654,0.976994
589,0.002293,0.029653,0.008355,0.959699
590,0.005272,0.013934,0.007398,0.973396
591,0.005795,0.005106,0.006242,0.982858
592,0.001556,0.009606,0.005878,0.98296
593,0.005429,0.006504,0.003667,0.984401
594,0.009085,0.012644,0.015539,0.962733
595,0.028718,0.005962,0.026555,0.938765
596,0.057305,0.030713,0.036854,0.875128
597,0.003631,0.090163,0.227312,0.678894
598,0.044416,0.011117,0.045099,0.899368
599,0.015163,0.005216,0.008652,0.970968
600,0.231715,0.008886,0.012737,0.746661
601,0.015137,0.007287,0.003931,0.973645
602,0.001676,0.025495,0.00966,0.963169
603,0.011212,0.283241,0.009595,0.695952
604,0.033848,0.127317,0.04381,0.795025
605,0.023931,0.00836,0.00479,0.962918
606,0.04361,0.00745,0.004756,0.944185
607,0.023272,0.022777,0.044971,0.90898
608,0.01966,0.006805,0.028915,0.94462
609,0.002936,0.018353,0.006719,0.971993
610,0.004428,0.022912,0.02231,0.95035
611,0.003082,0.035911,0.033151,0.927856
612,0.014961,0.014682,0.009353,0.961005
613,0.173651,0.015674,0.022691,0.787984
614,0.007431,0.01094,0.048125,0.933503
615,0.005108,0.007881,0.006386,0.980625
616,0.006658,0.012,0.040077,0.941266
617,0.042786,0.005242,0.01045,0.941523
618,0.608727,0.003407,0.01916,0.368706
619,0.027583,0.02549,0.081214,0.865713
620,0.003108,0.104369,0.082469,0.810055
621,0.005529,0.093836,0.389336,0.511299
622,0.006112,0.02342,0.05492,0.915549
623,0.028701,0.168857,0.029883,0.772559
624,0.009805,0.076382,0.018382,0.895431
625,0.009198,0.011219,0.00722,0.972364
626,0.002227,0.008025,0.003442,0.986305
627,0.010997,0.005933,0.007835,0.975235
628,0.003547,0.044993,0.031642,0.919818
629,0.002466,0.032156,0.049229,0.916149
630,0.024203,0.009639,0.020089,0.946069
631,0.098035,0.056523,0.047853,0.797589
632,0.072333,0.004445,0.006745,0.916477
633,0.006348,0.04161,0.275181,0.676861
