segment_id,p_happy,p_angry,p_sad,p_neutral
75,0.007532,0.437312,0.190916,0.36424
76,0.812445,0.014738,0.09979,0.073027
77,0.011693,0.004778,0.022658,0.96087
78,0.031504,0.005556,0.007623,0.955317
79,0.037272,0.003341,0.004323,0.955064
80,0.029708,0.004947,0.011227,0.954119
81,0.103589,0.004284,0.005933,0.886194
82,0.016278,0.005091,0.057114,0.921517
83,0.079371,0.004612,0.060871,0.855147
84,0.338059,0.008992,0.140649,0.5123
85,0.662091,0.006655,0.033113,0.29814
86,0.810765,0.004869,0.017348,0.167018
87,0.18395,0.026449,0.020836,0.768765
88,0.037541,0.027453,0.041492,0.893515
89,0.006925,0.004578,0.00361,0.984887
90,0.006219,0.006282,0.011816,0.975683
91,0.05586,0.022106,0.031223,0.890811
92,0.003834,0.014531,0.037403,0.944232
93,0.007412,0.070048,0.008003,0.914537
94,0.009481,0.063174,0.007111,0.920235
95,0.01379,0.013077,0.064711,0.908422
96,0.011333,0.027559,0.103311,0.857796
97,0.014608,0.014746,0.059052,0.911594
98,0.002333,0.017874,0.029253,0.95054
99,0.001824,0.023178,0.005306,0.969692
100,0.003616,0.031042,0.007502,0.95784
101,0.00593,0.038206,0.042868,0.912996
102,0.011028,0.020949,0.003976,0.964048
103,0.036638,0.017717,0.003172,0.942473
104,0.009094,0.140032,0.007712,0.843163
105,0.025199,0.129054,0.067044,0.778703
106,0.030459,0.023482,0.010653,0.935405
107,0.007639,0.070447,0.194834,0.72708
108,0.001838,0.034716,0.015678,0.947769
109,0.062121,0.027548,0.013866,0.896465
110,0.030521,0.019105,0.017464,0.93291
111,0.010702,0.025371,0.008611,0.955316
112,0.001734,0.484786,0.004894,0.508585
113,0.0033,0.749056,0.004699,0.242946
114,0.393808,0.013572,0.007879,0.58474
115,0.793549,0.009899,0.018502,0.17805
116,0.905792,0.004402,0.024037,0.06577
117,0.005838,0.039426,0.075718,0.879018
118,0.383866,0.055493,0.068836,0.491804
119,0.882139,0.002417,0.002174,0.11327
120,0.882139,0.002417,0.002174,0.11327
121,0.777016,0.018978,0.090844,0.113162
122,0.050114,0.018233,0.085288,0.846365
123,0.004749,0.007486,0.007817,0.979947
124,0.705088,0.004779,0.011459,0.278674
125,0.88385,0.006688,0.006405,0.103056
126,0.874647,0.004879,0.089668,0.030806
127,0.004314,0.023647,0.026498,0.945541
128,0.029685,0.01266,0.008048,0.949607
129,0.007846,0.006448,0.01316,0.972546
130,0.000998,0.007362,0.007499,0.984141
131,0.004302,0.01786,0.006039,0.9718
132,0.001659,0.00302,0.001305,0.994016
133,0.813437,0.01575,0.002489,0.168324
134,0.002789,0.012163,0.002097,0.982952
135,0.002549,0.066153,0.005214,0.926085
136,0.003214,0.004996,0.007062,0.984728
137,0.007673,0.014766,0.020192,0.957369
138,0.003204,0.048226,0.015235,0.933335
139,0.0475,0.0345,0.008597,0.909403
140,0.619304,0.024537,0.005049,0.35111
141,0.008125,0.062942,0.015599,0.913334
142,0.00426,0.014247,0.038725,0.942768
143,0.967972,0.001389,0.002938,0.027701
144,0.98957,0.001239,0.00143,0.007761
145,0.992303,0.001086,0.001426,0.005185
146,0.959749,0.001861,0.00592,0.03247
147,0.2326,0.044574,0.058565,0.664261
148,0.010929,0.008325,0.045744,0.935003
149,0.010784,0.006415,0.065642,0.917159
150,0.005623,0.00808,0.110836,0.875461
151,0.003594,0.007591,0.047727,0.941088
152,0.73386,0.013657,0.012753,0.23973
153,0.616807,0.012498,0.006554,0.364141
154,0.004011,0.052602,0.016901,0.926486
155,0.002488,0.006125,0.004002,0.987384
156,0.002416,0.010173,0.005265,0.982146
157,0.002096,0.010971,0.001565,0.985368
158,0.005061,0.037141,0.002742,0.955055
159,0.004783,0.228553,0.009882,0.756782
160,0.010499,0.073822,0.022933,0.892747
161,0.039219,0.067483,0.009406,0.883892
162,0.076189,0.038711,0.017408,0.867691
163,0.002537,0.019229,0.006418,0.971816
164,0.003571,0.022758,0.00458,0.969091
165,0.029859,0.046166,0.009987,0.913988
166,0.00263,0.019578,0.006298,0.971494
167,0.005158,0.013191,0.043504,0.938147
168,0.0141,0.022462,0.004369,0.959069
169,0.009315,0.01015,0.097751,0.882784
170,0.29102,0.022447,0.077417,0.609116
171,0.00744,0.011944,0.006833,0.973784
172,0.009859,0.006675,0.004831,0.978635
173,0.006494,0.005123,0.891078,0.097306
174,0.145106,0.02516,0.043145,0.786589
175,0.081044,0.011715,0.009986,0.897255
176,0.759698,0.019252,0.015749,0.205301
177,0.2233,0.018509,0.06927,0.688921
178,0.017094,0.0138,0.006555,0.962551
179,0.043266,0.012554,0.005776,0.938404
180,0.163349,0.027357,0.015949,0.793345
181,0.003143,0.028263,0.024877,0.943716
182,0.006859,0.117186,0.141806,0.734149
183,0.005866,0.038567,0.095978,0.85959
184,0.086718,0.02718,0.01553,0.870572
185,0.160114,0.060011,0.00816,0.771715
186,0.024629,0.019682,0.041053,0.914636
187,0.002464,0.047672,0.011142,0.938722
188,0.006363,0.031585,0.0085,0.953552
189,0.007553,0.008202,0.019418,0.964827
190,0.003131,0.019593,0.006347,0.97093
191,0.009442,0.039623,0.067072,0.883862
192,0.004031,0.016515,0.017356,0.962098
193,0.002141,0.00803,0.009694,0.980135
194,0.003901,0.011157,0.007335,0.977606
195,0.005768,0.018718,0.005443,0.970071
196,0.49893,0.014052,0.005055,0.481963
197,0.068915,0.00732,0.005498,0.918266
198,0.017274,0.007431,0.005364,0.969931
199,0.00813,0.005106,0.011731,0.975034
200,0.010371,0.012246,0.017568,0.959814
201,0.050321,0.011047,0.016785,0.921846
202,0.031004,0.029661,0.012527,0.926808
203,0.014361,0.037184,0.008849,0.939606
204,0.008649,0.017323,0.010865,0.963163
205,0.007828,0.03829,0.034655,0.919228
206,0.006877,0.056598,0.012067,0.924458
207,0.012758,0.056449,0.006301,0.924493
208,0.042841,0.012372,0.008987,0.9358
209,0.001526,0.011241,0.005106,0.982126
210,0.006685,0.035115,0.004912,0.953288
211,0.001825,0.005611,0.001566,0.990998
212,0.002465,0.003959,0.00203,0.991547
213,0.005348,0.007204,0.012612,0.974837
214,0.007529,0.017587,0.032561,0.942323
215,0.00279,0.010234,0.006076,0.9809
216,0.003872,0.008382,0.004544,0.983202
217,0.042083,0.034987,0.096057,0.826872
218,0.006449,0.007218,0.043012,0.943321
219,0.004612,0.00827,0.010003,0.977116
220,0.003729,0.009127,0.01452,0.972623
221,0.006587,0.015576,0.006143,0.971693
222,0.00914,0.037327,0.041903,0.91163
223,0.010835,0.042642,0.009515,0.937008
224,0.007668,0.025902,0.020567,0.945864
225,0.003878,0.006218,0.006099,0.983806
226,0.009017,0.023464,0.008036,0.959484
227,0.008026,0.037154,0.008965,0.945854
228,0.005754,0.034623,0.032427,0.927196
229,0.006604,0.024019,0.014996,0.954381
230,0.021948,0.04529,0.023884,0.908878
231,0.051333,0.012617,0.007319,0.928732
232,0.012232,0.082649,0.035908,0.86921
233,0.003256,0.014372,0.008629,0.973743
234,0.006195,0.005605,0.009187,0.979014
235,0.009085,0.016749,0.012741,0.961425
236,0.00578,0.004493,0.009788,0.979939
237,0.006133,0.004656,0.013114,0.976097
238,0.004811,0.005752,0.006968,0.982469
239,0.242474,0.010698,0.01186,0.734968
240,0.013096,0.003485,0.047221,0.936198
241,0.008712,0.009087,0.025504,0.956698
242,0.025556,0.008316,0.015511,0.950618
243,0.004188,0.020795,0.062499,0.912517
244,0.176184,0.00899,0.043712,0.771114
245,0.200839,0.004765,0.029386,0.765011
246,0.005426,0.010952,0.067443,0.916179
247,0.006964,0.009407,0.025607,0.958021
248,0.012749,0.032971,0.004504,0.949775
249,0.011647,0.021745,0.004074,0.962533
250,0.003985,0.024291,0.007619,0.964105
251,0.00226,0.031231,0.007507,0.959002
252,0.012045,0.021181,0.002737,0.964037
253,0.03272,0.06265,0.008442,0.896189
254,0.002215,0.011347,0.005462,0.980976
255,0.005174,0.025146,0.007247,0.962432
256,0.004684,0.010163,0.006929,0.978224
257,0.002245,0.006377,0.001856,0.989523
258,0.002151,0.004937,0.001658,0.991255
259,0.017636,0.007789,0.021429,0.953145
260,0.004456,0.010887,0.004482,0.980176
261,0.017558,0.010821,0.008516,0.963105
262,0.003122,0.030086,0.01873,0.948062
263,0.011775,0.012579,0.018847,0.956799
264,0.004302,0.031957,0.006931,0.95681
265,0.004788,0.007265,0.008232,0.979715
266,0.008621,0.007961,0.011264,0.972154
267,0.005127,0.077698,0.016605,0.90057
268,0.004156,0.045926,0.007298,0.94262
269,0.014305,0.023628,0.023574,0.938493
270,0.011116,0.016701,0.019063,0.95312
271,0.011436,0.029091,0.043211,0.916263
272,0.004962,0.014367,0.012896,0.967775
273,0.005194,0.010624,0.076177,0.908005
274,0.003513,0.019647,0.033934,0.942907
275,0.004858,0.014093,0.007365,0.973684
276,0.010133,0.017608,0.029228,0.943031
277,0.111593,0.027841,0.020623,0.839943
278,0.813706,0.006679,0.008769,0.170846
279,0.042473,0.04845,0.015478,0.8936
280,0.033409,0.016725,0.008969,0.940898
281,0.009789,0.008319,0.011128,0.970764
282,0.003793,0.023743,0.004815,0.967649
283,0.009608,0.035964,0.03605,0.918378
284,0.018545,0.010936,0.037976,0.932544
285,0.001879,0.009853,0.004823,0.983445
286,0.002565,0.008031,0.019764,0.96964
287,0.002695,0.005348,0.018988,0.972969
288,0.002173,0.013432,0.007347,0.977048
289,0.044091,0.028792,0.013116,0.914002
290,0.005612,0.395228,0.026108,0.573053
291,0.043484,0.110455,0.10266,0.743401
292,0.317631,0.005942,0.010236,0.666191
293,0.01781,0.02053,0.028302,0.933358
294,0.017025,0.016731,0.0964,0.869844
295,0.01736,0.032872,0.011896,0.937872
296,0.002407,0.024322,0.008221,0.965051
297,0.003014,0.019122,0.005457,0.972407
298,0.011095,0.038208,0.004429,0.946269
299,0.023575,0.113636,0.023139,0.839651
300,0.011309,0.106557,0.037922,0.844212
301,0.009,0.013776,0.007787,0.969437
302,0.006269,0.00694,0.008376,0.978415
303,0.031056,0.014987,0.071595,0.882362
304,0.046127,0.094519,0.011911,0.847443
305,0.016705,0.139589,0.008352,0.835355
306,0.006272,0.076035,0.004473,0.91322
307,0.0069,0.025001,0.007892,0.960206
308,0.008553,0.014269,0.008554,0.968623
309,0.004694,0.012451,0.020692,0.962163
310,0.003527,0.007323,0.014122,0.975029
311,0.002718,0.008847,0.004976,0.983459
312,0.013111,0.009183,0.020544,0.957162
313,0.266934,0.021442,0.018972,0.692651
314,0.059071,0.019673,0.117629,0.803628
315,0.033649,0.014372,0.0178,0.934179
316,0.00911,0.065583,0.023804,0.901503
317,0.013267,0.017794,0.123701,0.845238
318,0.003887,0.00891,0.009142,0.97806
319,0.003522,0.011274,0.010799,0.974405
320,0.007888,0.033232,0.067354,0.891526
321,0.008612,0.007665,0.011208,0.972514
322,0.030787,0.013739,0.026047,0.929426
323,0.003213,0.022676,0.002723,0.971387
324,0.014376,0.016868,0.023308,0.945447
325,0.011956,0.015379,0.004586,0.968079
326,0.061646,0.04947,0.011687,0.877196
327,0.733347,0.017436,0.006553,0.242664
328,0.035005,0.00777,0.007083,0.950142
329,0.007286,0.007214,0.005812,0.979688
330,0.003501,0.008049,0.005611,0.982839
331,0.018113,0.019713,0.022151,0.940023
332,0.016086,0.006961,0.011257,0.965696
333,0.007411,0.008103,0.020412,0.964074
334,0.001975,0.005509,0.003157,0.989358
335,0.00398,0.004658,0.00599,0.985371
336,0.083461,0.006065,0.014187,0.896287
337,0.016679,0.012161,0.041537,0.929622
338,0.012059,0.007166,0.010122,0.970653
339,0.060868,0.028159,0.024375,0.886598
340,0.101247,0.048566,0.082798,0.767389
341,0.089223,0.015777,0.05836,0.83664
342,0.307972,0.017978,0.007119,0.66693
343,0.771245,0.004833,0.012752,0.21117
344,0.013514,0.005092,0.008346,0.973049
345,0.011243,0.013004,0.025563,0.95019
346,0.019944,0.02969,0.455255,0.495111
347,0.039051,0.011708,0.12095,0.828291
348,0.012627,0.009794,0.006277,0.971301
349,0.004402,0.005633,0.007851,0.982114
350,0.006246,0.00907,0.065187,0.919497
351,0.003409,0.006876,0.008149,0.981566
352,0.039821,0.018893,0.022031,0.919256
353,0.008459,0.006592,0.011717,0.973232
354,0.007795,0.012921,0.034586,0.944699
355,0.016881,0.040217,0.025021,0.917881
356,0.003818,0.006997,0.006354,0.982832
357,0.005486,0.005677,0.007802,0.981034
358,0.006131,0.005994,0.008818,0.979057
359,0.006653,0.012819,0.01269,0.967838
360,0.062575,0.016117,0.478169,0.443139
361,0.115848,0.014365,0.035721,0.834066
362,0.01025,0.017979,0.004494,0.967278
363,0.003485,0.015381,0.008887,0.972247
364,0.017665,0.117476,0.031021,0.833838
365,0.015856,0.073874,0.008911,0.901358
366,0.004386,0.120701,0.023417,0.851496
367,0.003369,0.1232,0.03613,0.837301
368,0.020158,0.018213,0.020245,0.941384
369,0.68792,0.014962,0.065938,0.23118
370,0.003303,0.007955,0.006646,0.982096
371,0.001706,0.011137,0.005736,0.981421
372,0.003916,0.511073,0.0626,0.422411
373,0.053835,0.006039,0.005467,0.934658
374,0.019153,0.360325,0.011609,0.608914
375,0.0261,0.709597,0.006878,0.257426
376,0.012176,0.14263,0.055663,0.78953
377,0.006291,0.014016,0.056821,0.922872
378,0.051851,0.017347,0.012406,0.918396
379,0.003859,0.061147,0.005183,0.929812
380,0.007394,0.007414,0.014448,0.970745
381,0.014075,0.013947,0.023898,0.94808
382,0.014924,0.020507,0.010787,0.953781
383,0.018081,0.007161,0.001937,0.97282
384,0.035668,0.049357,0.023601,0.891373
385,0.007299,0.01752,0.104872,0.870309
386,0.011155,0.009178,0.035901,0.943766
387,0.011649,0.019113,0.03228,0.936958
388,0.021613,0.019836,0.028695,0.929856
389,0.009448,0.018139,0.011767,0.960646
390,0.607169,0.006106,0.016144,0.370581
391,0.233537,0.013796,0.01568,0.736987
392,0.005174,0.017719,0.012679,0.964429
393,0.019626,0.014037,0.048073,0.918264
394,0.11222,0.021345,0.058486,0.80795
395,0.003353,0.016998,0.033041,0.946608
396,0.00658,0.028684,0.012667,0.952069
397,0.014823,0.03594,0.033158,0.916079
398,0.004082,0.008261,0.007095,0.980562
399,0.020591,0.044443,0.01146,0.923506
400,0.017773,0.010205,0.005831,0.966191
401,0.005591,0.011986,0.007666,0.974757
402,0.021792,0.048532,0.015485,0.91419
403,0.005935,0.013438,0.011083,0.969544
404,0.037541,0.115827,0.015109,0.831523
405,0.00667,0.028378,0.0076,0.957352
406,0.001936,0.073985,0.040625,0.883454
407,0.004064,0.029357,0.046286,0.920294
408,0.030592,0.066188,0.038181,0.865039
409,0.011763,0.066312,0.197499,0.724427
410,0.019819,0.039973,0.012781,0.927427
411,0.08897,0.014369,0.010429,0.886232
412,0.244674,0.021533,0.006996,0.726797
413,0.010289,0.01776,0.015942,0.956009
414,0.002765,0.008549,0.009428,0.979258
415,0.012132,0.021332,0.00932,0.957216
416,0.02612,0.011315,0.008032,0.954533
417,0.007585,0.007807,0.003966,0.980642
418,0.153508,0.010459,0.037071,0.798962
419,0.020421,0.008972,0.014965,0.955642
420,0.010573,0.005917,0.014683,0.968827
421,0.070866,0.011553,0.023923,0.893658
422,0.021025,0.023234,0.050074,0.905667
423,0.003416,0.013551,0.007163,0.97587
424,0.00295,0.007275,0.006354,0.983421
425,0.00504,0.006836,0.007689,0.980435
426,0.068238,0.009938,0.24958,0.672244
427,0.006525,0.021087,0.021447,0.95094
428,0.013764,0.014206,0.003932,0.968098
429,0.007402,0.011641,0.004154,0.976802
430,0.005189,0.005893,0.007062,0.981855
431,0.004418,0.006921,0.005149,0.983512
432,0.01953,0.018663,0.010967,0.95084
433,0.00558,0.012342,0.010876,0.971202
434,0.004745,0.017303,0.014139,0.963813
435,0.005636,0.011644,0.013149,0.969571
436,0.033713,0.015357,0.010128,0.940802
437,0.003257,0.006244,0.005455,0.985044
438,0.00473,0.007654,0.005088,0.982527
439,0.019171,0.099375,0.025923,0.855531
440,0.003032,0.010639,0.011211,0.975118
441,0.014129,0.028816,0.068289,0.888766
442,0.205011,0.033936,0.045611,0.715442
443,0.065595,0.013876,0.005585,0.914944
444,0.012273,0.009574,0.018111,0.960043
445,0.007846,0.029203,0.01979,0.943161
446,0.095727,0.042577,0.017571,0.844125
447,0.017447,0.016591,0.017237,0.948724
448,0.039111,0.005076,0.00412,0.951693
449,0.029705,0.005965,0.004624,0.959707
450,0.017772,0.005861,0.007176,0.969191
451,0.006745,0.062526,0.078828,0.851901
452,0.011217,0.028115,0.309752,0.650916
453,0.036848,0.092601,0.235287,0.635264
454,0.033944,0.009479,0.015901,0.940676
455,0.024816,0.011716,0.007347,0.956121
456,0.006534,0.017596,0.014169,0.9617
457,0.019501,0.022597,0.016038,0.941865
458,0.004996,0.010248,0.006297,0.978459
459,0.007515,0.0076,0.007961,0.976924
460,0.009039,0.004015,0.00733,0.979617
461,0.013854,0.005344,0.006725,0.974077
462,0.036645,0.040813,0.013083,0.909459
463,0.015232,0.011124,0.006225,0.96742
464,0.019035,0.036116,0.0094,0.935449
465,0.014406,0.029103,0.0043,0.95219
466,0.008039,0.294144,0.0094,0.688418
467,0.001886,0.010108,0.005832,0.982173
468,0.009657,0.040973,0.026633,0.922737
469,0.009276,0.004578,0.011827,0.97432
470,0.002902,0.007235,0.005166,0.984697
471,0.004014,0.019562,0.009518,0.966906
472,0.003154,0.015769,0.006477,0.9746
473,0.023193,0.063853,0.013824,0.89913
474,0.005156,0.011191,0.004528,0.979125
475,0.012998,0.005882,0.017131,0.963988
476,0.011805,0.016587,0.010693,0.960915
477,0.006789,0.01612,0.006146,0.970945
478,0.006702,0.022539,0.004643,0.966116
479,0.006629,0.011735,0.045221,0.936415
480,0.003385,0.005294,0.010204,0.981116
481,0.003189,0.011502,0.013037,0.972272
482,0.005509,0.009722,0.011934,0.972835
483,0.007803,0.00539,0.011124,0.975684
484,0.020816,0.068228,0.046179,0.864777
485,0.00917,0.010093,0.004628,0.976109
486,0.010884,0.037339,0.010136,0.941641
487,0.019404,0.200373,0.026325,0.753898
488,0.006644,0.022199,0.425094,0.546062
489,0.024547,0.035215,0.138086,0.802152
490,0.709814,0.005373,0.008321,0.276493
491,0.516876,0.011905,0.01173,0.459489
492,0.056396,0.017215,0.038411,0.887978
493,0.014471,0.005465,0.005565,0.974498
494,0.003157,0.364853,0.013912,0.618078
495,0.012193,0.085947,0.011257,0.890602
