clip_id,actor,emotion_code,emotion_4class,p_happy,p_angry,p_sad,p_neutral
01_08_02_02_01,1,8,neutral,0.2797446433413588,0.5243789950637012,0.028852389995727076,0.16702397159921303
01_08_02_02_02,1,8,neutral,0.38709452371065994,0.43554468313281125,0.0284477207554078,0.148913072401121
02_01_01_01_01,2,1,neutral,0.2504822818185899,0.4744628296252456,0.01232418291644871,0.26273070563971596
02_01_01_01_02,2,1,neutral,0.20311428033952625,0.41599870296217967,0.012489703878226144,0.368397312820068
02_01_01_02_01,2,1,neutral,0.17787020014270646,0.5346524919797637,0.011579802247335996,0.2758975056301938
02_01_01_02_02,2,1,neutral,0.24908128558454046,0.49165699498417514,0.009981669173321384,0.249280050257963
02_02_01_01_01,2,2,neutral,0.3239966200824886,0.3520298219706518,0.0158119323248898,0.30816162562196975
02_02_01_01_02,2,2,neutral,0.249249656110407,0.45483853858399403,0.02069721562041644,0.2752145896851826
02_02_01_02_01,2,2,neutral,0.2738089385897894,0.45472786915644475,0.018640860573281598,0.2528223316804843
02_02_01_02_02,2,2,neutral,0.34992118501189196,0.34723411218600486,0.024129789170350587,0.27871491363175266
02_02_02_01_01,2,2,neutral,0.29499853394173325,0.4010276583387127,0.02278413340579069,0.2811896743137632
02_02_02_01_02,2,2,neutral,0.27031207275911917,0.42198473241258616,0.03689319642934648,0.2708099983989482
02_02_02_02_01,2,2,neutral,0.38896647020553643,0.29998295989917245,0.027529892510544645,0.28352067738474646
02_02_02_02_02,2,2,neutral,0.3107771470113508,0.3519216414667811,0.030122165274617207,0.3071790462472508
02_03_01_01_01,2,3,happy,0.31808403065138063,0.43783244832323626,0.00995613459373513,0.23412738643164802
02_03_01_01_02,2,3,happy,0.31619302391150134,0.3247051295959649,0.011641713767913328,0.3474601327246204
02_03_01_02_01,2,3,happy,0.3394633928830518,0.42993674024326156,0.011549512330701442,0.21905035454298516
02_03_01_02_02,2,3,happy,0.408117979145249,0.3234496446923898,0.010676930220992196,0.25775544594136895
02_03_02_01_01,2,3,happy,0.39842692537180063,0.4916162999287273,0.01973368610628134,0.09022308859319067
02_03_02_01_02,2,3,happy,0.47645523987734434,0.4013388817879952,0.0218383971599556,0.10036748117470493
02_03_02_02_01,2,3,happy,0.44227135607580936,0.3493409656306861,0.018685710278422165,0.18970196801508232
02_03_02_02_02,2,3,happy,0.516143450954462,0.3400733626289948,0.025713140369664732,0.11807004604687862
02_04_01_01_01,2,4,sad,0.2857533527008905,0.35287366660775427,0.050024366881331266,0.3113486138100241
02_04_01_01_02,2,4,sad,0.31797651683932077,0.37134869413773597,0.06755396833236778,0.24312082069057545
02_04_01_02_01,2,4,sad,0.3197306827330358,0.2888545305067069,0.03286612280389553,0.35854866395636187
02_04_01_02_02,2,4,sad,0.37537937281229716,0.24074682000892245,0.052040909667505623,0.3318328975112747
02_04_02_01_01,2,4,sad,0.485712456024386,0.17103888946668266,0.13418395111256043,0.20906470339637095
02_04_02_01_02,2,4,sad,0.3896126798241712,0.31657575601247845,0.10802555091743336,0.18578601324591704
02_04_02_02_01,2,4,sad,0.38079448594173854,0.3324734706809499,0.10076792615780412,0.18596411721950729
02_04_02_02_02,2,4,sad,0.49527626139934994,0.19479980809867511,0.13753837588828305,0.172385554613692
02_05_01_01_01,2,5,angry,0.14813705339979985,0.7313119442592885,0.008211669831675192,0.11233933250923647
02_05_01_01_02,2,5,angry,0.1655338813739638,0.7019484167404307,0.012410856428588137,0.1201068454570173
02_05_01_02_01,2,5,angry,0.17883732940238128,0.7067697403244874,0.011575745824482902,0.10281718444864844
02_05_01_02_02,2,5,angry,0.20563357438518903,0.6855288313845487,0.012560201722265237,0.09627739250799715
02_05_02_01_01,2,5,angry,0.052692876527364124,0.9150327578490653,0.003644223933933777,0.028630141689636672
02_05_02_01_02,2,5,angry,0.06552373335243845,0.9045668080815625,0.003603387678993708,0.026306070887005116
02_05_02_02_01,2,5,angry,0.09897781623360165,0.8701611075293144,0.0053855547201345924,0.025475521516949193
02_05_02_02_02,2,5,angry,0.07415945233022218,0.8975921241475797,0.0035763617296479615,0.024672061792550135
02_06_01_01_01,2,6,neutral,0.44178971733468997,0.3142748176710301,0.10449761308682629,0.13943785190745367
02_06_01_01_02,2,6,neutral,0.4356945824555725,0.34929709158860384,0.08274271328634215,0.1322656126694814
02_06_01_02_01,2,6,neutral,0.4969688140986934,0.28741349668997374,0.07716189591435185,0.13845579329698096
02_06_01_02_02,2,6,neutral,0.4882984314701325,0.21579619278145956,0.16306918483550925,0.1328361909128987
02_06_02_01_01,2,6,neutral,0.579591757290839,0.2565170304101499,0.08376110816153018,0.08013010413748103
02_06_02_01_02,2,6,neutral,0.48126756649268093,0.3112492113314777,0.09350038038455692,0.11398284179128443
02_06_02_02_01,2,6,neutral,0.4511500937431697,0.3226707458346491,0.09932124893436822,0.12685791148781309
02_06_02_02_02,2,6,neutral,0.44262797339017707,0.27033605640994646,0.1606111554966683,0.1264248147032082
02_07_01_01_01,2,7,neutral,0.340167764921177,0.4685489763326953,0.031207998742595,0.16007526000353275
02_07_01_01_02,2,7,neutral,0.42288554158563657,0.29611964865727697,0.045029549764844266,0.23596525999224227
02_07_01_02_01,2,7,neutral,0.3261125825213756,0.4860365805559111,0.032787152503628736,0.15506368441908458
02_07_01_02_02,2,7,neutral,0.3865731937648207,0.40430559708522,0.028196751727668484,0.18092445742229074
02_07_02_01_01,2,7,neutral,0.26518112878010697,0.5904538282595709,0.02401414487686145,0.12035089808346076
02_07_02_01_02,2,7,neutral,0.22939200354018824,0.6615400650102232,0.018840601736395405,0.09022732971319301
02_07_02_02_01,2,7,neutral,0.2834322795618441,0.5566069146006721,0.042160537997403595,0.11780026784008044
02_07_02_02_02,2,7,neutral,0.3813569793582011,0.5039007640160246,0.027008436404919293,0.0877338202208549
02_08_01_01_01,2,8,neutral,0.226875680455298,0.6615267803963397,0.008996375578144217,0.1026011635702183
02_08_01_01_02,2,8,neutral,0.24300674582745,0.612513600725399,0.009253369714514547,0.13522628373263648
02_08_01_02_01,2,8,neutral,0.23412938059429392,0.6152220554315921,0.007558717053186756,0.14308984692092716
02_08_01_02_02,2,8,neutral,0.22382183626571822,0.6112594946085276,0.00949484897055937,0.15542382015519476
02_08_02_01_01,2,8,neutral,0.1704564138637448,0.7607380112364617,0.008265953181331224,0.060539621718462326
02_08_02_01_02,2,8,neutral,0.16764803219507846,0.7499512647160564,0.007579215633598383,0.07482148745526654
02_08_02_02_01,2,8,neutral,0.1524882559257471,0.775652328820322,0.006776527358338525,0.06508288789559233
02_08_02_02_02,2,8,neutral,0.16380792951778145,0.7530460022243438,0.008944785917576347,0.07420128234029838
03_01_01_01_01,3,1,neutral,0.17313385365368164,0.45224594839431353,0.012609084342419318,0.3620111136095856
03_01_01_01_02,3,1,neutral,0.2694921346513422,0.35208424118491716,0.030264296895533952,0.34815932726820675
03_01_01_02_01,3,1,neutral,0.3114643767192766,0.3572785368309966,0.016042052430813157,0.31521503401891354
03_01_01_02_02,3,1,neutral,0.27346876300152645,0.30846279887184025,0.02394402260021967,0.3941244155264137
03_02_01_01_01,3,2,neutral,0.31296400551814463,0.25318648709679237,0.052829294893223,0.38102021249184
03_02_01_01_02,3,2,neutral,0.4670782319625782,0.1786028396893859,0.057718615878351684,0.29660031246968416
03_02_01_02_01,3,2,neutral,0.6568858373018962,0.09180293702929568,0.11413024512413414,0.1371809805446739
03_02_01_02_02,3,2,neutral,0.5552740256722292,0.2372031510758451,0.04379001981398265,0.16373280343794322
03_02_02_01_01,3,2,neutral,0.6093152254535056,0.1123034034144725,0.1287566090210187,0.14962476211100317
03_02_02_01_02,3,2,neutral,0.5200018602467968,0.18958933953686033,0.08698108651053113,0.20342771370581178
03_02_02_02_01,3,2,neutral,0.6297983674927504,0.15810376060523487,0.06268825551434716,0.1494096163876675
03_02_02_02_02,3,2,neutral,0.5674251227068053,0.20563836123239077,0.05250831387292044,0.17442820218788335
03_03_01_01_01,3,3,happy,0.7173471760249509,0.07338658116868914,0.055793524709226244,0.1534727180971337
03_03_01_01_02,3,3,happy,0.5972569374863855,0.1659415994835643,0.06428438072031913,0.1725170823097312
03_03_01_02_01,3,3,happy,0.5059137052684138,0.3172773260147583,0.014413246607013767,0.16239572210981404
03_03_01_02_02,3,3,happy,0.4192476370161863,0.35976962117986755,0.018995332228149284,0.20198740957579706
03_03_02_01_01,3,3,happy,0.6001389183413975,0.265018393163988,0.07177973903328674,0.06306294946132772
03_03_02_01_02,3,3,happy,0.6606581524590665,0.19767875536432528,0.10226232220939505,0.03940076996721325
03_03_02_02_01,3,3,happy,0.6985206327283293,0.17771086740130607,0.09788817697009448,0.025880322900270085
03_03_02_02_02,3,3,happy,0.5574256200550073,0.2756089068722856,0.09771231484454052,0.06925315822816651
03_04_01_01_01,3,4,sad,0.5539454307781295,0.10508854946995903,0.12410050596424275,0.21686551378766863
03_04_01_01_02,3,4,sad,0.4325124607946022,0.1672241054267662,0.13441800805362042,0.2658454257250112
03_04_01_02_01,3,4,sad,0.6163381809346341,0.06763350059440691,0.17818230211391992,0.1378460163570392
03_04_01_02_02,3,4,sad,0.6498731013936577,0.06449570360192154,0.1603824115894808,0.12524878341493992
03_04_02_01_01,3,4,sad,0.8389678651391088,0.05056671441237503,0.06401436483602327,0.046451055612492735
03_04_02_01_02,3,4,sad,0.687433934567351,0.14355085472932538,0.07099118247049138,0.09802402823283222
03_04_02_02_01,3,4,sad,0.754336928459461,0.05729937420367728,0.1456257929655529,0.042737904371308755
03_04_02_02_02,3,4,sad,0.8069999720010205,0.06903225261481132,0.09924681822269037,0.02472095716147798
03_05_01_01_01,3,5,angry,0.2954079029364158,0.2985104897795845,0.10691126799404643,0.29917033928995324
03_05_01_01_02,3,5,angry,0.1996921823530052,0.6056655174470156,0.023627536737383215,0.171014763462596
03_05_01_02_01,3,5,angry,0.3505539412190158,0.3520392531910939,0.045722081697366586,0.25168472389252367
03_05_01_02_02,3,5,angry,0.3933699957773933,0.4072011176295687,0.04261234644375703,0.1568165401492811
03_05_02_01_01,3,5,angry,0.2441041629956131,0.6481005007174012,0.014552785258547966,0.09324255102843773
03_05_02_01_02,3,5,angry,0.40723049658978855,0.46315921181556,0.05150456935002533,0.07810572224462617
03_05_02_02_01,3,5,angry,0.2698475521725829,0.6058794296248333,0.023427549330361373,0.10084546887222232
03_05_02_02_02,3,5,angry,0.3204590768774961,0.5982874680229763,0.03444617769963227,0.046807277399895285
03_06_01_01_01,3,6,neutral,0.49581844928981816,0.15902918728310414,0.09316270689906092,0.25198965652801686
03_06_01_01_02,3,6,neutral,0.5367230442880682,0.18038304407612604,0.07403787592251858,0.20885603571328717
03_06_01_02_01,3,6,neutral,0.46356662134795906,0.15835154838141446,0.05087116813663947,0.32721066213398703
03_06_01_02_02,3,6,neutral,0.5509982543748431,0.14642201483992,0.04777857825550982,0.25480115252972724
03_06_02_01_01,3,6,neutral,0.8401173847413039,0.069422779070819,0.059065206352196586,0.03139462983568046
03_06_02_01_02,3,6,neutral,0.6765163361940283,0.11515469054844973,0.12851836679723336,0.07981060646028873
03_06_02_02_01,3,6,neutral,0.7710716434935477,0.07179245394975793,0.1305283466556788,0.02660755590101568
03_06_02_02_02,3,6,neutral,0.6907629541408721,0.06955836390823165,0.19457711797000102,0.04510156398089535
03_07_01_01_01,3,7,neutral,0.6981521987167646,0.14234180323962037,0.06130909954843925,0.09819689849517566
03_07_01_01_02,3,7,neutral,0.5286602159550273,0.2963767415011944,0.06103875421861924,0.11392428832515909
03_07_01_02_01,3,7,neutral,0.7515949028547226,0.09955677455397163,0.08567856039246405,0.06316976219884178
03_07_01_02_02,3,7,neutral,0.6990555009325118,0.1785036154064376,0.0526043709364189,0.06983651272463168
03_07_02_01_01,3,7,neutral,0.7326927563082715,0.08253800864866467,0.09259069401592901,0.0921785410271349
03_07_02_01_02,3,7,neutral,0.712119035000794,0.08329257765895505,0.14291067327658397,0.061677714063667066
03_07_02_02_01,3,7,neutral,0.7255206620799411,0.17839895242401665,0.03386955609996559,0.06221082939607656
03_07_02_02_02,3,7,neutral,0.7727120242379945,0.11704696579934865,0.050848230637151604,0.0593927793255052
03_08_01_01_01,3,8,neutral,0.37160367475975575,0.3183326555676208,0.03824746941411643,0.2718162002585071
03_08_01_01_02,3,8,neutral,0.5651764071709113,0.23218966058232407,0.04761503145263752,0.15501890079412714
03_08_01_02_01,3,8,neutral,0.34447348174235853,0.33561916657811286,0.02815754351055894,0.29174980816896967
03_08_01_02_02,3,8,neutral,0.5140560990408979,0.3013120177861878,0.039472116995880276,0.14515976617703408
03_08_02_01_01,3,8,neutral,0.44360193134840437,0.420981022867845,0.02699854912755214,0.1084184966561985
03_08_02_01_02,3,8,neutral,0.38003114218090894,0.4474112874797063,0.040659311835255264,0.13189825850412948
03_08_02_02_01,3,8,neutral,0.5688124998381123,0.3295321094724917,0.029513450383844574,0.07214194030555132
03_08_02_02_02,3,8,neutral,0.3724795574961551,0.49759313361003293,0.01468277326466669,0.11524453562914523
04_01_01_01_01,4,1,neutral,0.3305664438352529,0.3346641148046943,0.027677633665204194,0.3070918076948485
04_01_01_01_02,4,1,neutral,0.2841880928880705,0.4666320838845064,0.018218516593556715,0.2309613066338663
04_01_01_02_01,4,1,neutral,0.2428440838851284,0.42866978851756754,0.019667972627884715,0.30881815496941933
04_01_01_02_02,4,1,neutral,0.35925887306470705,0.2838447384352269,0.026128850022205236,0.33076753847786083
04_02_01_01_01,4,2,neutral,0.4433919400198393,0.27243849298854844,0.04795637577501406,0.2362131912165983
04_02_01_01_02,4,2,neutral,0.45078402365079046,0.26846048563383873,0.05778061209340962,0.22297487862196122
04_02_01_02_01,4,2,neutral,0.3351821057291723,0.4007147933881719,0.06758942444916353,0.1965136764334923
04_02_01_02_02,4,2,neutral,0.48505203532497404,0.16720979299771227,0.11864700231221709,0.22909116936509671
04_02_02_01_01,4,2,neutral,0.3691545042738521,0.2505841481898857,0.12969751988300582,0.25056382765325647
04_02_02_01_02,4,2,neutral,0.4527149209321228,0.11877484460233173,0.1087431539531684,0.31976708051237707
04_02_02_02_01,4,2,neutral,0.48274969754078495,0.13470097537245249,0.13774987323089385,0.24479945385586863
04_02_02_02_02,4,2,neutral,0.504801271139662,0.17881599581803448,0.09023046434608142,0.2261522686962221
04_03_01_01_01,4,3,happy,0.36376813244115336,0.334062594647817,0.027250660311545463,0.27491861259948425
04_03_01_01_02,4,3,happy,0.41157648686141224,0.40179140181948503,0.027751123647367433,0.15888098767173534
04_03_01_02_01,4,3,happy,0.4308087725841811,0.33620663020723884,0.026694822168698496,0.20628977503988166
04_03_01_02_02,4,3,happy,0.2887330680454278,0.5179436062779648,0.015444927300785706,0.1778783983758216
04_03_02_01_01,4,3,happy,0.48058784629064094,0.4001950137015512,0.04831631523751432,0.07090082477029355
04_03_02_01_02,4,3,happy,0.28258127813508055,0.6151237484082661,0.02193898355574491,0.08035598990090843
04_03_02_02_01,4,3,happy,0.19152606502878375,0.7285103005339102,0.01192184088228018,0.06804179355502571
04_03_02_02_02,4,3,happy,0.4428875586947954,0.4468733865148108,0.0398730039090543,0.0703660508813395
04_04_01_01_01,4,4,sad,0.2363791474351803,0.2683909365175006,0.05636752461781205,0.4388623914295071
04_04_01_01_02,4,4,sad,0.275790589190822,0.5365561501887908,0.02247360768872167,0.16517965293166562
04_04_01_02_01,4,4,sad,0.20342160973195295,0.6462182372899721,0.01872393397643661,0.13163621900163847
04_04_01_02_02,4,4,sad,0.21222361881425258,0.6487993946995793,0.02025039237587279,0.11872659411029542
04_04_02_01_01,4,4,sad,0.33336989561548624,0.5350973726125086,0.03619739102783029,0.095335340744175
04_04_02_01_02,4,4,sad,0.38429026578082603,0.4851603211326681,0.05732722538935736,0.07322218769714842
04_04_02_02_01,4,4,sad,0.27956948498076917,0.6329899414052407,0.026380833082214773,0.061059740531775375
04_04_02_02_02,4,4,sad,0.33488401588743716,0.562840413354376,0.032904672221226394,0.0693708985369605
04_05_01_01_01,4,5,angry,0.08232788540732291,0.8681539307239486,0.004566624750349525,0.044951559118378864
04_05_01_01_02,4,5,angry,0.07861088337009046,0.8718268603899402,0.005392658875555979,0.044169597364413386
04_05_01_02_01,4,5,angry,0.12319863378106452,0.8158342732780965,0.005060519956463146,0.055906572984375694
04_05_01_02_02,4,5,angry,0.138134429192373,0.723618115285981,0.010213761614627736,0.12803369390701835
04_05_02_01_01,4,5,angry,0.1911840665707697,0.7674416887428509,0.011209252287216122,0.030164992399163253
04_05_02_01_02,4,5,angry,0.12208878062823485,0.839525215761038,0.005203933020800586,0.03318207058992657
04_05_02_02_01,4,5,angry,0.17698978308012378,0.786233305299195,0.0049043794215690864,0.031872532199112166
04_05_02_02_02,4,5,angry,0.1342963064024812,0.8347231594881435,0.0044033199406608384,0.02657721416871443
04_06_01_01_01,4,6,neutral,0.2802137297713144,0.5068577817349124,0.04441886863050936,0.1685096198632639
04_06_01_01_02,4,6,neutral,0.23364066415979032,0.6292149696727468,0.020389925174320145,0.11675444099314262
04_06_01_02_01,4,6,neutral,0.20028693695084077,0.6568715480210817,0.03516799494972264,0.10767352007835496
04_06_01_02_02,4,6,neutral,0.16939909848936033,0.720757610919871,0.025220702445619803,0.08462258814514886
04_06_02_01_01,4,6,neutral,0.5003795155872729,0.3547985080297901,0.053290226696421875,0.091531749686515
04_06_02_01_02,4,6,neutral,0.24322290885729217,0.6673764235409649,0.035364137720018916,0.05403652988172402
04_06_02_02_01,4,6,neutral,0.2694253223411605,0.6768343531152725,0.021213175997409506,0.032527148546157576
04_06_02_02_02,4,6,neutral,0.3058800011574755,0.6068566151452529,0.028393411256184116,0.0588699724410875
04_07_01_01_01,4,7,neutral,0.21214071004880297,0.6214827090126034,0.035102491619720906,0.1312740893188727
04_07_01_01_02,4,7,neutral,0.33567032702452865,0.48508343253827735,0.04746370328253712,0.1317825371546568
04_07_01_02_01,4,7,neutral,0.15854981758211775,0.7093104122919067,0.012522583607445419,0.11961718651852998
04_07_01_02_02,4,7,neutral,0.24095690201037964,0.6737221629586718,0.011203247033227306,0.07411768799772103
04_07_02_01_01,4,7,neutral,0.11724251111578744,0.8254079328994035,0.011555923807989166,0.04579363217681977
04_07_02_01_02,4,7,neutral,0.23034704076107992,0.6324666050599206,0.03157583898030167,0.10561051519869773
04_07_02_02_01,4,7,neutral,0.3057371991969659,0.5441569667583714,0.03746168083119697,0.11264415321346583
04_07_02_02_02,4,7,neutral,0.18012991289229913,0.7665561261879464,0.007429845086835512,0.045884115832918904
04_08_01_01_01,4,8,neutral,0.2966655258305191,0.5068143074921527,0.016362128524656006,0.1801580381526721
04_08_01_01_02,4,8,neutral,0.1673525671416917,0.7227763900699624,0.010729973598790035,0.0991410691895559
04_08_01_02_01,4,8,neutral,0.13757269755395593,0.7869339668023347,0.006453514049052082,0.06903982159465738
04_08_01_02_02,4,8,neutral,0.21683161604329707,0.6665043157054059,0.01215849674571757,0.10450557150557938
04_08_02_01_01,4,8,neutral,0.3796215797371466,0.5262363500810551,0.03022440171875592,0.06391766846304227
04_08_02_01_02,4,8,neutral,0.20978317379509967,0.6941319254314575,0.011294815056199127,0.08479008571724368
04_08_02_02_01,4,8,neutral,0.2496799197905739,0.6885383902399933,0.01040890032206911,0.05137278964736363
04_08_02_02_02,4,8,neutral,0.17232353956858867,0.7728721594291642,0.011946083330925002,0.04285821767132199
05_01_01_01_01,5,1,neutral,0.2787798795757453,0.17082266955118397,0.029289671788151603,0.5211077790849192
05_01_01_01_02,5,1,neutral,0.2868064422680101,0.17250500522026477,0.03368531812364627,0.5070032343880788
05_01_01_02_01,5,1,neutral,0.3432887219925098,0.18095921121845948,0.022650730791653532,0.4531013359973771
05_01_01_02_02,5,1,neutral,0.3779712455624657,0.10207865372755773,0.05312903398327726,0.4668210667266993
05_02_01_01_01,5,2,neutral,0.3796434353056134,0.16013447377591963,0.05796120616838657,0.4022608847500803
05_02_01_01_02,5,2,neutral,0.39376078923177604,0.08206133918865283,0.12077603696162036,0.40340183461795076
05_02_01_02_01,5,2,neutral,0.4657702291341419,0.06718084918606973,0.06578542776845815,0.4012634939113302
05_02_01_02_02,5,2,neutral,0.4697553860763086,0.12639427782208335,0.0643926051515935,0.3394577309500145
05_02_02_01_01,5,2,neutral,0.4676997345883227,0.11674937490372089,0.11666600852645885,0.29888488198149754
05_02_02_01_02,5,2,neutral,0.5218655041346361,0.03609824513001541,0.14002996640358403,0.3020062843317645
05_02_02_02_01,5,2,neutral,0.5396687546631944,0.06456314528783712,0.0624559338179528,0.3333121662310156
05_02_02_02_02,5,2,neutral,0.4690300495584528,0.048324281129435126,0.12192892814737498,0.36071674116473706
05_03_01_01_01,5,3,happy,0.4724629616368165,0.2986849304246852,0.04908182633585801,0.17977028160264036
05_03_01_01_02,5,3,happy,0.4947732594771674,0.2781148439017505,0.019148887866854408,0.20796300875422782
05_03_01_02_01,5,3,happy,0.5016581270910524,0.18563719215371235,0.03387213325250021,0.2788325475027351
05_03_01_02_02,5,3,happy,0.38881799918638593,0.3524553905278407,0.017397721781570827,0.24132888850420256
05_03_02_01_01,5,3,happy,0.4104227683889879,0.4114740531332374,0.056806092196585,0.12129708628118979
05_03_02_01_02,5,3,happy,0.38114478828907744,0.5387842725625097,0.017944538882011106,0.062126400266401816
05_03_02_02_01,5,3,happy,0.4265243698878716,0.3851803602864222,0.030478527622961393,0.15781674220274472
05_03_02_02_02,5,3,happy,0.41454135153842225,0.46702068726312657,0.02002741825825275,0.09841054294019834
