segment_id,start,end,speaker_id
105,1509.42,1513.57,SPEAKER_00
106,1514.34,1514.93,SPEAKER_01
107,1514.95,1519.17,SPEAKER_01
108,1520.22,1525.95,SPEAKER_03
109,1527.64,1530.0,SPEAKER_03
110,1531.83,1543.42,SPEAKER_01
111,1543.72,1567.7,SPEAKER_00
112,1569.49,1571.55,SPEAKER_00
113,1571.55,1590.23,SPEAKER_01
114,1590.23,1597.33,SPEAKER_00
115,1597.47,1603.41,SPEAKER_01
116,1605.97,1645.44,SPEAKER_01
117,1647.42,1650.81,SPEAKER_01
118,1652.18,1652.5,SPEAKER_04
119,1652.68,1661.75,SPEAKER_01
120,1663.38,1675.18,SPEAKER_01
121,1678.59,1694.38,SPEAKER_01
122,1695.39,1696.04,SPEAKER_03
123,1696.04,1696.19,SPEAKER_04
124,1696.19,1696.2,SPEAKER_03
125,1697.64,1698.67,SPEAKER_01
126,1698.67,1701.94,SPEAKER_04
127,1701.99,1707.33,SPEAKER_01
128,1707.33,1728.98,SPEAKER_00
129,1728.98,1735.52,SPEAKER_01
130,1735.68,1762.98,SPEAKER_01
131,1763.57,1789.68,SPEAKER_03
132,1790.69,1808.86,SPEAKER_03
133,1809.57,1821.2,SPEAKER_01
134,1822.02,1822.35,SPEAKER_04
135,1822.35,1822.5,SPEAKER_00
136,1822.5,1822.9,SPEAKER_04
137,1822.9,1823.04,SPEAKER_00
138,1823.04,1823.07,SPEAKER_01
139,1823.14,1823.17,SPEAKER_00
140,1823.17,1823.24,SPEAKER_01
141,1823.24,1831.04,SPEAKER_00
142,1831.04,1848.84,SPEAKER_01
143,1848.84,1851.03,SPEAKER_03
144,1851.03,1852.75,SPEAKER_01
145,1852.75,1858.73,SPEAKER_04
146,1858.73,1859.08,SPEAKER_01
147,1859.4,1863.2,SPEAKER_01
148,1863.2,1864.62,SPEAKER_00
149,1864.68,1864.92,SPEAKER_00
150,1864.92,1865.14,SPEAKER_01
151,1865.63,1874.27,SPEAKER_01
152,1874.27,1876.6,SPEAKER_03
153,1877.24,1915.34,SPEAKER_01
154,1916.66,1920.29,SPEAKER_01
155,1920.57,1932.24,SPEAKER_00
156,1932.24,1932.42,SPEAKER_01
157,1932.42,1932.44,SPEAKER_00
158,1932.44,1960.13,SPEAKER_01
159,1963.15,1963.39,SPEAKER_00
160,1966.96,1972.48,SPEAKER_01
161,1974.61,1974.91,SPEAKER_01
162,1974.91,1980.97,SPEAKER_04
163,1980.97,1983.32,SPEAKER_01
164,1983.32,1984.85,SPEAKER_04
165,1984.85,1984.87,SPEAKER_01
166,1985.12,1986.12,SPEAKER_01
167,1986.27,1986.3,SPEAKER_01
168,1986.3,1998.52,SPEAKER_03
169,1999.53,2002.49,SPEAKER_01
170,2004.24,2020.73,SPEAKER_01
171,2024.42,2024.44,SPEAKER_02
172,2024.44,2024.9,SPEAKER_01
173,2025.71,2026.08,SPEAKER_01
174,2026.45,2036.94,SPEAKER_03
175,2037.7,2050.51,SPEAKER_01
176,2051.17,2051.2,SPEAKER_01
177,2053.21,2060.55,SPEAKER_01
178,2060.55,2060.81,SPEAKER_04
179,2060.81,2061.01,SPEAKER_01
180,2061.3,2087.99,SPEAKER_01
181,2088.28,2094.61,SPEAKER_02
182,2095.8,2100.33,SPEAKER_01
