segment_id,start,end,speaker_id
62,544.86,545.72,SPEAKER_01
63,590.98,594.94,SPEAKER_01
64,595.53,597.27,SPEAKER_00
65,602.54,602.55,SPEAKER_01
66,602.55,602.87,SPEAKER_00
67,603.4,603.97,SPEAKER_01
68,603.97,604.24,SPEAKER_00
69,604.83,607.21,SPEAKER_02
70,607.21,608.81,SPEAKER_00
71,608.93,609.07,SPEAKER_00
72,609.07,609.27,SPEAKER_02
73,609.27,609.32,SPEAKER_00
74,609.32,609.52,SPEAKER_02
75,609.52,609.54,SPEAKER_00
76,609.54,609.56,SPEAKER_02
77,609.56,609.71,SPEAKER_00
78,611.82,613.79,SPEAKER_01
79,614.62,706.87,SPEAKER_01
80,708.22,736.03,SPEAKER_01
81,736.03,736.34,SPEAKER_00
82,736.34,743.91,SPEAKER_01
83,745.43,752.17,SPEAKER_01
84,754.43,769.11,SPEAKER_01
85,770.76,774.76,SPEAKER_01
86,775.47,784.33,SPEAKER_03
87,788.46,791.05,SPEAKER_00
88,803.1,805.27,SPEAKER_02
89,805.27,809.19,SPEAKER_01
90,809.19,809.34,SPEAKER_02
91,809.34,809.42,SPEAKER_01
92,809.42,812.97,SPEAKER_02
93,812.97,814.42,SPEAKER_01
94,815.9,818.27,SPEAKER_02
95,818.27,818.38,SPEAKER_01
96,818.38,819.45,SPEAKER_02
97,819.45,820.26,SPEAKER_01
98,826.47,826.97,SPEAKER_00
99,826.97,827.36,SPEAKER_02
100,827.36,828.85,SPEAKER_00
101,828.85,829.13,SPEAKER_02
102,829.13,829.15,SPEAKER_00
103,830.64,831.09,SPEAKER_00
104,831.33,832.07,SPEAKER_02
105,834.35,835.51,SPEAKER_01
106,836.78,839.04,SPEAKER_02
107,840.03,841.67,SPEAKER_00
108,841.67,843.95,SPEAKER_02
109,845.64,943.07,SPEAKER_02
110,947.04,1026.52,SPEAKER_02
111,1028.31,1035.89,SPEAKER_02
112,1038.67,1044.81,SPEAKER_03
113,1051.11,1061.03,SPEAKER_03
114,1062.35,1076.98,SPEAKER_03
115,1076.98,1077.15,SPEAKER_02
116,1077.15,1077.21,SPEAKER_03
117,1077.21,1079.79,SPEAKER_02
118,1080.67,1084.55,SPEAKER_03
119,1084.55,1085.03,SPEAKER_02
120,1085.03,1092.03,SPEAKER_03
121,1094.44,1100.21,SPEAKER_03
122,1100.21,1100.97,SPEAKER_00
123,1100.97,1102.07,SPEAKER_03
124,1103.66,1106.02,SPEAKER_00
125,1106.02,1108.4,SPEAKER_03
126,1108.4,1122.34,SPEAKER_00
127,1122.49,1125.96,SPEAKER_03
128,1125.96,1126.15,SPEAKER_01
129,1126.15,1127.01,SPEAKER_03
130,1127.01,1133.81,SPEAKER_01
131,1134.23,1155.97,SPEAKER_02
132,1155.97,1166.03,SPEAKER_00
133,1166.03,1188.79,SPEAKER_02
134,1189.52,1200.69,SPEAKER_00
135,1200.72,1237.59,SPEAKER_03
136,1237.59,1237.63,SPEAKER_02
137,1237.63,1252.53,SPEAKER_03
138,1254.97,1267.36,SPEAKER_03
139,1267.36,1299.68,SPEAKER_02
140,1299.78,1305.41,SPEAKER_01
141,1306.26,1312.3,SPEAKER_00
142,1312.3,1312.48,SPEAKER_01
143,1312.48,1312.64,SPEAKER_00
144,1312.7,1312.87,SPEAKER_00
145,1312.91,1313.82,SPEAKER_00
146,1313.82,1316.8,SPEAKER_01
147,1316.8,1317.01,SPEAKER_00
148,1317.01,1318.66,SPEAKER_01
149,1320.4,1323.05,SPEAKER_03
150,1323.05,1323.27,SPEAKER_01
151,1323.27,1334.74,SPEAKER_03
152,1336.16,1340.7,SPEAKER_03
153,1340.7,1342.98,SPEAKER_00
154,1343.31,1343.35,SPEAKER_00
155,1343.35,1343.37,SPEAKER_03
156,1343.37,1343.38,SPEAKER_00
157,1343.38,1343.99,SPEAKER_03
158,1343.99,1344.29,SPEAKER_00
159,1344.29,1352.92,SPEAKER_03
160,1352.92,1355.11,SPEAKER_00
161,1355.11,1355.62,SPEAKER_03
162,1355.62,1355.94,SPEAKER_00
163,1355.94,1356.06,SPEAKER_03
164,1356.06,1356.07,SPEAKER_00
165,1356.07,1369.66,SPEAKER_03
166,1369.67,1369.94,SPEAKER_03
167,1369.94,1372.51,SPEAKER_02
168,1372.95,1384.12,SPEAKER_03
169,1384.12,1384.62,SPEAKER_00
170,1384.62,1385.52,SPEAKER_03
171,1385.52,1423.79,SPEAKER_00
172,1424.35,1433.97,SPEAKER_01
173,1433.97,1434.32,SPEAKER_00
174,1435.25,1435.59,SPEAKER_00
175,1436.72,1452.5,SPEAKER_01
176,1452.5,1452.53,SPEAKER_00
177,1452.53,1465.27,SPEAKER_03
178,1465.27,1468.04,SPEAKER_02
179,1468.04,1468.97,SPEAKER_03
180,1468.97,1469.12,SPEAKER_02
181,1469.12,1477.22,SPEAKER_03
182,1477.52,1501.15,SPEAKER_02
183,1501.86,1512.13,SPEAKER_00
184,1512.13,1521.75,SPEAKER_03
185,1522.12,1537.93,SPEAKER_02
186,1537.93,1539.69,SPEAKER_01
187,1539.69,1539.72,SPEAKER_02
188,1539.72,1539.82,SPEAKER_01
189,1539.82,1540.03,SPEAKER_02
190,1540.03,1542.98,SPEAKER_01
191,1542.98,1543.0,SPEAKER_02
192,1543.0,1543.03,SPEAKER_01
193,1543.03,1547.69,SPEAKER_02
194,1547.69,1550.07,SPEAKER_03
195,1552.04,1580.29,SPEAKER_03
196,1580.73,1582.97,SPEAKER_03
197,1582.97,1593.44,SPEAKER_02
198,1595.36,1602.68,SPEAKER_02
199,1604.67,1616.0,SPEAKER_03
200,1617.5,1623.91,SPEAKER_03
201,1625.77,1658.69,SPEAKER_03
202,1658.69,1665.14,SPEAKER_00
203,1665.14,1665.81,SPEAKER_03
204,1665.81,1665.96,SPEAKER_02
205,1665.96,1666.03,SPEAKER_00
206,1666.03,1666.05,SPEAKER_02
207,1666.05,1666.34,SPEAKER_03
208,1666.49,1669.39,SPEAKER_02
209,1669.39,1693.49,SPEAKER_03
210,1693.49,1698.6,SPEAKER_00
211,1698.6,1698.7,SPEAKER_03
212,1698.7,1699.01,SPEAKER_00
213,1699.01,1702.72,SPEAKER_03
214,1702.72,1722.95,SPEAKER_00
215,1723.15,1769.16,SPEAKER_02
216,1769.24,1769.26,SPEAKER_02
217,1769.26,1794.38,SPEAKER_00
218,1794.38,1805.32,SPEAKER_03
219,1805.32,1805.45,SPEAKER_02
220,1805.45,1805.76,SPEAKER_03
221,1805.76,1805.84,SPEAKER_02
222,1805.84,1805.91,SPEAKER_03
223,1805.91,1814.03,SPEAKER_02
224,1814.03,1814.28,SPEAKER_00
225,1814.28,1815.44,SPEAKER_02
226,1815.44,1815.63,SPEAKER_00
227,1815.63,1815.65,SPEAKER_02
228,1815.65,1816.03,SPEAKER_00
229,1816.03,1816.07,SPEAKER_02
230,1816.07,1819.75,SPEAKER_00
231,1819.75,1819.92,SPEAKER_03
232,1819.92,1819.97,SPEAKER_00
233,1819.97,1834.28,SPEAKER_03
234,1834.28,1834.29,SPEAKER_01
235,1834.29,1835.04,SPEAKER_03
236,1835.04,1843.03,SPEAKER_01
237,1843.03,1845.53,SPEAKER_02
238,1845.53,1848.59,SPEAKER_03
239,1848.59,1849.16,SPEAKER_02
240,1849.16,1851.05,SPEAKER_03
241,1851.05,1851.17,SPEAKER_02
242,1851.17,1853.34,SPEAKER_03
243,1853.34,1854.32,SPEAKER_02
244,1854.32,1854.34,SPEAKER_03
245,1854.34,1855.03,SPEAKER_02
246,1855.03,1879.25,SPEAKER_03
247,1879.55,1889.04,SPEAKER_00
248,1889.04,1891.38,SPEAKER_03
249,1891.38,1891.68,SPEAKER_00
250,1891.68,1909.1,SPEAKER_03
251,1909.1,1909.86,SPEAKER_00
252,1909.86,1909.98,SPEAKER_03
253,1909.98,1917.28,SPEAKER_00
254,1918.16,1919.26,SPEAKER_03
255,1919.26,1920.69,SPEAKER_00
256,1920.69,1921.06,SPEAKER_03
257,1922.55,1923.26,SPEAKER_01
258,1923.53,1925.54,SPEAKER_01
259,1925.54,1925.59,SPEAKER_00
260,1925.59,1925.74,SPEAKER_01
261,1925.74,1925.77,SPEAKER_00
262,1925.77,1925.89,SPEAKER_01
263,1925.89,1927.56,SPEAKER_00
264,1927.65,1927.7,SPEAKER_00
265,1927.7,1929.03,SPEAKER_03
266,1929.03,1929.23,SPEAKER_00
267,1929.23,1929.32,SPEAKER_03
268,1929.32,1929.62,SPEAKER_00
269,1930.7,1932.71,SPEAKER_03
270,1933.38,1939.81,SPEAKER_00
271,1939.81,1962.44,SPEAKER_03
272,1962.58,1976.97,SPEAKER_02
273,1977.17,1978.74,SPEAKER_03
274,1980.03,1980.06,SPEAKER_01
275,1980.06,1980.13,SPEAKER_03
276,1980.13,1980.68,SPEAKER_01
277,1980.68,1980.72,SPEAKER_03
278,1982.79,2005.98,SPEAKER_01
279,2005.98,2006.5,SPEAKER_03
280,2006.5,2006.59,SPEAKER_01
281,2007.08,2026.82,SPEAKER_01
282,2026.82,2030.68,SPEAKER_03
283,2031.31,2041.38,SPEAKER_03
284,2043.21,2058.87,SPEAKER_03
285,2059.47,2060.38,SPEAKER_02
286,2060.38,2066.51,SPEAKER_03
287,2067.25,2083.13,SPEAKER_01
288,2083.4,2085.98,SPEAKER_03
289,2087.05,2121.24,SPEAKER_02
290,2121.62,2138.3,SPEAKER_03
291,2138.3,2153.2,SPEAKER_02
292,2154.51,2164.94,SPEAKER_01
293,2164.94,2167.59,SPEAKER_03
294,2168.0,2181.7,SPEAKER_02
295,2182.31,2190.24,SPEAKER_03
296,2190.24,2190.59,SPEAKER_02
297,2190.59,2194.12,SPEAKER_03
298,2194.12,2194.34,SPEAKER_02
299,2194.34,2194.46,SPEAKER_03
300,2194.46,2201.04,SPEAKER_02
301,2201.97,2206.23,SPEAKER_02
302,2206.93,2214.03,SPEAKER_03
303,2214.03,2214.52,SPEAKER_02
304,2214.52,2214.81,SPEAKER_03
305,2214.81,2214.98,SPEAKER_02
306,2214.98,2215.03,SPEAKER_03
307,2215.03,2217.27,SPEAKER_02
308,2217.27,2235.19,SPEAKER_03
309,2235.19,2241.74,SPEAKER_02
310,2248.83,2249.47,SPEAKER_01
311,2249.47,2256.74,SPEAKER_03
312,2257.08,2262.02,SPEAKER_02
313,2262.02,2268.6,SPEAKER_03
314,2269.99,2283.83,SPEAKER_03
315,2285.94,2286.61,SPEAKER_03
316,2289.82,2292.2,SPEAKER_03
317,2292.2,2292.62,SPEAKER_02
318,2292.62,2294.09,SPEAKER_03
319,2294.58,2300.04,SPEAKER_02
320,2300.11,2303.67,SPEAKER_03
321,2306.62,2309.64,SPEAKER_03
322,2311.6,2319.75,SPEAKER_03
323,2322.96,2323.41,SPEAKER_03
324,2323.41,2326.71,SPEAKER_02
325,2326.71,2326.84,SPEAKER_03
326,2330.97,2331.46,SPEAKER_03
327,2333.44,2337.42,SPEAKER_03
328,2340.51,2341.79,SPEAKER_03
