segment_id,start,end,speaker_id
307,1601.03,1601.42,SPEAKER_00
308,1601.42,1601.49,SPEAKER_03
309,1601.49,1601.55,SPEAKER_00
310,1601.55,1601.72,SPEAKER_03
311,1601.72,1601.82,SPEAKER_00
312,1601.82,1601.91,SPEAKER_03
313,1601.91,1609.86,SPEAKER_00
314,1610.02,1613.99,SPEAKER_03
315,1614.34,1630.54,SPEAKER_01
316,1632.16,1635.02,SPEAKER_02
317,1635.02,1635.03,SPEAKER_03
318,1635.03,1636.47,SPEAKER_02
319,1636.59,1638.64,SPEAKER_03
320,1638.69,1650.9,SPEAKER_03
321,1653.27,1653.29,SPEAKER_03
322,1653.29,1654.54,SPEAKER_00
323,1654.78,1661.04,SPEAKER_03
324,1661.04,1661.85,SPEAKER_00
325,1661.85,1661.97,SPEAKER_03
326,1661.97,1667.89,SPEAKER_00
327,1667.96,1671.42,SPEAKER_03
328,1671.42,1672.92,SPEAKER_00
329,1673.64,1673.66,SPEAKER_00
330,1673.66,1673.9,SPEAKER_03
331,1673.98,1676.21,SPEAKER_03
332,1677.63,1680.7,SPEAKER_00
333,1681.2,1681.71,SPEAKER_03
334,1686.75,1690.5,SPEAKER_03
335,1693.61,1701.72,SPEAKER_03
336,1703.43,1704.46,SPEAKER_03
337,1704.52,1712.02,SPEAKER_03
338,1712.78,1721.6,SPEAKER_00
339,1723.0,1728.03,SPEAKER_00
340,1728.03,1729.97,SPEAKER_02
341,1729.97,1740.25,SPEAKER_00
342,1741.65,1748.26,SPEAKER_00
343,1750.31,1752.35,SPEAKER_00
344,1753.97,1754.39,SPEAKER_00
345,1754.39,1754.46,SPEAKER_02
346,1754.46,1754.78,SPEAKER_00
347,1754.78,1787.16,SPEAKER_03
348,1787.58,1795.83,SPEAKER_01
349,1798.64,1803.43,SPEAKER_01
350,1803.45,1803.48,SPEAKER_01
351,1805.1,1809.57,SPEAKER_01
352,1812.51,1812.96,SPEAKER_01
353,1812.96,1818.03,SPEAKER_02
354,1820.25,1822.53,SPEAKER_02
355,1824.2,1825.03,SPEAKER_00
356,1825.03,1829.64,SPEAKER_02
357,1829.67,1832.74,SPEAKER_02
358,1834.55,1850.68,SPEAKER_02
359,1852.3,1855.72,SPEAKER_02
360,1857.75,1862.42,SPEAKER_00
361,1862.42,1871.15,SPEAKER_03
362,1871.6,1872.4,SPEAKER_02
363,1872.92,1893.07,SPEAKER_03
364,1894.01,1907.65,SPEAKER_01
365,1908.68,1914.28,SPEAKER_03
366,1914.28,1914.31,SPEAKER_01
367,1914.31,1914.43,SPEAKER_00
368,1914.43,1914.5,SPEAKER_01
369,1914.5,1914.57,SPEAKER_03
370,1916.14,1917.72,SPEAKER_03
371,1918.74,1928.61,SPEAKER_00
372,1930.6,1931.8,SPEAKER_00
373,1934.63,1938.36,SPEAKER_00
374,1940.01,1941.58,SPEAKER_00
375,1944.08,1962.69,SPEAKER_00
376,1964.33,1976.23,SPEAKER_00
377,1976.23,1994.28,SPEAKER_01
378,1994.55,2000.44,SPEAKER_00
379,2000.56,2005.84,SPEAKER_00
380,2007.68,2014.21,SPEAKER_00
381,2018.91,2030.77,SPEAKER_00
382,2030.77,2030.8,SPEAKER_01
383,2030.8,2030.97,SPEAKER_00
384,2030.97,2036.27,SPEAKER_01
385,2036.27,2038.26,SPEAKER_02
386,2038.26,2038.29,SPEAKER_01
387,2038.29,2038.43,SPEAKER_02
388,2038.43,2038.45,SPEAKER_01
389,2038.45,2044.15,SPEAKER_03
390,2045.42,2075.99,SPEAKER_00
391,2075.99,2094.08,SPEAKER_01
392,2094.08,2094.1,SPEAKER_02
393,2094.79,2095.05,SPEAKER_03
394,2095.05,2095.08,SPEAKER_02
395,2096.36,2113.59,SPEAKER_02
396,2115.26,2127.12,SPEAKER_00
397,2128.41,2132.79,SPEAKER_00
398,2133.84,2135.06,SPEAKER_01
399,2135.06,2136.02,SPEAKER_00
400,2136.42,2143.59,SPEAKER_00
401,2143.83,2143.85,SPEAKER_00
402,2143.85,2147.61,SPEAKER_03
403,2148.76,2148.78,SPEAKER_03
404,2148.78,2148.98,SPEAKER_00
405,2148.98,2149.01,SPEAKER_03
406,2149.01,2149.28,SPEAKER_00
407,2149.28,2150.68,SPEAKER_03
408,2150.68,2150.9,SPEAKER_00
409,2150.9,2150.94,SPEAKER_03
410,2150.94,2171.46,SPEAKER_00
411,2175.52,2176.55,SPEAKER_00
412,2178.07,2190.34,SPEAKER_00
413,2191.98,2214.01,SPEAKER_01
414,2214.98,2218.2,SPEAKER_03
415,2218.49,2218.52,SPEAKER_03
416,2218.52,2221.66,SPEAKER_01
417,2225.46,2229.07,SPEAKER_01
418,2231.67,2248.2,SPEAKER_00
419,2250.8,2254.45,SPEAKER_00
420,2254.77,2260.52,SPEAKER_00
421,2262.97,2266.17,SPEAKER_00
422,2268.4,2280.54,SPEAKER_00
423,2281.75,2281.97,SPEAKER_00
424,2286.69,2287.39,SPEAKER_00
425,2289.75,2302.03,SPEAKER_00
426,2303.97,2304.7,SPEAKER_00
427,2306.61,2307.4,SPEAKER_00
428,2309.05,2311.26,SPEAKER_00
429,2311.69,2314.03,SPEAKER_02
430,2318.72,2327.95,SPEAKER_03
431,2329.49,2331.06,SPEAKER_03
432,2333.79,2337.64,SPEAKER_03
433,2337.81,2339.5,SPEAKER_00
434,2341.18,2343.07,SPEAKER_00
