segment_id,start,end,speaker_id
92,677.95,678.15,SPEAKER_03
93,678.37,681.51,SPEAKER_03
94,685.32,688.82,SPEAKER_03
95,690.25,700.33,SPEAKER_02
96,702.13,836.29,SPEAKER_02
97,836.71,842.23,SPEAKER_03
98,842.57,843.66,SPEAKER_02
99,843.66,843.97,SPEAKER_03
100,843.97,866.09,SPEAKER_02
101,869.01,871.08,SPEAKER_02
102,871.54,894.42,SPEAKER_02
103,894.9,898.0,SPEAKER_03
104,898.0,898.41,SPEAKER_02
105,898.41,900.82,SPEAKER_03
106,900.94,905.0,SPEAKER_02
107,906.69,911.15,SPEAKER_02
108,913.96,943.87,SPEAKER_02
109,950.72,979.1,SPEAKER_02
110,979.1,979.41,SPEAKER_01
111,979.41,998.49,SPEAKER_02
112,999.98,1001.73,SPEAKER_02
113,1007.87,1013.75,SPEAKER_02
114,1017.0,1085.8,SPEAKER_02
115,1088.94,1093.23,SPEAKER_02
116,1093.23,1099.72,SPEAKER_03
117,1099.72,1100.69,SPEAKER_01
118,1101.99,1103.05,SPEAKER_03
119,1105.07,1105.09,SPEAKER_00
120,1105.14,1105.17,SPEAKER_00
121,1105.53,1105.6,SPEAKER_03
122,1105.6,1105.93,SPEAKER_01
123,1105.93,1105.95,SPEAKER_03
124,1109.34,1175.34,SPEAKER_01
125,1178.19,1217.17,SPEAKER_01
126,1217.17,1217.28,SPEAKER_00
127,1217.28,1217.97,SPEAKER_01
128,1217.97,1223.33,SPEAKER_00
129,1223.33,1223.7,SPEAKER_01
130,1223.7,1225.19,SPEAKER_00
131,1225.19,1233.19,SPEAKER_01
132,1234.96,1235.3,SPEAKER_01
133,1236.72,1300.38,SPEAKER_01
134,1302.49,1307.0,SPEAKER_01
135,1307.52,1307.89,SPEAKER_03
136,1308.72,1383.98,SPEAKER_01
137,1387.58,1401.58,SPEAKER_03
138,1408.37,1440.11,SPEAKER_03
139,1440.5,1453.17,SPEAKER_02
140,1453.17,1455.84,SPEAKER_01
141,1455.84,1458.98,SPEAKER_02
142,1458.98,1459.58,SPEAKER_01
143,1459.58,1460.29,SPEAKER_02
144,1460.29,1464.12,SPEAKER_01
145,1464.12,1500.39,SPEAKER_03
146,1500.93,1518.12,SPEAKER_02
147,1519.68,1519.73,SPEAKER_02
148,1519.73,1530.83,SPEAKER_03
149,1531.47,1537.58,SPEAKER_00
150,1537.58,1571.97,SPEAKER_02
151,1571.97,1591.93,SPEAKER_03
152,1593.52,1595.38,SPEAKER_02
153,1595.73,1596.02,SPEAKER_02
154,1596.3,1596.32,SPEAKER_03
155,1596.32,1614.58,SPEAKER_01
156,1614.58,1614.85,SPEAKER_00
157,1614.85,1622.12,SPEAKER_01
158,1622.75,1629.03,SPEAKER_02
159,1629.03,1640.1,SPEAKER_01
160,1640.5,1647.72,SPEAKER_01
161,1647.87,1663.86,SPEAKER_02
162,1664.92,1688.39,SPEAKER_02
163,1688.59,1693.03,SPEAKER_01
164,1693.03,1710.26,SPEAKER_02
165,1710.97,1738.59,SPEAKER_03
166,1738.59,1743.56,SPEAKER_01
167,1743.88,1746.93,SPEAKER_02
168,1747.29,1761.36,SPEAKER_01
169,1761.36,1761.38,SPEAKER_02
170,1761.38,1761.7,SPEAKER_01
171,1761.7,1785.09,SPEAKER_02
172,1787.23,1787.26,SPEAKER_02
173,1787.26,1815.36,SPEAKER_03
174,1818.45,1829.47,SPEAKER_03
175,1833.09,1843.83,SPEAKER_03
176,1845.95,1847.52,SPEAKER_03
177,1847.54,1847.59,SPEAKER_03
178,1849.7,1868.79,SPEAKER_03
179,1869.68,1911.73,SPEAKER_02
180,1912.09,1913.57,SPEAKER_03
181,1915.58,1916.32,SPEAKER_03
182,1916.88,1922.19,SPEAKER_03
183,1922.19,1935.96,SPEAKER_01
184,1935.96,1965.02,SPEAKER_03
185,1965.02,1966.15,SPEAKER_01
186,1967.84,1971.79,SPEAKER_01
187,1971.79,2008.85,SPEAKER_03
188,2008.93,2008.97,SPEAKER_03
189,2008.97,2009.15,SPEAKER_01
190,2009.15,2009.25,SPEAKER_03
191,2010.81,2038.99,SPEAKER_03
192,2038.99,2040.25,SPEAKER_00
193,2040.71,2055.19,SPEAKER_03
194,2055.19,2055.29,SPEAKER_01
195,2055.29,2055.41,SPEAKER_03
196,2055.41,2056.76,SPEAKER_01
197,2057.46,2060.87,SPEAKER_00
198,2060.87,2077.31,SPEAKER_03
199,2077.31,2085.97,SPEAKER_01
200,2085.97,2086.03,SPEAKER_02
201,2086.03,2086.22,SPEAKER_01
202,2086.22,2109.32,SPEAKER_02
203,2110.98,2113.12,SPEAKER_02
204,2113.12,2117.35,SPEAKER_01
205,2117.35,2125.88,SPEAKER_02
206,2125.88,2132.34,SPEAKER_01
207,2132.91,2144.13,SPEAKER_03
208,2145.77,2168.72,SPEAKER_03
209,2169.21,2175.08,SPEAKER_03
210,2175.15,2175.45,SPEAKER_01
211,2176.15,2182.26,SPEAKER_00
212,2182.26,2182.31,SPEAKER_03
213,2182.31,2182.51,SPEAKER_00
214,2182.51,2185.97,SPEAKER_03
215,2185.97,2197.63,SPEAKER_02
216,2197.8,2197.81,SPEAKER_02
217,2197.81,2197.88,SPEAKER_03
218,2197.88,2197.92,SPEAKER_02
219,2197.92,2197.95,SPEAKER_03
220,2197.95,2197.97,SPEAKER_02
221,2197.97,2203.37,SPEAKER_03
222,2203.8,2212.8,SPEAKER_02
223,2213.14,2213.27,SPEAKER_02
224,2214.4,2214.66,SPEAKER_01
225,2215.67,2219.03,SPEAKER_02
226,2219.23,2224.88,SPEAKER_01
227,2224.88,2237.28,SPEAKER_03
228,2237.28,2237.37,SPEAKER_02
229,2237.37,2237.45,SPEAKER_03
230,2237.45,2243.9,SPEAKER_02
231,2245.59,2251.58,SPEAKER_03
