segment_id,start,end,speaker_id
193,1664.46,1669.04,SPEAKER_02
194,1669.44,1669.81,SPEAKER_02
195,1669.96,1670.0,SPEAKER_02
196,1670.0,1671.03,SPEAKER_00
197,1671.03,1672.82,SPEAKER_02
198,1690.75,1696.22,SPEAKER_03
199,1696.22,1697.44,SPEAKER_00
200,1697.44,1697.52,SPEAKER_03
201,1697.96,1701.03,SPEAKER_03
202,1701.13,1701.6,SPEAKER_00
203,1703.19,1703.33,SPEAKER_03
204,1703.76,1707.87,SPEAKER_00
205,1711.95,1721.53,SPEAKER_00
206,1722.7,1727.17,SPEAKER_03
207,1727.17,1727.54,SPEAKER_00
208,1727.54,1729.79,SPEAKER_03
209,1730.06,1754.83,SPEAKER_00
210,1755.49,1758.34,SPEAKER_03
211,1758.34,1771.43,SPEAKER_00
212,1772.85,1776.68,SPEAKER_01
213,1776.68,1779.21,SPEAKER_00
214,1779.21,1787.03,SPEAKER_01
215,1787.03,1802.21,SPEAKER_02
216,1802.21,1811.88,SPEAKER_01
217,1811.88,1813.71,SPEAKER_00
218,1813.71,1833.31,SPEAKER_01
219,1834.28,1835.66,SPEAKER_00
220,1835.66,1836.35,SPEAKER_01
221,1836.35,1843.25,SPEAKER_00
222,1844.43,1844.47,SPEAKER_00
223,1844.47,1846.32,SPEAKER_01
224,1846.97,1847.37,SPEAKER_01
225,1847.37,1847.57,SPEAKER_00
226,1847.57,1847.69,SPEAKER_01
227,1847.69,1847.79,SPEAKER_00
228,1847.79,1850.91,SPEAKER_01
229,1850.91,1851.45,SPEAKER_00
230,1851.45,1851.47,SPEAKER_01
231,1851.47,1864.25,SPEAKER_00
232,1864.4,1869.24,SPEAKER_03
233,1869.24,1869.66,SPEAKER_00
234,1869.66,1874.07,SPEAKER_03
235,1874.37,1880.78,SPEAKER_00
236,1880.78,1890.93,SPEAKER_01
237,1891.3,1896.36,SPEAKER_00
238,1896.36,1896.71,SPEAKER_01
239,1896.71,1898.97,SPEAKER_00
240,1910.57,1928.98,SPEAKER_00
241,1928.98,1936.37,SPEAKER_02
242,1936.37,1936.72,SPEAKER_01
243,1936.72,1936.98,SPEAKER_02
244,1936.98,1937.4,SPEAKER_01
245,1937.4,1937.97,SPEAKER_02
246,1937.97,1941.11,SPEAKER_01
247,1941.11,1941.33,SPEAKER_02
248,1941.33,1941.35,SPEAKER_01
249,1941.35,1941.36,SPEAKER_02
250,1941.36,1941.42,SPEAKER_01
251,1941.42,1941.8,SPEAKER_02
252,1941.8,1943.36,SPEAKER_01
253,1943.36,1943.41,SPEAKER_02
254,1943.41,1943.58,SPEAKER_01
255,1943.58,1943.64,SPEAKER_02
256,1943.64,1943.83,SPEAKER_01
257,1943.83,1971.35,SPEAKER_02
258,1971.35,1997.0,SPEAKER_00
259,1997.14,2000.46,SPEAKER_02
260,2000.46,2003.41,SPEAKER_00
261,2005.17,2005.71,SPEAKER_00
262,2005.71,2008.63,SPEAKER_02
263,2011.24,2038.5,SPEAKER_02
264,2038.5,2041.72,SPEAKER_00
265,2041.72,2042.09,SPEAKER_02
266,2042.09,2042.18,SPEAKER_01
267,2042.18,2042.23,SPEAKER_02
268,2042.23,2042.29,SPEAKER_01
269,2042.29,2042.36,SPEAKER_02
270,2042.36,2052.13,SPEAKER_01
271,2054.14,2056.98,SPEAKER_01
272,2056.98,2063.03,SPEAKER_00
273,2063.03,2074.19,SPEAKER_01
274,2074.19,2074.26,SPEAKER_02
275,2074.26,2074.44,SPEAKER_01
276,2074.44,2074.49,SPEAKER_02
277,2074.49,2075.28,SPEAKER_01
278,2075.28,2077.06,SPEAKER_02
279,2077.06,2080.67,SPEAKER_01
280,2080.67,2080.77,SPEAKER_02
281,2080.77,2080.8,SPEAKER_01
282,2080.8,2081.65,SPEAKER_02
283,2081.65,2081.71,SPEAKER_01
284,2081.71,2081.92,SPEAKER_02
285,2081.92,2082.03,SPEAKER_01
286,2082.03,2082.15,SPEAKER_02
287,2082.15,2082.27,SPEAKER_01
288,2082.27,2082.32,SPEAKER_02
289,2082.32,2082.88,SPEAKER_01
290,2082.88,2106.03,SPEAKER_02
291,2106.03,2121.25,SPEAKER_01
292,2121.25,2121.42,SPEAKER_00
293,2121.42,2121.44,SPEAKER_01
294,2121.44,2121.47,SPEAKER_00
295,2121.47,2121.98,SPEAKER_01
296,2121.98,2126.01,SPEAKER_00
297,2126.38,2129.44,SPEAKER_01
298,2129.44,2129.88,SPEAKER_00
299,2129.88,2129.94,SPEAKER_01
300,2130.21,2152.27,SPEAKER_01
301,2152.27,2155.73,SPEAKER_03
302,2155.73,2163.37,SPEAKER_01
303,2163.37,2164.38,SPEAKER_02
304,2164.38,2164.44,SPEAKER_01
305,2164.44,2170.48,SPEAKER_02
306,2170.93,2193.04,SPEAKER_00
307,2193.22,2205.24,SPEAKER_02
308,2205.51,2208.36,SPEAKER_00
309,2208.36,2208.38,SPEAKER_02
310,2208.38,2208.8,SPEAKER_00
311,2208.8,2208.88,SPEAKER_02
312,2208.88,2209.04,SPEAKER_00
313,2209.04,2209.12,SPEAKER_02
314,2209.12,2209.46,SPEAKER_00
315,2209.46,2214.2,SPEAKER_02
316,2214.2,2214.71,SPEAKER_00
317,2214.71,2215.06,SPEAKER_02
318,2215.06,2217.03,SPEAKER_00
319,2217.03,2217.39,SPEAKER_02
320,2217.39,2217.76,SPEAKER_00
321,2217.76,2217.95,SPEAKER_02
322,2217.95,2218.38,SPEAKER_00
323,2218.38,2221.88,SPEAKER_02
324,2222.91,2226.0,SPEAKER_00
325,2226.0,2226.15,SPEAKER_02
326,2226.15,2226.82,SPEAKER_00
327,2226.82,2227.75,SPEAKER_02
328,2227.75,2228.98,SPEAKER_01
329,2228.98,2235.28,SPEAKER_02
330,2235.28,2246.97,SPEAKER_01
331,2246.97,2277.68,SPEAKER_00
332,2277.68,2277.73,SPEAKER_01
333,2277.97,2284.97,SPEAKER_01
334,2284.97,2286.85,SPEAKER_02
335,2286.85,2293.97,SPEAKER_01
336,2293.97,2297.12,SPEAKER_00
337,2297.12,2297.97,SPEAKER_01
338,2297.97,2298.39,SPEAKER_02
339,2298.39,2298.51,SPEAKER_01
340,2298.51,2298.68,SPEAKER_00
341,2298.68,2298.96,SPEAKER_01
342,2298.96,2299.01,SPEAKER_02
343,2299.01,2299.05,SPEAKER_01
344,2299.05,2299.1,SPEAKER_02
345,2299.1,2299.23,SPEAKER_01
346,2299.23,2299.42,SPEAKER_02
347,2299.42,2299.87,SPEAKER_00
348,2299.87,2309.49,SPEAKER_02
349,2309.83,2311.16,SPEAKER_00
350,2311.16,2332.56,SPEAKER_02
351,2332.56,2346.45,SPEAKER_00
352,2347.33,2352.93,SPEAKER_00
353,2356.42,2359.68,SPEAKER_01
354,2365.23,2369.13,SPEAKER_01
355,2373.92,2380.27,SPEAKER_01
356,2383.42,2383.84,SPEAKER_01
357,2393.92,2394.8,SPEAKER_02
358,2395.83,2397.68,SPEAKER_01
359,2397.8,2398.12,SPEAKER_01
360,2399.89,2403.27,SPEAKER_01
361,2405.65,2406.07,SPEAKER_01
