segment_id,start,end,speaker_id
68,487.33,487.79,SPEAKER_00
69,488.8,491.25,SPEAKER_03
70,492.88,494.7,SPEAKER_03
71,497.78,514.11,SPEAKER_03
72,516.12,516.57,SPEAKER_03
73,517.87,518.68,SPEAKER_03
74,519.83,520.02,SPEAKER_00
75,520.02,520.03,SPEAKER_03
76,520.03,520.15,SPEAKER_00
77,520.15,533.31,SPEAKER_03
78,535.56,536.62,SPEAKER_03
79,541.45,548.74,SPEAKER_03
80,553.67,556.42,SPEAKER_03
81,558.54,558.93,SPEAKER_03
82,561.11,575.25,SPEAKER_02
83,575.25,575.3,SPEAKER_01
84,575.3,575.5,SPEAKER_02
85,575.5,576.48,SPEAKER_01
86,576.48,576.5,SPEAKER_02
87,576.5,580.89,SPEAKER_01
88,580.89,587.99,SPEAKER_00
89,587.99,588.01,SPEAKER_02
90,588.38,591.01,SPEAKER_03
91,591.01,594.27,SPEAKER_02
92,594.27,607.01,SPEAKER_00
93,608.05,613.52,SPEAKER_03
94,613.52,629.43,SPEAKER_02
95,630.38,631.32,SPEAKER_03
96,631.32,637.06,SPEAKER_02
97,638.06,651.71,SPEAKER_03
98,653.38,655.02,SPEAKER_03
99,655.02,670.26,SPEAKER_02
100,675.17,677.9,SPEAKER_02
101,678.91,704.75,SPEAKER_02
102,705.19,705.96,SPEAKER_00
103,705.96,706.98,SPEAKER_02
104,706.98,710.99,SPEAKER_01
105,711.23,711.7,SPEAKER_01
106,711.85,712.04,SPEAKER_01
107,712.04,712.14,SPEAKER_03
108,712.14,712.88,SPEAKER_01
109,712.88,735.04,SPEAKER_03
110,735.04,751.22,SPEAKER_02
111,751.22,755.66,SPEAKER_03
112,755.66,756.99,SPEAKER_01
113,757.4,779.81,SPEAKER_02
114,779.81,794.52,SPEAKER_03
115,794.52,811.14,SPEAKER_01
116,811.14,811.5,SPEAKER_03
117,811.5,812.12,SPEAKER_01
118,812.33,815.16,SPEAKER_02
119,816.14,823.29,SPEAKER_02
120,823.82,826.97,SPEAKER_03
121,828.09,829.39,SPEAKER_02
122,829.39,833.42,SPEAKER_00
123,833.42,833.74,SPEAKER_03
124,833.74,833.81,SPEAKER_00
125,833.81,833.86,SPEAKER_03
126,833.86,833.98,SPEAKER_00
127,833.98,838.7,SPEAKER_03
128,838.7,838.97,SPEAKER_00
129,838.97,843.97,SPEAKER_03
130,843.97,844.05,SPEAKER_00
131,844.05,844.57,SPEAKER_03
132,844.57,849.69,SPEAKER_00
133,850.23,862.04,SPEAKER_00
134,862.31,862.75,SPEAKER_02
135,863.22,863.58,SPEAKER_00
136,864.27,864.94,SPEAKER_02
137,864.94,865.6,SPEAKER_00
138,866.26,885.18,SPEAKER_02
139,885.18,898.95,SPEAKER_00
140,898.95,911.64,SPEAKER_03
141,911.85,912.43,SPEAKER_02
142,913.66,934.96,SPEAKER_02
143,935.18,947.09,SPEAKER_03
144,948.44,950.5,SPEAKER_02
145,950.5,950.87,SPEAKER_01
146,950.87,951.11,SPEAKER_02
147,951.11,951.21,SPEAKER_01
148,951.21,951.49,SPEAKER_02
149,951.49,959.41,SPEAKER_01
150,959.53,959.63,SPEAKER_01
151,959.63,972.52,SPEAKER_03
152,972.93,985.55,SPEAKER_02
153,985.55,985.89,SPEAKER_00
154,985.89,988.97,SPEAKER_02
155,988.97,989.02,SPEAKER_00
156,989.02,989.51,SPEAKER_02
157,989.51,1014.64,SPEAKER_00
158,1014.74,1024.38,SPEAKER_03
159,1025.0,1036.97,SPEAKER_02
160,1037.47,1037.96,SPEAKER_02
161,1038.48,1044.19,SPEAKER_02
162,1046.38,1047.97,SPEAKER_03
163,1047.97,1049.01,SPEAKER_02
