segment_id,start,end,speaker_id
130,518.33,518.97,SPEAKER_03
131,518.97,518.99,SPEAKER_02
132,519.31,524.0,SPEAKER_02
133,524.0,524.03,SPEAKER_03
134,524.03,524.81,SPEAKER_02
135,524.81,524.96,SPEAKER_03
136,524.96,524.98,SPEAKER_02
137,524.98,528.72,SPEAKER_03
138,528.83,532.15,SPEAKER_02
139,532.56,534.16,SPEAKER_03
140,534.16,536.61,SPEAKER_02
141,536.76,537.3,SPEAKER_03
142,539.71,554.16,SPEAKER_03
143,554.16,558.86,SPEAKER_01
144,559.98,569.38,SPEAKER_03
145,569.38,570.63,SPEAKER_01
146,571.1,573.83,SPEAKER_03
147,573.92,577.34,SPEAKER_00
148,578.66,579.37,SPEAKER_03
149,579.37,579.42,SPEAKER_00
150,579.42,579.5,SPEAKER_03
151,579.5,579.59,SPEAKER_00
152,579.59,589.46,SPEAKER_02
153,590.84,605.54,SPEAKER_02
154,605.54,610.7,SPEAKER_03
155,612.71,614.33,SPEAKER_02
156,614.77,616.54,SPEAKER_03
157,616.54,617.03,SPEAKER_02
158,617.03,617.05,SPEAKER_03
159,617.05,617.07,SPEAKER_02
160,617.07,618.62,SPEAKER_03
161,621.84,621.99,SPEAKER_02
162,621.99,622.4,SPEAKER_03
163,622.4,623.58,SPEAKER_02
164,623.58,631.49,SPEAKER_03
165,631.75,633.16,SPEAKER_02
166,633.91,634.75,SPEAKER_03
167,635.29,637.64,SPEAKER_00
168,637.64,638.01,SPEAKER_03
169,638.01,638.88,SPEAKER_00
170,638.88,641.43,SPEAKER_02
171,641.87,642.21,SPEAKER_03
172,642.99,648.96,SPEAKER_02
173,649.62,653.09,SPEAKER_03
174,653.09,653.3,SPEAKER_02
175,653.3,653.97,SPEAKER_03
176,653.97,654.04,SPEAKER_02
177,654.04,654.36,SPEAKER_03
178,654.36,663.96,SPEAKER_02
179,663.96,666.78,SPEAKER_03
180,668.15,668.16,SPEAKER_02
181,668.16,668.18,SPEAKER_03
182,668.18,674.86,SPEAKER_02
183,674.86,674.88,SPEAKER_01
184,674.88,674.91,SPEAKER_02
185,674.91,675.72,SPEAKER_01
186,675.72,677.73,SPEAKER_02
187,679.45,681.78,SPEAKER_03
188,682.2,686.03,SPEAKER_02
189,686.62,689.75,SPEAKER_03
190,689.97,690.67,SPEAKER_03
191,692.4,699.94,SPEAKER_02
192,700.46,700.75,SPEAKER_01
193,701.52,715.23,SPEAKER_03
194,715.23,715.24,SPEAKER_01
195,715.24,716.09,SPEAKER_03
196,716.09,719.43,SPEAKER_01
197,719.99,721.13,SPEAKER_03
198,721.15,721.18,SPEAKER_03
199,721.22,721.23,SPEAKER_03
200,721.61,723.02,SPEAKER_01
201,723.02,724.12,SPEAKER_00
202,724.36,724.37,SPEAKER_00
203,724.37,724.39,SPEAKER_03
204,724.39,724.54,SPEAKER_02
205,724.64,725.89,SPEAKER_03
206,727.43,728.14,SPEAKER_03
207,730.57,733.11,SPEAKER_03
208,733.98,735.95,SPEAKER_00
209,735.95,750.55,SPEAKER_03
210,752.99,754.51,SPEAKER_03
211,754.51,754.56,SPEAKER_01
212,755.17,764.65,SPEAKER_01
213,764.65,764.77,SPEAKER_00
214,764.77,764.97,SPEAKER_01
215,764.97,765.08,SPEAKER_00
216,765.62,772.53,SPEAKER_00
217,772.53,777.04,SPEAKER_02
218,777.88,783.55,SPEAKER_02
219,784.01,792.35,SPEAKER_03
220,792.35,792.63,SPEAKER_02
221,792.63,796.63,SPEAKER_03
222,801.27,806.62,SPEAKER_03
223,807.13,809.96,SPEAKER_01
224,809.96,810.87,SPEAKER_02
225,812.9,813.9,SPEAKER_02
226,813.9,813.96,SPEAKER_01
227,813.96,815.38,SPEAKER_02
228,815.38,817.39,SPEAKER_03
229,817.39,817.83,SPEAKER_01
230,817.84,824.16,SPEAKER_03
231,825.59,828.8,SPEAKER_03
232,830.01,830.79,SPEAKER_03
233,831.66,831.77,SPEAKER_01
234,832.8,834.9,SPEAKER_03
235,836.71,845.11,SPEAKER_03
236,845.11,866.28,SPEAKER_01
237,866.28,893.55,SPEAKER_02
238,894.54,897.97,SPEAKER_03
239,898.39,898.76,SPEAKER_03
240,899.2,907.47,SPEAKER_03
241,908.92,921.46,SPEAKER_03
242,923.38,924.66,SPEAKER_01
243,927.82,930.92,SPEAKER_01
244,932.12,932.17,SPEAKER_01
245,932.17,933.93,SPEAKER_03
246,933.93,934.08,SPEAKER_01
247,934.08,934.16,SPEAKER_02
248,934.16,934.4,SPEAKER_01
249,934.4,934.43,SPEAKER_02
250,935.46,935.94,SPEAKER_03
251,935.94,935.97,SPEAKER_01
252,935.97,936.04,SPEAKER_03
253,936.04,936.24,SPEAKER_01
254,936.24,936.31,SPEAKER_03
255,936.31,936.32,SPEAKER_01
256,936.32,936.36,SPEAKER_03
257,936.36,936.46,SPEAKER_01
258,936.46,936.48,SPEAKER_03
259,936.48,936.54,SPEAKER_01
260,936.54,942.7,SPEAKER_03
261,942.89,949.37,SPEAKER_01
262,951.02,953.47,SPEAKER_01
263,953.62,953.84,SPEAKER_01
264,953.84,953.86,SPEAKER_02
265,953.86,953.89,SPEAKER_01
266,954.87,954.9,SPEAKER_01
267,954.9,965.52,SPEAKER_02
268,970.53,970.58,SPEAKER_02
269,970.58,970.73,SPEAKER_01
270,970.92,977.45,SPEAKER_01
271,979.62,989.14,SPEAKER_01
272,990.95,1002.98,SPEAKER_01
273,1005.44,1006.81,SPEAKER_01
274,1007.55,1015.97,SPEAKER_01
275,1017.37,1020.36,SPEAKER_01
276,1022.25,1044.29,SPEAKER_01
277,1044.68,1046.75,SPEAKER_01
278,1046.75,1047.02,SPEAKER_03
279,1047.02,1047.06,SPEAKER_01
280,1047.06,1047.12,SPEAKER_03
281,1047.12,1053.74,SPEAKER_01
282,1053.81,1060.03,SPEAKER_03
283,1060.03,1067.51,SPEAKER_01
284,1068.52,1068.54,SPEAKER_01
285,1068.54,1068.67,SPEAKER_03
286,1068.67,1069.08,SPEAKER_01
287,1070.68,1071.31,SPEAKER_03
288,1071.51,1073.8,SPEAKER_01
289,1074.01,1075.53,SPEAKER_03
290,1075.73,1076.2,SPEAKER_01
291,1076.23,1077.18,SPEAKER_03
292,1077.18,1079.24,SPEAKER_01
293,1079.86,1080.47,SPEAKER_03
294,1080.55,1081.47,SPEAKER_01
295,1081.47,1083.37,SPEAKER_02
296,1083.37,1085.03,SPEAKER_03
297,1085.03,1086.16,SPEAKER_02
298,1086.17,1086.49,SPEAKER_02
299,1088.35,1090.46,SPEAKER_02
300,1090.46,1090.48,SPEAKER_00
301,1090.48,1091.98,SPEAKER_02
302,1091.98,1092.0,SPEAKER_01
303,1092.0,1092.03,SPEAKER_02
304,1092.03,1092.23,SPEAKER_01
305,1092.23,1092.27,SPEAKER_02
306,1092.96,1093.92,SPEAKER_00
307,1095.07,1095.37,SPEAKER_01
308,1095.61,1103.12,SPEAKER_01
309,1103.12,1103.27,SPEAKER_03
310,1103.27,1104.21,SPEAKER_01
311,1104.21,1104.9,SPEAKER_03
312,1105.12,1109.85,SPEAKER_01
313,1110.98,1112.97,SPEAKER_01
314,1112.97,1119.03,SPEAKER_02
315,1119.03,1119.91,SPEAKER_01
316,1122.57,1127.5,SPEAKER_01
317,1127.5,1127.57,SPEAKER_02
318,1127.57,1127.67,SPEAKER_01
319,1127.67,1135.13,SPEAKER_02
320,1135.13,1135.14,SPEAKER_03
321,1135.14,1135.35,SPEAKER_02
322,1135.35,1136.38,SPEAKER_03
323,1136.38,1143.55,SPEAKER_02
324,1143.55,1143.58,SPEAKER_01
325,1144.93,1145.64,SPEAKER_01
326,1146.79,1151.48,SPEAKER_01
327,1151.95,1154.18,SPEAKER_03
328,1154.18,1154.45,SPEAKER_01
329,1154.45,1155.56,SPEAKER_03
330,1155.75,1159.82,SPEAKER_01
331,1161.82,1162.48,SPEAKER_01
332,1163.82,1172.57,SPEAKER_01
333,1174.04,1176.64,SPEAKER_03
334,1176.64,1177.64,SPEAKER_00
335,1177.64,1179.51,SPEAKER_03
336,1180.03,1180.66,SPEAKER_01
337,1181.57,1181.58,SPEAKER_03
338,1181.58,1181.65,SPEAKER_02
339,1181.65,1181.67,SPEAKER_03
340,1181.67,1181.87,SPEAKER_02
341,1181.87,1181.91,SPEAKER_00
342,1181.91,1181.97,SPEAKER_01
343,1181.97,1181.99,SPEAKER_00
344,1181.99,1192.64,SPEAKER_01
345,1192.86,1196.15,SPEAKER_03
346,1198.19,1198.34,SPEAKER_01
347,1198.41,1210.31,SPEAKER_01
348,1210.64,1212.08,SPEAKER_03
349,1212.08,1215.13,SPEAKER_01
350,1217.73,1223.3,SPEAKER_01
351,1226.86,1227.01,SPEAKER_03
352,1227.01,1228.43,SPEAKER_01
353,1230.3,1239.74,SPEAKER_01
354,1240.95,1241.19,SPEAKER_01
355,1242.2,1242.82,SPEAKER_03
356,1242.82,1244.71,SPEAKER_01
357,1244.73,1246.45,SPEAKER_01
358,1247.84,1248.56,SPEAKER_01
359,1248.97,1249.66,SPEAKER_03
360,1249.66,1250.76,SPEAKER_01
361,1250.76,1250.97,SPEAKER_03
362,1250.97,1253.94,SPEAKER_01
363,1253.98,1254.05,SPEAKER_01
364,1254.05,1256.1,SPEAKER_03
365,1256.1,1258.26,SPEAKER_01
366,1259.4,1260.05,SPEAKER_03
367,1260.78,1264.66,SPEAKER_01
368,1264.91,1265.32,SPEAKER_03
369,1265.72,1271.17,SPEAKER_01
370,1271.8,1275.26,SPEAKER_03
371,1275.26,1275.34,SPEAKER_01
372,1275.34,1275.51,SPEAKER_02
373,1275.87,1277.2,SPEAKER_01
374,1277.94,1279.66,SPEAKER_03
375,1279.66,1323.57,SPEAKER_01
376,1324.8,1325.33,SPEAKER_01
377,1325.33,1325.46,SPEAKER_03
378,1325.46,1325.53,SPEAKER_01
379,1326.02,1327.37,SPEAKER_01
380,1327.59,1331.57,SPEAKER_03
381,1332.87,1337.43,SPEAKER_03
382,1337.43,1343.26,SPEAKER_01
383,1343.38,1359.09,SPEAKER_03
384,1360.78,1368.56,SPEAKER_02
385,1368.75,1370.15,SPEAKER_02
386,1387.49,1390.19,SPEAKER_02
387,1390.63,1391.04,SPEAKER_02
388,1393.74,1394.55,SPEAKER_02
389,1400.5,1414.39,SPEAKER_03
390,1416.99,1418.34,SPEAKER_03
391,1434.56,1437.48,SPEAKER_01
392,1437.48,1445.85,SPEAKER_03
393,1447.08,1449.96,SPEAKER_03
394,1449.96,1450.49,SPEAKER_01
395,1450.56,1453.37,SPEAKER_01
396,1453.39,1457.96,SPEAKER_03
397,1457.96,1459.72,SPEAKER_01
398,1459.72,1460.04,SPEAKER_03
399,1460.04,1496.71,SPEAKER_01
400,1497.16,1497.97,SPEAKER_03
401,1497.97,1498.33,SPEAKER_01
402,1498.33,1502.14,SPEAKER_03
403,1502.28,1502.38,SPEAKER_03
404,1502.38,1513.11,SPEAKER_01
405,1513.11,1515.96,SPEAKER_03
406,1515.96,1518.71,SPEAKER_01
407,1518.71,1519.1,SPEAKER_03
408,1519.1,1519.25,SPEAKER_01
409,1519.47,1524.0,SPEAKER_01
410,1524.0,1527.25,SPEAKER_03
411,1527.25,1527.56,SPEAKER_01
412,1527.56,1529.07,SPEAKER_03
413,1529.07,1568.68,SPEAKER_01
414,1568.68,1575.97,SPEAKER_02
415,1575.97,1583.95,SPEAKER_03
416,1584.53,1592.88,SPEAKER_00
417,1593.18,1593.79,SPEAKER_03
418,1593.79,1593.84,SPEAKER_00
419,1593.84,1593.87,SPEAKER_02
420,1593.87,1593.98,SPEAKER_00
421,1595.46,1595.61,SPEAKER_02
422,1595.61,1595.66,SPEAKER_00
423,1595.66,1595.68,SPEAKER_02
424,1596.24,1640.06,SPEAKER_02
425,1640.06,1640.28,SPEAKER_03
426,1640.28,1640.57,SPEAKER_02
427,1640.57,1642.63,SPEAKER_03
428,1642.63,1653.19,SPEAKER_02
429,1654.49,1657.51,SPEAKER_03
430,1659.11,1663.03,SPEAKER_03
431,1663.03,1670.01,SPEAKER_01
432,1670.01,1673.1,SPEAKER_03
433,1673.1,1676.87,SPEAKER_01
434,1677.14,1677.15,SPEAKER_03
435,1677.15,1677.76,SPEAKER_01
436,1677.79,1730.12,SPEAKER_01
437,1730.29,1730.31,SPEAKER_01
438,1730.31,1733.38,SPEAKER_03
439,1733.4,1733.45,SPEAKER_03
440,1733.45,1734.68,SPEAKER_01
441,1734.68,1763.55,SPEAKER_02
442,1764.06,1766.81,SPEAKER_03
443,1769.61,1779.11,SPEAKER_00
444,1779.31,1779.53,SPEAKER_00
445,1779.53,1779.55,SPEAKER_02
446,1781.15,1781.91,SPEAKER_03
447,1781.91,1795.68,SPEAKER_02
448,1795.68,1795.8,SPEAKER_03
449,1796.05,1813.98,SPEAKER_03
450,1813.98,1825.01,SPEAKER_02
451,1825.01,1825.03,SPEAKER_01
452,1825.2,1882.15,SPEAKER_01
453,1882.72,1887.04,SPEAKER_03
454,1887.04,1887.13,SPEAKER_01
455,1887.13,1899.7,SPEAKER_03
456,1901.86,1902.42,SPEAKER_03
457,1902.42,1966.63,SPEAKER_01
458,1966.68,1966.73,SPEAKER_01
459,1966.73,1970.59,SPEAKER_03
460,1971.18,1971.2,SPEAKER_01
461,1971.2,1992.06,SPEAKER_02
462,1992.06,2009.59,SPEAKER_01
463,2009.74,2010.33,SPEAKER_03
464,2011.38,2011.4,SPEAKER_03
465,2011.4,2013.96,SPEAKER_02
466,2013.98,2028.15,SPEAKER_02
467,2028.22,2031.95,SPEAKER_03
468,2032.95,2032.96,SPEAKER_02
469,2032.96,2033.1,SPEAKER_00
470,2033.1,2033.11,SPEAKER_02
471,2033.11,2033.15,SPEAKER_00
472,2033.15,2038.65,SPEAKER_02
473,2039.29,2039.58,SPEAKER_02
474,2039.97,2043.46,SPEAKER_03
475,2043.46,2049.5,SPEAKER_02
476,2049.74,2066.75,SPEAKER_03
477,2066.75,2074.22,SPEAKER_02
478,2074.22,2083.77,SPEAKER_01
479,2083.77,2084.89,SPEAKER_02
480,2084.89,2090.07,SPEAKER_01
481,2090.07,2101.56,SPEAKER_02
482,2101.91,2104.24,SPEAKER_03
483,2104.51,2107.28,SPEAKER_02
484,2107.28,2107.74,SPEAKER_03
485,2107.74,2107.77,SPEAKER_02
486,2107.77,2107.79,SPEAKER_03
487,2107.79,2108.16,SPEAKER_02
488,2109.91,2140.25,SPEAKER_03
489,2143.97,2175.05,SPEAKER_01
490,2175.08,2175.1,SPEAKER_01
491,2175.1,2194.35,SPEAKER_03
492,2196.4,2216.98,SPEAKER_03
493,2218.38,2234.84,SPEAKER_03
494,2235.46,2237.05,SPEAKER_02
495,2237.13,2237.94,SPEAKER_02
496,2238.82,2242.25,SPEAKER_03
497,2242.25,2242.43,SPEAKER_02
498,2242.43,2242.57,SPEAKER_03
499,2242.57,2242.6,SPEAKER_02
500,2242.6,2242.62,SPEAKER_03
501,2242.62,2242.94,SPEAKER_02
502,2242.94,2243.71,SPEAKER_03
503,2243.71,2243.97,SPEAKER_02
504,2243.97,2244.29,SPEAKER_00
505,2244.34,2244.37,SPEAKER_00
506,2244.64,2244.79,SPEAKER_00
507,2245.71,2247.02,SPEAKER_03
508,2248.1,2248.12,SPEAKER_00
509,2248.12,2250.26,SPEAKER_02
510,2250.26,2250.45,SPEAKER_01
511,2250.45,2250.55,SPEAKER_02
512,2250.55,2250.6,SPEAKER_01
513,2250.6,2250.68,SPEAKER_02
514,2250.97,2256.86,SPEAKER_02
515,2256.86,2259.27,SPEAKER_03
516,2259.27,2259.95,SPEAKER_02
517,2259.95,2261.64,SPEAKER_03
518,2261.64,2261.65,SPEAKER_02
519,2261.65,2263.96,SPEAKER_03
520,2264.15,2264.2,SPEAKER_03
521,2264.2,2264.64,SPEAKER_02
522,2264.93,2264.94,SPEAKER_03
523,2265.57,2269.72,SPEAKER_02
524,2270.07,2270.46,SPEAKER_01
525,2271.36,2271.71,SPEAKER_01
526,2271.71,2271.74,SPEAKER_02
527,2271.74,2273.23,SPEAKER_01
528,2273.99,2278.53,SPEAKER_02
529,2279.57,2284.92,SPEAKER_03
530,2284.92,2285.73,SPEAKER_02
531,2286.29,2290.29,SPEAKER_03
532,2290.29,2292.77,SPEAKER_02
533,2293.29,2313.34,SPEAKER_02
534,2313.34,2313.69,SPEAKER_03
535,2313.69,2316.26,SPEAKER_00
536,2316.83,2316.92,SPEAKER_00
537,2316.92,2318.98,SPEAKER_03
538,2318.98,2320.65,SPEAKER_01
539,2320.9,2320.93,SPEAKER_01
540,2320.93,2321.05,SPEAKER_02
541,2321.05,2321.37,SPEAKER_03
542,2321.37,2321.47,SPEAKER_02
543,2321.47,2321.95,SPEAKER_03
544,2321.95,2321.96,SPEAKER_02
545,2321.96,2323.68,SPEAKER_03
546,2323.68,2326.49,SPEAKER_02
547,2326.55,2326.59,SPEAKER_02
548,2326.59,2330.27,SPEAKER_03
549,2331.28,2341.37,SPEAKER_02
550,2341.66,2357.15,SPEAKER_02
551,2357.62,2357.89,SPEAKER_02
552,2358.72,2360.03,SPEAKER_03
553,2362.65,2364.86,SPEAKER_03
554,2371.59,2375.74,SPEAKER_03
555,2377.01,2378.34,SPEAKER_03
556,2381.62,2383.46,SPEAKER_03
557,2383.46,2389.82,SPEAKER_01
558,2389.82,2395.17,SPEAKER_03
559,2395.89,2397.07,SPEAKER_02
560,2398.31,2400.65,SPEAKER_03
561,2401.31,2403.15,SPEAKER_02
562,2406.32,2407.01,SPEAKER_02
563,2407.08,2411.72,SPEAKER_02
564,2412.51,2414.46,SPEAKER_02
565,2414.46,2414.47,SPEAKER_01
566,2417.54,2422.77,SPEAKER_01
567,2429.51,2429.98,SPEAKER_01
568,2448.36,2449.71,SPEAKER_01
569,2451.07,2453.98,SPEAKER_01
570,2456.12,2456.76,SPEAKER_01
