segment_id,start,end,speaker_id
105,663.29,663.88,SPEAKER_01
106,665.51,666.31,SPEAKER_03
107,667.52,669.48,SPEAKER_01
108,669.48,669.8,SPEAKER_03
109,671.91,679.5,SPEAKER_03
110,680.75,683.25,SPEAKER_03
111,686.4,687.45,SPEAKER_00
112,688.94,690.13,SPEAKER_03
113,690.13,691.16,SPEAKER_00
114,691.16,691.43,SPEAKER_03
115,691.43,691.75,SPEAKER_00
116,692.04,692.72,SPEAKER_03
117,696.02,696.46,SPEAKER_03
118,696.46,696.48,SPEAKER_02
119,698.86,704.26,SPEAKER_01
120,704.6,707.57,SPEAKER_01
121,707.57,708.58,SPEAKER_03
122,709.08,709.78,SPEAKER_01
123,710.37,711.14,SPEAKER_03
124,711.16,712.09,SPEAKER_01
125,714.97,717.99,SPEAKER_03
126,719.58,724.05,SPEAKER_03
127,727.51,730.8,SPEAKER_03
128,730.8,730.94,SPEAKER_01
129,731.04,734.09,SPEAKER_03
130,735.81,749.53,SPEAKER_03
131,752.99,754.02,SPEAKER_00
132,754.02,754.28,SPEAKER_02
133,758.53,761.58,SPEAKER_02
134,763.62,763.89,SPEAKER_01
135,764.13,764.15,SPEAKER_02
136,764.15,764.59,SPEAKER_03
137,766.39,779.49,SPEAKER_03
138,779.74,779.76,SPEAKER_03
139,779.76,780.08,SPEAKER_00
140,781.04,793.09,SPEAKER_03
141,793.58,793.88,SPEAKER_00
142,794.42,803.67,SPEAKER_03
143,803.67,820.43,SPEAKER_00
144,820.43,820.86,SPEAKER_03
145,820.86,824.64,SPEAKER_00
146,824.64,825.89,SPEAKER_03
147,825.89,834.82,SPEAKER_00
148,835.01,836.9,SPEAKER_03
149,837.96,839.46,SPEAKER_00
150,839.46,841.49,SPEAKER_03
151,843.33,843.65,SPEAKER_00
152,844.68,853.05,SPEAKER_03
153,854.97,860.35,SPEAKER_03
154,861.52,872.03,SPEAKER_03
155,872.03,879.59,SPEAKER_02
156,881.88,898.1,SPEAKER_02
157,898.1,902.3,SPEAKER_03
158,902.3,902.81,SPEAKER_00
159,902.81,902.84,SPEAKER_03
160,905.56,909.04,SPEAKER_00
161,909.04,909.12,SPEAKER_03
162,909.12,909.56,SPEAKER_00
163,911.47,914.81,SPEAKER_03
164,917.61,921.76,SPEAKER_03
165,922.33,922.6,SPEAKER_01
166,925.62,934.48,SPEAKER_03
167,934.48,937.4,SPEAKER_00
168,937.4,938.75,SPEAKER_03
169,938.75,938.84,SPEAKER_00
170,938.84,939.02,SPEAKER_03
171,939.02,939.29,SPEAKER_00
172,939.95,944.27,SPEAKER_03
173,944.27,945.32,SPEAKER_00
174,945.42,950.33,SPEAKER_03
175,951.22,952.86,SPEAKER_00
176,952.86,955.38,SPEAKER_03
177,956.03,964.5,SPEAKER_00
178,964.5,972.22,SPEAKER_02
179,972.22,972.91,SPEAKER_00
180,972.91,972.98,SPEAKER_02
181,972.98,975.52,SPEAKER_03
182,977.68,981.85,SPEAKER_00
183,981.85,982.34,SPEAKER_03
184,982.88,984.03,SPEAKER_03
185,984.55,1019.52,SPEAKER_03
186,1021.31,1022.25,SPEAKER_03
187,1022.91,1024.19,SPEAKER_00
188,1024.19,1025.22,SPEAKER_03
189,1025.22,1025.24,SPEAKER_00
190,1025.24,1025.63,SPEAKER_03
191,1025.63,1025.68,SPEAKER_00
192,1025.68,1040.98,SPEAKER_03
193,1041.93,1051.17,SPEAKER_03
194,1052.68,1055.71,SPEAKER_03
195,1055.71,1055.73,SPEAKER_02
196,1064.73,1070.63,SPEAKER_02
197,1071.96,1072.61,SPEAKER_02
198,1078.8,1080.05,SPEAKER_01
199,1080.4,1081.94,SPEAKER_00
200,1096.1,1097.65,SPEAKER_01
201,1108.85,1110.96,SPEAKER_02
202,1112.62,1113.78,SPEAKER_02
203,1115.5,1117.19,SPEAKER_02
204,1117.21,1117.26,SPEAKER_02
205,1117.54,1119.6,SPEAKER_02
206,1125.96,1135.03,SPEAKER_02
207,1135.06,1135.11,SPEAKER_02
208,1135.11,1135.48,SPEAKER_00
209,1136.22,1142.18,SPEAKER_02
210,1145.02,1147.9,SPEAKER_02
211,1148.37,1151.6,SPEAKER_00
212,1157.96,1157.98,SPEAKER_02
213,1157.98,1159.6,SPEAKER_00
214,1161.3,1166.63,SPEAKER_00
215,1168.0,1170.03,SPEAKER_00
216,1170.03,1170.16,SPEAKER_02
217,1170.16,1170.41,SPEAKER_00
218,1170.41,1171.21,SPEAKER_02
219,1174.63,1179.29,SPEAKER_00
220,1179.71,1180.23,SPEAKER_02
221,1180.59,1183.86,SPEAKER_00
222,1183.86,1184.37,SPEAKER_02
223,1187.66,1187.71,SPEAKER_00
224,1187.71,1187.73,SPEAKER_01
225,1187.73,1187.81,SPEAKER_00
226,1188.17,1189.84,SPEAKER_00
227,1190.92,1192.13,SPEAKER_02
228,1192.92,1194.19,SPEAKER_00
229,1194.19,1194.33,SPEAKER_01
230,1194.78,1198.49,SPEAKER_02
231,1198.49,1200.03,SPEAKER_00
232,1200.03,1200.75,SPEAKER_02
233,1200.75,1202.95,SPEAKER_00
234,1202.95,1202.97,SPEAKER_02
235,1202.97,1202.98,SPEAKER_00
236,1202.98,1203.12,SPEAKER_02
237,1203.12,1203.18,SPEAKER_00
238,1203.18,1204.55,SPEAKER_02
239,1204.55,1211.52,SPEAKER_00
240,1211.52,1214.04,SPEAKER_03
241,1214.04,1214.27,SPEAKER_02
242,1216.97,1220.36,SPEAKER_02
243,1220.57,1224.3,SPEAKER_01
244,1224.72,1225.34,SPEAKER_02
245,1227.55,1230.94,SPEAKER_01
246,1232.33,1232.53,SPEAKER_02
247,1232.53,1232.58,SPEAKER_00
248,1232.58,1232.65,SPEAKER_02
249,1232.85,1233.29,SPEAKER_02
250,1233.48,1239.08,SPEAKER_01
251,1239.08,1239.09,SPEAKER_00
252,1239.09,1239.11,SPEAKER_01
253,1239.11,1239.13,SPEAKER_00
254,1239.13,1239.15,SPEAKER_01
255,1239.15,1239.43,SPEAKER_00
256,1239.43,1239.47,SPEAKER_02
257,1239.47,1242.39,SPEAKER_03
258,1242.52,1249.66,SPEAKER_01
259,1250.76,1257.15,SPEAKER_02
260,1257.15,1259.31,SPEAKER_00
261,1259.31,1260.21,SPEAKER_02
262,1260.21,1266.84,SPEAKER_00
263,1267.28,1276.79,SPEAKER_03
264,1278.4,1281.33,SPEAKER_02
265,1283.49,1286.31,SPEAKER_02
266,1286.31,1287.53,SPEAKER_00
267,1289.35,1293.99,SPEAKER_02
268,1294.33,1299.63,SPEAKER_03
269,1299.63,1301.53,SPEAKER_02
270,1302.09,1302.12,SPEAKER_01
271,1302.12,1302.75,SPEAKER_00
272,1304.2,1308.05,SPEAKER_00
273,1309.62,1312.11,SPEAKER_00
274,1371.92,1375.97,SPEAKER_01
275,1377.33,1381.62,SPEAKER_03
276,1381.89,1382.13,SPEAKER_03
277,1382.13,1382.19,SPEAKER_02
278,1382.19,1382.21,SPEAKER_03
279,1382.21,1386.09,SPEAKER_02
280,1386.09,1391.22,SPEAKER_03
281,1391.49,1392.84,SPEAKER_01
282,1395.59,1396.84,SPEAKER_03
283,1397.52,1397.92,SPEAKER_00
284,1397.92,1397.99,SPEAKER_03
285,1397.99,1398.68,SPEAKER_00
286,1398.68,1398.78,SPEAKER_03
287,1398.78,1402.09,SPEAKER_00
288,1402.8,1405.41,SPEAKER_02
289,1405.41,1417.68,SPEAKER_00
290,1417.68,1420.25,SPEAKER_02
291,1420.25,1421.01,SPEAKER_01
292,1421.01,1423.99,SPEAKER_02
293,1425.39,1428.97,SPEAKER_02
294,1428.97,1429.02,SPEAKER_03
295,1429.02,1429.38,SPEAKER_02
296,1429.38,1436.5,SPEAKER_03
297,1436.5,1443.16,SPEAKER_00
298,1444.21,1448.63,SPEAKER_01
299,1448.63,1448.65,SPEAKER_00
300,1448.65,1448.7,SPEAKER_01
301,1448.7,1448.78,SPEAKER_00
302,1448.78,1451.97,SPEAKER_01
303,1451.97,1457.24,SPEAKER_00
304,1458.64,1459.5,SPEAKER_01
305,1459.5,1459.63,SPEAKER_00
306,1459.63,1459.72,SPEAKER_01
307,1459.72,1460.22,SPEAKER_00
308,1461.52,1461.54,SPEAKER_00
309,1461.54,1461.56,SPEAKER_01
310,1461.56,1461.57,SPEAKER_00
311,1461.57,1461.63,SPEAKER_01
312,1461.69,1463.45,SPEAKER_03
313,1463.45,1472.07,SPEAKER_00
314,1472.1,1475.4,SPEAKER_02
315,1475.4,1475.65,SPEAKER_00
316,1475.65,1476.41,SPEAKER_02
317,1476.41,1480.19,SPEAKER_00
318,1480.22,1480.85,SPEAKER_02
319,1483.53,1484.27,SPEAKER_02
320,1489.17,1501.5,SPEAKER_02
321,1501.5,1511.27,SPEAKER_00
322,1511.83,1544.95,SPEAKER_03
323,1544.95,1546.54,SPEAKER_02
324,1546.76,1547.03,SPEAKER_02
325,1547.03,1547.35,SPEAKER_00
326,1547.35,1549.97,SPEAKER_02
327,1549.97,1551.79,SPEAKER_00
328,1551.79,1567.75,SPEAKER_02
329,1567.75,1576.97,SPEAKER_00
330,1576.97,1581.56,SPEAKER_02
331,1581.56,1581.88,SPEAKER_03
332,1581.88,1584.95,SPEAKER_02
333,1586.18,1587.46,SPEAKER_02
334,1587.46,1589.34,SPEAKER_03
335,1589.34,1589.47,SPEAKER_02
336,1589.47,1589.64,SPEAKER_03
337,1591.46,1592.76,SPEAKER_03
338,1594.55,1595.73,SPEAKER_03
339,1601.49,1605.89,SPEAKER_01
340,1605.89,1608.71,SPEAKER_02
341,1612.98,1613.92,SPEAKER_01
342,1614.5,1614.53,SPEAKER_02
343,1614.53,1615.46,SPEAKER_03
344,1615.46,1615.47,SPEAKER_02
345,1619.76,1620.77,SPEAKER_02
346,1622.65,1623.42,SPEAKER_02
347,1623.64,1623.93,SPEAKER_02
348,1623.93,1624.08,SPEAKER_01
349,1624.23,1624.27,SPEAKER_01
350,1624.27,1624.3,SPEAKER_00
351,1624.3,1625.03,SPEAKER_01
352,1625.03,1625.09,SPEAKER_00
353,1625.09,1628.82,SPEAKER_02
354,1630.54,1631.03,SPEAKER_00
355,1631.03,1634.49,SPEAKER_02
356,1634.49,1634.71,SPEAKER_00
357,1634.71,1636.25,SPEAKER_02
358,1636.25,1636.72,SPEAKER_00
359,1636.72,1637.26,SPEAKER_02
360,1637.26,1642.17,SPEAKER_00
361,1643.01,1645.5,SPEAKER_00
362,1653.19,1653.88,SPEAKER_01
363,1655.03,1655.06,SPEAKER_01
364,1655.06,1655.57,SPEAKER_00
365,1655.57,1658.42,SPEAKER_01
366,1658.42,1659.21,SPEAKER_02
367,1662.02,1662.62,SPEAKER_02
368,1663.69,1664.92,SPEAKER_02
369,1666.84,1675.89,SPEAKER_02
370,1677.46,1679.9,SPEAKER_02
371,1683.67,1685.1,SPEAKER_00
372,1685.35,1687.56,SPEAKER_02
373,1689.15,1693.34,SPEAKER_02
374,1695.04,1698.74,SPEAKER_00
375,1698.74,1712.39,SPEAKER_03
376,1713.28,1727.49,SPEAKER_01
377,1728.91,1731.42,SPEAKER_01
378,1731.83,1734.56,SPEAKER_02
379,1734.63,1767.75,SPEAKER_00
380,1768.31,1778.03,SPEAKER_02
381,1778.03,1778.64,SPEAKER_01
382,1778.64,1789.03,SPEAKER_02
383,1789.07,1789.12,SPEAKER_02
384,1789.96,1796.29,SPEAKER_02
385,1796.29,1797.3,SPEAKER_01
386,1797.3,1804.96,SPEAKER_02
387,1804.96,1814.14,SPEAKER_03
388,1814.41,1820.03,SPEAKER_02
389,1820.27,1820.3,SPEAKER_00
390,1820.3,1820.32,SPEAKER_03
391,1820.32,1820.56,SPEAKER_00
392,1820.56,1820.61,SPEAKER_02
393,1820.61,1825.37,SPEAKER_03
394,1825.79,1826.13,SPEAKER_00
395,1826.88,1828.83,SPEAKER_03
396,1829.64,1835.02,SPEAKER_00
397,1835.59,1836.94,SPEAKER_02
398,1837.11,1841.73,SPEAKER_00
399,1841.73,1853.5,SPEAKER_02
400,1854.17,1862.04,SPEAKER_01
401,1894.71,1897.37,SPEAKER_01
402,1899.97,1900.71,SPEAKER_02
403,1900.71,1909.23,SPEAKER_03
404,1909.25,1912.04,SPEAKER_01
405,1912.2,1912.53,SPEAKER_01
406,1914.57,1914.87,SPEAKER_03
407,1915.75,1916.64,SPEAKER_02
408,1916.64,1916.96,SPEAKER_01
409,1916.96,1921.59,SPEAKER_02
410,1921.59,1922.58,SPEAKER_01
411,1922.95,1941.03,SPEAKER_02
412,1941.03,1962.78,SPEAKER_00
413,1962.78,1995.82,SPEAKER_02
414,1995.94,2012.04,SPEAKER_01
415,2012.04,2039.59,SPEAKER_03
416,2039.71,2042.48,SPEAKER_02
417,2042.48,2042.88,SPEAKER_03
418,2042.88,2043.04,SPEAKER_02
419,2043.04,2043.09,SPEAKER_03
420,2043.09,2044.88,SPEAKER_02
421,2044.88,2045.48,SPEAKER_03
422,2045.48,2045.97,SPEAKER_02
423,2045.97,2048.08,SPEAKER_03
424,2048.08,2055.2,SPEAKER_02
425,2055.2,2055.83,SPEAKER_03
426,2055.83,2056.69,SPEAKER_02
427,2057.8,2058.76,SPEAKER_02
428,2058.97,2059.57,SPEAKER_02
429,2062.26,2077.56,SPEAKER_02
430,2079.93,2091.3,SPEAKER_02
431,2091.3,2093.04,SPEAKER_00
432,2093.04,2108.17,SPEAKER_02
433,2108.17,2122.47,SPEAKER_03
434,2123.28,2124.04,SPEAKER_00
435,2124.04,2135.17,SPEAKER_03
436,2135.17,2137.42,SPEAKER_00
437,2137.42,2137.98,SPEAKER_03
438,2137.98,2143.43,SPEAKER_00
439,2143.43,2143.59,SPEAKER_02
440,2144.1,2151.41,SPEAKER_02
441,2151.41,2151.88,SPEAKER_01
442,2151.88,2151.96,SPEAKER_02
443,2151.96,2152.03,SPEAKER_01
444,2152.03,2164.54,SPEAKER_02
445,2167.52,2169.13,SPEAKER_01
446,2169.13,2169.21,SPEAKER_02
447,2169.57,2174.93,SPEAKER_02
448,2176.64,2177.45,SPEAKER_02
449,2182.58,2184.35,SPEAKER_00
450,2184.77,2186.81,SPEAKER_02
451,2191.3,2191.76,SPEAKER_00
452,2192.45,2198.71,SPEAKER_02
453,2200.8,2204.24,SPEAKER_03
454,2204.56,2209.64,SPEAKER_00
455,2209.85,2210.28,SPEAKER_00
456,2210.72,2213.47,SPEAKER_03
457,2213.47,2219.13,SPEAKER_00
458,2220.0,2220.34,SPEAKER_03
459,2220.34,2220.39,SPEAKER_00
460,2221.12,2222.32,SPEAKER_00
