segment_id,p_happy,p_angry,p_sad,p_neutral
95,0.055233,0.053893,0.02315,0.867724
96,0.004592,0.036332,0.007532,0.951543
97,0.011382,0.020329,0.009793,0.958496
98,0.005698,0.009927,0.066769,0.917605
99,0.044462,0.016621,0.113395,0.825521
100,0.253522,0.197244,0.053143,0.496091
101,0.013626,0.035941,0.020551,0.929882
102,0.027004,0.009395,0.02099,0.94261
103,0.454293,0.011093,0.007507,0.527107
104,0.005738,0.008989,0.002795,0.982479
105,0.004254,0.021991,0.010826,0.962929
106,0.003914,0.010804,0.016231,0.969051
107,0.015638,0.055874,0.136603,0.791885
108,0.006987,0.01083,0.014653,0.96753
109,0.020812,0.039172,0.029455,0.910562
110,0.003065,0.023524,0.772379,0.201032
111,0.003035,0.012657,0.68944,0.294869
112,0.84174,0.008037,0.046466,0.103756
113,0.979569,0.001184,0.003042,0.016205
114,0.012183,0.011048,0.005431,0.971338
115,0.012158,0.008357,0.017814,0.96167
116,0.002565,0.009125,0.007454,0.980855
117,0.015185,0.08186,0.027748,0.875206
118,0.0106,0.022019,0.014875,0.952506
119,0.005622,0.056857,0.225964,0.711557
120,0.013033,0.072831,0.105939,0.808197
121,0.006997,0.019148,0.014754,0.959101
122,0.004674,0.005622,0.008998,0.980705
123,0.007236,0.006854,0.025831,0.960079
124,0.006321,0.010298,0.015659,0.967722
125,0.008574,0.004883,0.010382,0.976161
126,0.007574,0.003011,0.007821,0.981594
127,0.019318,0.018843,0.013393,0.948446
128,0.003147,0.015357,0.087479,0.894016
129,0.002631,0.014855,0.026272,0.956242
130,0.005404,0.028777,0.029228,0.936591
131,0.018442,0.057538,0.190542,0.733478
132,0.018695,0.005534,0.010703,0.965067
133,0.008647,0.0063,0.154562,0.830491
134,0.012921,0.017488,0.219745,0.749845
135,0.004174,0.009522,0.017663,0.968641
136,0.004074,0.012858,0.00812,0.974949
137,0.013077,0.071112,0.403846,0.511965
138,0.008153,0.016808,0.021416,0.953622
139,0.002584,0.059302,0.00599,0.932123
140,0.004649,0.006796,0.004387,0.984169
141,0.006339,0.009839,0.306906,0.676916
142,0.016341,0.007111,0.621674,0.354875
143,0.005567,0.071229,0.171861,0.751343
144,0.006349,0.018113,0.030432,0.945105
145,0.006511,0.009119,0.01139,0.97298
146,0.002305,0.005411,0.006411,0.985874
147,0.007984,0.005627,0.019937,0.966452
148,0.009262,0.007514,0.010498,0.972726
149,0.005897,0.014256,0.137546,0.8423
150,0.002527,0.004869,0.002515,0.99009
151,0.001942,0.006515,0.002356,0.989187
152,0.003673,0.017132,0.016446,0.962748
153,0.003585,0.00897,0.007769,0.979676
154,0.007677,0.006186,0.003111,0.983026
155,0.007501,0.009684,0.005897,0.976917
156,0.01225,0.035614,0.010431,0.941705
157,0.403054,0.004942,0.013003,0.579001
158,0.115013,0.012277,0.011548,0.861163
159,0.007375,0.009838,0.014034,0.968753
160,0.002616,0.004286,0.001679,0.991419
161,0.004543,0.005164,0.002632,0.987661
162,0.008496,0.006355,0.01264,0.972509
163,0.018146,0.019096,0.020854,0.941904
164,0.007451,0.01236,0.004796,0.975393
165,0.01196,0.014924,0.008673,0.964443
166,0.006204,0.015535,0.068058,0.910202
167,0.003247,0.040444,0.704933,0.251376
168,0.016015,0.007199,0.097312,0.879473
169,0.002896,0.007614,0.010088,0.979403
170,0.01772,0.040281,0.018525,0.923474
171,0.008566,0.030077,0.03192,0.929436
172,0.003601,0.008045,0.004004,0.984351
173,0.00423,0.036613,0.008356,0.950802
174,0.004272,0.007729,0.013495,0.974504
175,0.005016,0.01745,0.005157,0.972377
176,0.004358,0.022832,0.011445,0.961364
177,0.011046,0.017322,0.024123,0.947509
178,0.004485,0.010946,0.013366,0.971203
179,0.019928,0.051423,0.010752,0.917897
180,0.00536,0.011347,0.00892,0.974373
181,0.005407,0.007417,0.007991,0.979185
182,0.018114,0.009738,0.022371,0.949777
183,0.007308,0.01422,0.005775,0.972697
184,0.007284,0.006593,0.00849,0.977633
185,0.025243,0.006418,0.014787,0.953552
186,0.008003,0.011347,0.008251,0.972399
187,0.030686,0.003037,0.007088,0.95919
188,0.004093,0.00868,0.050555,0.936672
189,0.005611,0.029603,0.087425,0.877361
190,0.027582,0.012887,0.17425,0.785282
191,0.003165,0.009072,0.004359,0.983404
192,0.029729,0.012657,0.005047,0.952567
193,0.034416,0.07099,0.013157,0.881437
194,0.0111,0.384385,0.028231,0.576284
195,0.013971,0.010269,0.004039,0.971721
196,0.037994,0.005894,0.005957,0.950155
197,0.006692,0.021782,0.290242,0.681284
198,0.012822,0.007107,0.029965,0.950107
199,0.006585,0.012128,0.019669,0.961618
200,0.013047,0.014675,0.010449,0.961829
201,0.012761,0.009814,0.008267,0.969158
202,0.015507,0.036636,0.007911,0.939946
203,0.007742,0.068679,0.011098,0.912481
204,0.003055,0.025198,0.009684,0.962063
205,0.001902,0.035901,0.320397,0.641799
206,0.006856,0.010214,0.01286,0.97007
207,0.00581,0.019513,0.0951,0.879577
208,0.008412,0.011997,0.006349,0.973242
209,0.038957,0.019172,0.003763,0.938108
210,0.010406,0.03218,0.015075,0.94234
211,0.009882,0.01614,0.016013,0.957965
212,0.011499,0.009358,0.010787,0.968356
213,0.015342,0.079689,0.080899,0.82407
214,0.007289,0.025908,0.028191,0.938612
215,0.018007,0.021881,0.042917,0.917195
216,0.015072,0.006403,0.022873,0.955651
217,0.005991,0.018053,0.003947,0.972008
218,0.00219,0.075299,0.00436,0.918151
219,0.002697,0.029554,0.00423,0.963519
220,0.005759,0.008341,0.009795,0.976104
221,0.009639,0.017436,0.006294,0.96663
222,0.013117,0.031216,0.018545,0.937122
223,0.024627,0.073931,0.027669,0.873772
224,0.011495,0.029551,0.019487,0.939467
225,0.014493,0.007796,0.009401,0.96831
226,0.008162,0.01051,0.018255,0.963073
227,0.045869,0.012265,0.764622,0.177244
228,0.017888,0.050213,0.014533,0.917367
229,0.008525,0.017893,0.030663,0.942918
230,0.008837,0.009224,0.012845,0.969094
231,0.008682,0.007188,0.010116,0.974014
232,0.008465,0.010952,0.004083,0.9765
233,0.03107,0.379745,0.010312,0.578874
234,0.002645,0.013179,0.008838,0.975338
235,0.00266,0.021333,0.014612,0.961395
236,0.010544,0.13484,0.281054,0.573562
237,0.031562,0.019615,0.00541,0.943413
238,0.011478,0.023298,0.004679,0.960545
239,0.01605,0.027706,0.292299,0.663944
240,0.11743,0.008618,0.01685,0.857102
241,0.66354,0.005287,0.011929,0.319244
242,0.12339,0.009576,0.017984,0.84905
243,0.006205,0.010637,0.008562,0.974596
244,0.007236,0.028132,0.142552,0.82208
245,0.010454,0.006687,0.006542,0.976317
246,0.468569,0.020263,0.013012,0.498157
247,0.492535,0.075681,0.036146,0.395638
248,0.003732,0.009746,0.012689,0.973833
249,0.007682,0.021348,0.072064,0.898906
250,0.020222,0.011954,0.028213,0.939611
251,0.076219,0.115097,0.186433,0.622252
252,0.050611,0.006376,0.00394,0.939072
253,0.002436,0.00622,0.006672,0.984672
254,0.01095,0.011874,0.006306,0.97087
255,0.005628,0.013879,0.007272,0.973221
256,0.0041,0.014392,0.049886,0.931621
257,0.004455,0.017362,0.032358,0.945825
258,0.011244,0.005369,0.008226,0.975162
259,0.006127,0.011814,0.280109,0.70195
260,0.002644,0.105196,0.014094,0.878066
261,0.003724,0.028863,0.024795,0.942618
262,0.015334,0.024639,0.060414,0.899613
263,0.026715,0.027759,0.109458,0.836068
264,0.00419,0.013514,0.007433,0.974863
265,0.002791,0.016114,0.005258,0.975837
266,0.01364,0.010435,0.003755,0.97217
267,0.004336,0.007097,0.0058,0.982767
268,0.016457,0.0145,0.010142,0.958901
269,0.02191,0.013429,0.005519,0.959142
270,0.00339,0.017798,0.291688,0.687123
271,0.003506,0.009899,0.364784,0.621812
272,0.041693,0.007878,0.027361,0.923069
273,0.04354,0.013203,0.009494,0.933763
274,0.073846,0.042574,0.033095,0.850486
275,0.064702,0.060429,0.027245,0.847624
276,0.041418,0.038143,0.021271,0.899168
277,0.003565,0.011489,0.007019,0.977927
278,0.005116,0.015627,0.012249,0.967007
279,0.005908,0.018765,0.00645,0.968876
280,0.074436,0.059092,0.015715,0.850757
281,0.010067,0.015292,0.008331,0.96631
282,0.023214,0.015113,0.00437,0.957304
283,0.770211,0.006544,0.006208,0.217036
284,0.004761,0.005284,0.006951,0.983003
285,0.002265,0.00528,0.050116,0.942339
286,0.00382,0.021839,0.102483,0.871858
287,0.055381,0.011906,0.002845,0.929868
288,0.016117,0.019222,0.006973,0.957688
289,0.00394,0.05851,0.857953,0.079597
290,0.003827,0.02618,0.10688,0.863112
291,0.007747,0.005559,0.006047,0.980648
292,0.005997,0.00745,0.003132,0.983422
293,0.00927,0.009078,0.008905,0.972747
294,0.016764,0.026737,0.012585,0.943914
295,0.010601,0.010148,0.007041,0.97221
296,0.166589,0.013447,0.014339,0.805625
297,0.027148,0.010988,0.011347,0.950517
298,0.083467,0.02937,0.021769,0.865394
299,0.0646,0.007119,0.003704,0.924576
300,0.941407,0.005591,0.005102,0.0479
301,0.460242,0.010503,0.031912,0.497343
302,0.010433,0.038548,0.024912,0.926107
303,0.007607,0.008132,0.004024,0.980237
304,0.014165,0.008055,0.016745,0.961035
305,0.005346,0.006586,0.00623,0.981838
306,0.005125,0.005073,0.008392,0.981411
307,0.068497,0.005284,0.028602,0.897617
308,0.006498,0.019865,0.019631,0.954005
309,0.004695,0.023011,0.018764,0.95353
310,0.004196,0.01149,0.012073,0.972241
311,0.004804,0.004313,0.00461,0.986273
312,0.10078,0.011751,0.009537,0.877933
313,0.003384,0.846161,0.061611,0.088844
314,0.009681,0.226334,0.016183,0.747802
315,0.003672,0.010021,0.003092,0.983215
316,0.005166,0.01103,0.004142,0.979662
317,0.020526,0.011004,0.010923,0.957547
318,0.053775,0.004812,0.014696,0.926717
319,0.015789,0.006735,0.023789,0.953687
320,0.015648,0.007425,0.014944,0.961983
321,0.008114,0.018611,0.004598,0.968677
322,0.053904,0.009246,0.011569,0.925282
323,0.063959,0.017781,0.007154,0.911106
324,0.033769,0.018603,0.005854,0.941774
325,0.00437,0.011569,0.010406,0.973654
326,0.00571,0.018026,0.012196,0.964068
327,0.013118,0.014787,0.014107,0.957987
328,0.008453,0.007587,0.0041,0.97986
329,0.026263,0.013907,0.013134,0.946696
330,0.167617,0.006004,0.008949,0.817431
331,0.117556,0.032899,0.005357,0.844188
332,0.064817,0.054357,0.014642,0.866184
333,0.04737,0.011377,0.005745,0.935509
334,0.056129,0.005132,0.004969,0.93377
335,0.676939,0.013489,0.013661,0.295911
336,0.045884,0.033795,0.084232,0.836089
337,0.064393,0.011741,0.010841,0.913025
338,0.014708,0.006649,0.007399,0.971244
339,0.005469,0.007366,0.01857,0.968596
340,0.002803,0.008796,0.004084,0.984318
341,0.00244,0.007998,0.003455,0.986108
342,0.007833,0.017477,0.018779,0.955911
343,0.004127,0.025892,0.070085,0.899895
344,0.002552,0.009844,0.020157,0.967447
345,0.004365,0.017051,0.006384,0.9722
346,0.0029,0.019712,0.024928,0.952459
347,0.00395,0.430042,0.082,0.484009
348,0.004226,0.066563,0.038845,0.890366
349,0.002897,0.195475,0.051199,0.750429
350,0.002205,0.055767,0.010773,0.931255
351,0.13684,0.029646,0.040891,0.792622
352,0.33856,0.071834,0.018586,0.571021
353,0.006597,0.00635,0.003325,0.983728
354,0.029516,0.023192,0.011091,0.936201
355,0.03589,0.006088,0.002571,0.95545
356,0.021831,0.007341,0.008019,0.96281
357,0.009903,0.014535,0.010495,0.965067
358,0.008099,0.00288,0.010489,0.978531
359,0.034494,0.006967,0.029176,0.929362
360,0.009778,0.013016,0.070076,0.907131
361,0.019834,0.041298,0.025475,0.913393
362,0.00527,0.013029,0.008953,0.972748
363,0.004247,0.122095,0.012234,0.861424
364,0.094873,0.016478,0.008638,0.880011
365,0.067642,0.008688,0.021295,0.902376
366,0.007528,0.011494,0.009752,0.971226
367,0.004504,0.006368,0.005481,0.983648
368,0.006631,0.011474,0.017654,0.964242
369,0.01307,0.014574,0.160188,0.812168
370,0.00734,0.011692,0.495616,0.485352
371,0.002701,0.00823,0.026839,0.96223
372,0.004341,0.021289,0.217453,0.756918
373,0.003586,0.02209,0.085642,0.888682
374,0.014181,0.094539,0.059171,0.832109
375,0.005074,0.009858,0.013592,0.971476
376,0.028272,0.009394,0.00675,0.955584
377,0.794878,0.005136,0.007819,0.192167
378,0.041081,0.00512,0.003362,0.950437
379,0.021475,0.00579,0.004058,0.968677
380,0.017497,0.130561,0.025326,0.826617
381,0.020179,0.107654,0.015998,0.85617
382,0.022073,0.009348,0.009128,0.959451
383,0.021368,0.018356,0.109409,0.850867
384,0.012446,0.060418,0.025982,0.901154
385,0.025022,0.017467,0.094759,0.862752
386,0.021499,0.008802,0.175037,0.794663
387,0.006105,0.006771,0.007308,0.979816
388,0.013829,0.062158,0.135606,0.788407
389,0.014095,0.025076,0.288938,0.67189
390,0.01952,0.042341,0.157704,0.780435
391,0.017221,0.082727,0.073378,0.826674
392,0.007842,0.012719,0.09321,0.886229
393,0.002132,0.016204,0.007762,0.973903
394,0.003014,0.01013,0.034454,0.952402
395,0.030898,0.012143,0.198135,0.758824
396,0.089802,0.006956,0.019345,0.883897
397,0.06186,0.008096,0.208917,0.721127
398,0.012944,0.003646,0.026836,0.956574
399,0.015927,0.108239,0.01453,0.861304
400,0.015927,0.108239,0.01453,0.861304
401,0.104065,0.0598,0.021896,0.814239
402,0.015064,0.010558,0.011248,0.963129
403,0.013497,0.032002,0.016987,0.937513
404,0.006529,0.008859,0.011394,0.973218
405,0.009006,0.015123,0.00822,0.967651
406,0.003668,0.00498,0.00202,0.989332
407,0.005064,0.003668,0.012906,0.978362
408,0.007144,0.00649,0.004552,0.981815
409,0.015142,0.013715,0.00219,0.968953
410,0.018144,0.007171,0.003365,0.971321
411,0.017362,0.004042,0.006118,0.972478
412,0.005583,0.004786,0.007358,0.982273
413,0.011935,0.041894,0.023981,0.92219
414,0.025368,0.010614,0.01994,0.944078
415,0.007047,0.003994,0.008007,0.980952
416,0.008033,0.014418,0.009226,0.968323
417,0.0029,0.00626,0.006489,0.984351
418,0.003027,0.005128,0.00419,0.987656
419,0.022925,0.008064,0.005367,0.963644
420,0.147799,0.006714,0.02297,0.822517
421,0.020104,0.016255,0.016692,0.946949
422,0.006565,0.007268,0.00514,0.981026
423,0.01843,0.010526,0.008298,0.962746
424,0.032865,0.007666,0.014221,0.945249
425,0.010507,0.004673,0.003762,0.981058
426,0.003445,0.498098,0.037111,0.461346
427,0.004755,0.383626,0.07332,0.5383
428,0.09359,0.006683,0.032514,0.867213
429,0.020971,0.007433,0.003018,0.968578
430,0.010752,0.023786,0.015067,0.950395
431,0.16178,0.012658,0.007421,0.818141
432,0.005613,0.007655,0.030709,0.956023
433,0.00059,0.019735,0.015489,0.964186
434,0.00553,0.230254,0.118554,0.645662
435,0.076391,0.026548,0.050584,0.846477
436,0.035294,0.010581,0.009835,0.94429
437,0.003243,0.003377,0.001287,0.992093
438,0.002242,0.004239,0.000981,0.992538
439,0.006496,0.007536,0.013377,0.97259
440,0.038178,0.026216,0.016812,0.918794
441,0.041656,0.013785,0.020974,0.923584
442,0.127681,0.012545,0.038402,0.821371
443,0.110778,0.006309,0.020235,0.862678
444,0.074923,0.004256,0.010527,0.910295
445,0.003306,0.032611,0.354103,0.60998
446,0.00661,0.090561,0.461289,0.441541
447,0.006263,0.090798,0.016709,0.88623
448,0.023365,0.013854,0.005418,0.957363
449,0.040308,0.01303,0.002903,0.943759
450,0.004711,0.016248,0.021836,0.957205
451,0.004373,0.020548,0.70201,0.273069
452,0.007134,0.082611,0.169603,0.740652
453,0.012576,0.0056,0.015464,0.96636
454,0.025013,0.025755,0.003166,0.946066
455,0.003007,0.007619,0.020022,0.969352
456,0.007322,0.009273,0.051033,0.932372
457,0.004601,0.038231,0.021672,0.935496
458,0.006543,0.041721,0.096874,0.854863
459,0.022985,0.064085,0.133377,0.779553
460,0.008734,0.005139,0.003298,0.98283
461,0.007896,0.012745,0.139922,0.839437
462,0.006202,0.034677,0.436853,0.522268
463,0.00638,0.01223,0.089561,0.891828
464,0.0025,0.010025,0.037935,0.949541
465,0.001949,0.844952,0.096269,0.05683
466,0.002714,0.731269,0.111835,0.154182
467,0.012664,0.237899,0.050009,0.699428
468,0.004088,0.039298,0.016069,0.940544
469,0.00447,0.004868,0.009096,0.981566
470,0.001501,0.017216,0.52686,0.454423
471,0.002735,0.01622,0.144465,0.83658
472,0.005956,0.012301,0.024984,0.956759
473,0.009741,0.010566,0.033979,0.945714
474,0.0007,0.949554,0.012119,0.037628
475,0.000557,0.962579,0.010184,0.02668
476,0.033897,0.011998,0.017406,0.936699
477,0.00285,0.023337,0.225452,0.748361
478,0.004502,0.023565,0.386239,0.585695
479,0.044049,0.006545,0.005179,0.944226
480,0.004695,0.006694,0.004468,0.984142
481,0.011777,0.023604,0.059577,0.905043
482,0.002541,0.014307,0.027771,0.955381
483,0.006043,0.450516,0.024083,0.519357
484,0.004149,0.074727,0.03292,0.888204
485,0.011223,0.009813,0.016684,0.962279
486,0.015588,0.020964,0.03447,0.928978
487,0.011562,0.352727,0.200296,0.435415
488,0.01637,0.328189,0.462346,0.193095
489,0.006021,0.033874,0.453501,0.506604
490,0.005946,0.092132,0.192065,0.709858
491,0.010373,0.037171,0.004814,0.947642
492,0.004598,0.024144,0.349442,0.621816
493,0.006075,0.017724,0.545765,0.430437
494,0.01026,0.011248,0.014496,0.963997
495,0.013744,0.012125,0.028134,0.945997
496,0.017198,0.07735,0.021937,0.883515
497,0.346836,0.035206,0.053426,0.564532
498,0.013763,0.00574,0.005263,0.975234
499,0.007545,0.010992,0.009338,0.972125
500,0.00674,0.009626,0.009764,0.973869
501,0.002435,0.052527,0.024428,0.92061
502,0.004203,0.03975,0.702647,0.2534
503,0.003889,0.017673,0.010164,0.968273
504,0.002473,0.012332,0.018073,0.967123
505,0.006378,0.051716,0.020808,0.921098
506,0.006407,0.025757,0.015392,0.952444
507,0.006316,0.095916,0.279162,0.618606
508,0.002923,0.048197,0.036431,0.912449
509,0.004072,0.066238,0.012822,0.916868
510,0.008349,0.024512,0.0094,0.957739
511,0.006009,0.014027,0.008947,0.971017
512,0.005161,0.014861,0.01097,0.969008
513,0.009718,0.005505,0.017656,0.967121
514,0.011699,0.006547,0.021758,0.959996
515,0.017788,0.007107,0.007698,0.967407
516,0.021738,0.009,0.086262,0.882999
517,0.002884,0.009002,0.011937,0.976177
518,0.835427,0.015225,0.013358,0.13599
519,0.88474,0.004013,0.005706,0.105541
520,0.036046,0.016208,0.024976,0.92277
521,0.007027,0.007999,0.005432,0.979542
522,0.003267,0.004961,0.00524,0.986532
523,0.006861,0.004154,0.009582,0.979402
524,0.008006,0.033566,0.045734,0.912694
525,0.023368,0.202804,0.029816,0.744013
526,0.127109,0.013489,0.023841,0.835561
527,0.013106,0.008403,0.030755,0.947735
528,0.003833,0.071502,0.092535,0.83213
529,0.010731,0.009556,0.542404,0.437309
530,0.040032,0.065132,0.062821,0.832015
531,0.002151,0.026897,0.169895,0.801057
532,0.002556,0.026299,0.119801,0.851345
533,0.018187,0.023205,0.032176,0.926431
534,0.010026,0.064617,0.03926,0.886097
535,0.005564,0.025831,0.014051,0.954554
536,0.008325,0.010529,0.650468,0.330679
537,0.005716,0.011498,0.361047,0.621739
538,0.00947,0.06313,0.042136,0.885265
539,0.004649,0.081696,0.024431,0.889224
540,0.005004,0.007288,0.014289,0.97342
541,0.014003,0.014641,0.011276,0.960079
542,0.011181,0.014169,0.055306,0.919343
543,0.57425,0.009116,0.016608,0.400027
544,0.003565,0.005546,0.036342,0.954547
545,0.02412,0.003867,0.034269,0.937743
546,0.006,0.019816,0.043036,0.931148
547,0.006321,0.017221,0.020199,0.956259
548,0.005759,0.00412,0.004809,0.985312
549,0.00823,0.006317,0.007269,0.978184
550,0.005224,0.019511,0.503327,0.471938
551,0.002577,0.015723,0.033457,0.948243
552,0.005115,0.024116,0.010343,0.960426
553,0.006116,0.022698,0.007913,0.963273
554,0.002401,0.014316,0.007865,0.975418
555,0.001988,0.012506,0.005804,0.979702
556,0.002933,0.055864,0.006539,0.934665
557,0.003928,0.021974,0.010372,0.963727
558,0.010727,0.041315,0.034402,0.913556
559,0.015159,0.005138,0.010333,0.96937
560,0.200126,0.008032,0.017995,0.773847
561,0.046172,0.006854,0.032355,0.914619
562,0.028696,0.00889,0.006722,0.955692
563,0.005332,0.011136,0.006368,0.977164
564,0.009857,0.025877,0.03809,0.926176
565,0.007963,0.015433,0.030844,0.94576
566,0.002576,0.017634,0.014654,0.965137
567,0.002309,0.006892,0.004486,0.986313
568,0.005189,0.022432,0.008179,0.964199
569,0.002088,0.057931,0.006189,0.933792
570,0.001951,0.009688,0.00889,0.979471
571,0.003568,0.010496,0.050739,0.935197
572,0.00955,0.016815,0.032792,0.940843
573,0.00426,0.011013,0.0173,0.967428
574,0.003841,0.024094,0.041377,0.930688
575,0.005922,0.006284,0.00619,0.981604
576,0.004372,0.00539,0.002994,0.987244
577,0.003163,0.009037,0.00415,0.98365
578,0.002554,0.013017,0.007682,0.976747
579,0.007203,0.007454,0.006111,0.979232
580,0.004497,0.005452,0.002558,0.987493
581,0.013212,0.008135,0.011066,0.967587
582,0.002729,0.013351,0.005959,0.977961
583,0.003866,0.013086,0.006309,0.976739
584,0.007263,0.018923,0.011448,0.962367
585,0.018063,0.04105,0.091447,0.84944
586,0.011092,0.026194,0.069708,0.893006
587,0.001673,0.02278,0.014946,0.960601
588,0.004124,0.009169,0.006525,0.980182
589,0.002451,0.006796,0.00547,0.985282
590,0.001687,0.012961,0.007128,0.978223
591,0.003391,0.015373,0.008162,0.973074
592,0.006973,0.01164,0.005814,0.975574
593,0.004334,0.016561,0.015379,0.963726
594,0.002034,0.027525,0.01025,0.960191
595,0.009567,0.01743,0.003468,0.969535
596,0.01479,0.038128,0.016878,0.930203
597,0.002763,0.022297,0.01165,0.963289
598,0.004349,0.004481,0.011682,0.979488
599,0.002679,0.002993,0.031175,0.963153
600,0.002062,0.004083,0.005599,0.988255
601,0.028535,0.011841,0.006171,0.953452
602,0.02462,0.014534,0.012715,0.948131
603,0.008954,0.173376,0.011872,0.805798
604,0.005237,0.183223,0.035702,0.775838
605,0.005323,0.102039,0.054613,0.838024
606,0.007725,0.014088,0.004092,0.974095
607,0.004495,0.013575,0.096622,0.885308
608,0.004019,0.070092,0.033096,0.892793
609,0.011365,0.075281,0.125989,0.787364
610,0.20458,0.012686,0.004848,0.777887
611,0.025827,0.027094,0.004986,0.942093
612,0.011856,0.009862,0.019744,0.958538
613,0.007311,0.014322,0.016627,0.96174
614,0.00821,0.021449,0.013603,0.956738
615,0.008693,0.029886,0.009432,0.951989
616,0.004624,0.038873,0.02035,0.936153
617,0.006781,0.011029,0.004671,0.977519
618,0.004348,0.012534,0.007794,0.975324
619,0.004247,0.014935,0.031592,0.949227
620,0.015372,0.054742,0.028491,0.901394
621,0.010587,0.029531,0.013241,0.946641
622,0.006529,0.011492,0.007508,0.974472
623,0.020464,0.023332,0.21976,0.736444
624,0.004961,0.032666,0.048919,0.913454
625,0.004296,0.013036,0.009656,0.973012
626,0.015038,0.019233,0.046864,0.918865
627,0.011428,0.039574,0.052216,0.896782
628,0.015009,0.007232,0.02827,0.949489
629,0.639636,0.003424,0.022926,0.334014
630,0.197358,0.012455,0.010904,0.779282
631,0.025492,0.01543,0.003698,0.95538
632,0.008141,0.028953,0.09784,0.865066
633,0.005645,0.006679,0.01092,0.976757
