segment_id,p_happy,p_angry,p_sad,p_neutral
43,0.491274,0.011533,0.026368,0.470825
44,0.822934,0.004612,0.056962,0.115491
45,0.353704,0.000226,0.007113,0.638957
46,0.006956,2.3e-05,0.000466,0.992555
47,0.020973,2e-06,0.000554,0.978471
48,0.041096,2e-05,0.005053,0.953831
49,0.055968,4e-05,0.004879,0.939113
50,0.034015,0.000193,0.001788,0.964005
51,0.024537,3.5e-05,0.007234,0.968195
52,0.113176,2.3e-05,0.025285,0.861516
53,0.072045,0.000132,0.012056,0.915767
54,0.029041,8.4e-05,0.00099,0.969885
55,0.049425,2.1e-05,0.001362,0.949193
56,0.05676,0.000237,0.00136,0.941643
57,0.114605,6e-06,0.000841,0.884548
58,0.05283,2.3e-05,0.004705,0.942442
59,0.228304,0.004896,0.089092,0.677708
60,0.196412,0.003019,0.009353,0.791216
61,0.180307,0.000655,0.225205,0.593833
62,0.709166,0.000101,0.045831,0.244902
63,0.265533,0.000108,0.038392,0.695967
64,0.134099,0.001476,0.003686,0.86074
65,0.145879,0.001059,0.002337,0.850725
66,0.637306,0.001417,0.003047,0.358229
67,0.639818,0.000353,0.066397,0.293432
68,0.628147,0.000223,0.140446,0.231184
69,0.322902,0.000919,0.059983,0.616196
70,0.344543,0.000139,0.006296,0.649022
71,0.020872,0.000812,0.000114,0.978202
72,0.297537,0.00014,0.000637,0.701686
73,0.431622,0.000305,0.003206,0.564867
74,0.178332,0.000247,0.008372,0.813048
75,0.21363,0.00026,0.006466,0.779643
76,0.11012,0.000161,0.010757,0.878962
77,0.338726,0.000445,0.001175,0.659654
78,0.3368,0.003783,0.002281,0.657136
79,0.339661,0.004467,0.002953,0.65292
80,0.288903,0.001384,0.009258,0.700455
81,0.018577,4.3e-05,0.001196,0.980185
82,0.070767,0.000468,0.019054,0.909711
83,0.230012,0.039131,0.02065,0.710208
84,0.18089,0.003471,0.000307,0.815333
85,0.165882,0.000293,3e-05,0.833794
86,0.094604,0.000227,0.000189,0.90498
87,0.068771,8.8e-05,0.004382,0.92676
88,0.475859,4.7e-05,0.01989,0.504203
89,0.54758,0.000787,0.195341,0.256292
90,0.615557,0.001186,0.00483,0.378427
91,0.340528,0.031081,0.023089,0.605301
92,0.273019,0.000956,0.022722,0.703302
93,0.64384,1.1e-05,0.028695,0.327454
94,0.780376,0.000276,0.017092,0.202257
95,0.641223,0.003332,0.003498,0.351946
96,0.114857,0.000446,0.000203,0.884494
97,0.377723,0.001044,0.000459,0.620774
98,0.631715,0.003253,0.001634,0.363398
99,0.400809,0.04683,0.002525,0.549835
100,0.228891,0.01439,0.000392,0.756326
101,0.086348,0.001268,0.000123,0.912261
102,0.087698,3.2e-05,0.011534,0.900736
103,0.043172,0.000738,0.001525,0.954564
104,0.063513,0.001189,0.00047,0.934828
105,0.078089,0.000971,0.003205,0.917735
106,0.028517,0.00091,0.002627,0.967946
107,0.070121,1.2e-05,0.00494,0.924926
108,0.028409,3e-05,0.002273,0.969287
109,0.034166,3.5e-05,0.000343,0.965456
110,0.083173,0.00285,0.002615,0.911362
111,0.227187,5e-05,0.003511,0.769252
112,0.176236,5.5e-05,0.006002,0.817707
113,0.014082,0.000746,0.000642,0.98453
114,0.020705,0.033895,0.00022,0.94518
115,0.436747,0.001503,0.005343,0.556408
116,0.166651,0.000562,0.00466,0.828127
117,0.085622,0.000229,0.000367,0.913782
118,0.155785,0.003717,0.000517,0.839981
119,0.038649,2.7e-05,0.118895,0.842429
120,0.110239,1e-06,0.256113,0.633647
121,0.652921,2.1e-05,0.118744,0.228314
122,0.311367,3e-05,0.025537,0.663065
123,0.189189,0.000195,0.016086,0.79453
124,0.10469,3.3e-05,0.128891,0.766386
125,0.016454,1.3e-05,0.002777,0.980757
126,0.249081,4.2e-05,0.010674,0.740203
127,0.260511,9.3e-05,0.011633,0.727763
128,0.117803,6.1e-05,0.004209,0.877927
129,0.172636,0.001797,0.002412,0.823155
130,0.046875,0.000812,0.002623,0.94969
131,0.002394,5.7e-05,0.000192,0.997357
132,0.129497,0.000129,0.000952,0.869422
133,0.060359,0.00275,0.003358,0.933534
134,0.028943,0.007518,0.001829,0.96171
135,0.010305,0.000407,0.001834,0.987454
136,0.008988,0.000219,0.00043,0.990364
137,0.003176,0.000505,0.000186,0.996133
138,0.03113,0.000356,0.000298,0.968215
139,0.033806,8.6e-05,0.000444,0.965664
140,0.857497,0.000565,0.004635,0.137304
141,0.894377,0.000776,0.011375,0.093472
142,0.789489,0.006672,0.091881,0.111958
143,0.636962,0.002421,0.12343,0.237187
144,0.269525,0.00024,0.010265,0.71997
145,0.415023,0.001961,0.13596,0.447056
146,0.587626,0.001313,0.033976,0.377085
147,0.106628,2.6e-05,0.003458,0.889887
148,0.175391,0.000143,0.014598,0.809868
149,0.769754,3.8e-05,0.002398,0.22781
150,0.710911,1.6e-05,0.013274,0.275799
151,0.073897,0.000103,0.031872,0.894127
152,0.050113,9.8e-05,0.004058,0.945731
153,0.005945,0.000529,0.005323,0.988203
154,0.039404,0.000428,0.015724,0.944444
155,0.045416,9.4e-05,0.00426,0.95023
156,0.530092,0.000752,0.027522,0.441634
157,0.013584,3.6e-05,0.00026,0.98612
158,0.073815,3.4e-05,0.000348,0.925803
159,0.033486,2.6e-05,0.035369,0.931119
160,0.153425,3.1e-05,0.006679,0.839865
161,0.435031,0.000195,0.001505,0.563268
162,0.834244,0.010167,0.003622,0.151968
163,0.124668,0.000217,0.005305,0.86981
164,0.113214,0.000155,0.000477,0.886155
165,0.14976,0.000218,0.001311,0.848712
166,0.49573,0.000169,0.00378,0.50032
167,0.318159,1.4e-05,0.00028,0.681547
168,0.751137,1.9e-05,0.003653,0.245191
169,0.236657,0.001674,0.024328,0.737341
170,0.168642,2.8e-05,0.011519,0.819811
171,0.130967,0.000345,0.00128,0.867408
172,0.074629,8.4e-05,0.000732,0.924555
173,0.316033,2.1e-05,0.000543,0.683403
174,0.002509,2e-06,0.000996,0.996493
175,0.006263,2.4e-05,0.001281,0.992432
176,0.262307,0.003329,0.009217,0.725147
177,0.202993,3.4e-05,0.000236,0.796737
178,0.22447,5.1e-05,0.0004,0.775079
179,0.666907,4.1e-05,0.012393,0.32066
180,0.118273,3.2e-05,0.00331,0.878385
181,0.024445,6.2e-05,0.003659,0.971834
182,0.224977,1.9e-05,0.008444,0.766561
183,0.042491,7.3e-05,0.010716,0.946721
184,0.225161,0.000137,0.013897,0.760804
185,0.591775,0.001079,0.03731,0.369836
186,0.093862,0.000211,0.00472,0.901207
187,0.426436,0.001147,0.02077,0.551647
188,0.128973,0.002826,0.003607,0.864594
189,0.062628,0.00053,0.001222,0.935621
190,0.107882,0.000418,0.000618,0.891082
191,0.2231,0.001108,0.001462,0.774329
192,0.065583,1.1e-05,0.001026,0.933381
193,0.25605,0.000209,0.004456,0.739285
194,0.157866,0.000912,0.059528,0.781693
195,0.339525,6e-06,0.018147,0.642322
196,0.435747,0.000151,0.002932,0.56117
197,0.036589,0.000378,0.00024,0.962794
198,0.309969,3.3e-05,0.000583,0.689416
199,0.545698,0.000189,0.021767,0.432346
200,0.251924,0.000215,0.069673,0.678187
201,0.161795,0.000148,0.001003,0.837054
202,0.285601,1.9e-05,0.00033,0.71405
203,0.074857,1.2e-05,0.000418,0.924713
204,0.019173,0.000203,0.000148,0.980476
205,0.165769,0.000654,0.000315,0.833262
206,0.029237,7.9e-05,3.4e-05,0.970649
207,0.255863,0.000399,0.0332,0.710538
208,0.168631,0.024797,0.024402,0.78217
209,0.025035,0.000437,0.009757,0.964771
210,0.087887,0.000194,0.02156,0.890358
211,0.241405,3.8e-05,0.00073,0.757826
212,0.408266,0.000131,0.002791,0.588812
213,0.203972,0.003075,0.002459,0.790494
214,0.168894,0.001164,0.013177,0.816765
215,0.021645,0.000216,0.007791,0.970348
216,0.028737,0.000656,0.007205,0.963402
217,0.066386,0.000457,0.002294,0.930864
218,0.016688,0.00013,0.000834,0.982348
219,0.125131,5.7e-05,0.000228,0.874584
220,0.186639,5.8e-05,0.003946,0.809356
221,0.171939,6.5e-05,0.001094,0.826902
222,0.110667,0.001328,0.002146,0.885859
223,0.456477,0.000798,0.001861,0.540865
224,0.439301,0.000796,0.004617,0.555287
225,0.555702,3.6e-05,0.079693,0.364569
226,0.098893,5e-06,0.001733,0.89937
227,0.197211,3.2e-05,0.000636,0.802121
228,0.15568,0.000619,0.104262,0.739438
229,0.221126,0.000205,0.04837,0.730298
230,0.444559,0.002288,0.009024,0.544128
231,0.339096,0.013275,0.007814,0.639814
232,0.037101,1.5e-05,0.000113,0.962771
233,0.090844,0.027793,0.008484,0.872879
234,0.082391,0.00029,0.022153,0.895166
235,0.259425,0.000105,0.00046,0.74001
236,0.551555,1.6e-05,0.007609,0.440821
237,0.157348,1.9e-05,0.004608,0.838025
238,0.52186,2.7e-05,0.003971,0.474142
239,0.176169,9.8e-05,0.018681,0.805051
240,0.564366,0.00215,0.000315,0.433169
241,0.129097,0.000129,0.003127,0.867647
242,0.122882,0.000714,0.002543,0.873861
243,0.172358,0.000447,0.001666,0.825529
244,0.057102,4e-06,0.000233,0.942661
245,0.055489,2e-05,0.0003,0.944191
246,0.351078,0.000101,0.004213,0.644608
247,0.362414,9.1e-05,0.005262,0.632233
248,0.532953,4e-06,0.002388,0.464656
249,0.087271,4.9e-05,0.017145,0.895536
250,0.204529,0.000286,0.085919,0.709266
251,0.190814,0.000395,0.010762,0.798029
252,0.151874,0.000167,0.00603,0.84193
253,0.180355,0.000759,0.001299,0.817588
254,0.109378,0.001014,0.000172,0.889436
255,0.292753,5e-05,0.000347,0.70685
256,0.62761,5e-06,0.000897,0.371487
257,0.606167,3e-05,0.002101,0.391702
258,0.671772,0.000766,0.010304,0.317158
259,0.746256,0.000263,0.01424,0.239241
260,0.05885,4.9e-05,0.006404,0.934697
261,0.322091,0.000693,0.01942,0.657796
262,0.058058,0.002943,0.000406,0.938592
263,0.013838,2.5e-05,0.000139,0.985998
264,0.179094,6e-06,0.000183,0.820717
265,0.064964,2.8e-05,0.000173,0.934835
266,0.038139,0.000465,0.000661,0.960734
267,0.059387,0.002288,0.001846,0.936479
268,0.07329,0.000149,8.2e-05,0.926479
269,0.145473,3.7e-05,0.00118,0.853311
270,0.078212,1.8e-05,0.028768,0.893002
271,0.068319,0.000428,0.003037,0.928216
272,0.17451,0.001831,0.02632,0.797339
273,0.22748,0.000424,0.0354,0.736696
274,0.490194,0.000415,0.001884,0.507506
275,0.218644,0.001222,0.003299,0.776836
276,0.006978,2.1e-05,6.9e-05,0.992932
277,0.005674,3.5e-05,2.4e-05,0.994268
278,0.098243,0.001741,0.000523,0.899493
279,0.382266,2.6e-05,0.000569,0.617139
280,0.338156,0.001175,0.009529,0.65114
281,0.092986,6.7e-05,0.002201,0.904746
282,0.186464,5.7e-05,0.000989,0.81249
283,0.076258,3.3e-05,0.008969,0.914741
284,0.046076,3.6e-05,0.001623,0.952265
285,0.206177,0.002621,0.000363,0.790838
286,0.965764,0.002025,0.010668,0.021542
287,0.906326,0.001749,0.000416,0.091509
288,0.03079,1e-05,7.2e-05,0.969128
289,0.015379,1.2e-05,0.000263,0.984346
290,0.45712,0.000717,0.031352,0.510812
291,0.070927,0.000233,0.022318,0.906522
292,0.024547,0.002844,0.012122,0.960488
293,0.18398,0.000154,0.013745,0.802121
294,0.198834,0.000684,0.007977,0.792506
295,0.844704,1.6e-05,0.003816,0.151464
296,0.869742,0.000521,0.004337,0.125399
297,0.394624,0.000369,0.00084,0.604167
298,0.351175,0.000265,0.000266,0.648295
299,0.643632,0.001136,0.008259,0.346973
300,0.529069,0.001817,0.016732,0.452382
301,0.357594,0.002764,0.028746,0.610896
302,0.075138,0.00091,0.002493,0.92146
303,0.019836,0.001503,0.000529,0.978133
304,0.64762,0.002309,0.01378,0.336291
305,0.49775,0.008094,0.018123,0.476033
306,0.905862,0.001867,0.001188,0.091083
307,0.85555,0.000318,0.00331,0.140823
308,0.705587,0.000237,0.000532,0.293643
309,0.140273,0.001107,0.047198,0.811422
310,0.113368,0.007805,0.166111,0.712716
311,0.407487,0.000123,0.110947,0.481443
312,0.461244,0.000125,0.016521,0.522109
313,0.216809,0.000322,0.026093,0.756776
314,0.193835,0.000691,0.034757,0.770717
315,0.107112,0.000259,0.00124,0.89139
316,0.158359,0.001144,0.009726,0.830771
317,0.422562,6.6e-05,0.000403,0.576969
318,0.144679,0.000336,6.4e-05,0.854921
319,0.009796,7.2e-05,4e-05,0.990092
320,0.163778,0.000345,0.016412,0.819465
321,0.257616,0.000328,0.050284,0.691771
322,0.198946,0.006121,0.119054,0.675879
323,0.070947,0.011276,0.008037,0.90974
324,0.010491,1.9e-05,0.000347,0.989143
325,0.093067,0.000548,0.001246,0.905139
326,0.518043,1.1e-05,0.006729,0.475216
327,0.386513,2e-06,0.005749,0.607736
328,0.115027,3e-06,0.001383,0.883587
329,0.0687,0.000202,0.002894,0.928204
330,0.069828,0.000744,0.002016,0.927412
331,0.177139,9.8e-05,0.000788,0.821975
332,0.75785,7e-06,0.002076,0.240066
333,0.316233,5.5e-05,0.005756,0.677956
334,0.301015,0.000313,0.018124,0.680548
335,0.857032,0.009297,0.00365,0.13002
336,0.28026,0.004854,0.000843,0.714043
337,0.026198,1.1e-05,0.0027,0.971091
338,0.061455,9.4e-05,0.023703,0.914748
339,0.061673,0.000531,0.011355,0.926441
340,0.484474,0.004174,0.181051,0.330301
341,0.282642,2.6e-05,0.64658,0.070752
342,0.010487,0.000105,0.01735,0.972058
343,0.017225,0.001598,0.021464,0.959713
344,0.973693,0.000467,0.004813,0.021027
345,0.991692,0.00025,0.00185,0.006208
346,0.765864,0.003978,0.003126,0.227033
347,0.131196,0.000727,0.000706,0.867371
348,0.21462,5.8e-05,0.001076,0.784245
349,0.034388,0.000134,0.000396,0.965082
350,0.009261,1.2e-05,0.005247,0.98548
351,0.06276,2.5e-05,0.000454,0.936762
352,0.099778,6.5e-05,0.000205,0.899952
353,0.047045,4.1e-05,0.002366,0.950548
354,0.068681,0.000192,0.00127,0.929857
355,0.251655,3.6e-05,0.003111,0.745197
356,0.094795,9.6e-05,0.000356,0.904753
357,0.096899,0.005896,0.002116,0.895089
358,0.030863,0.00211,0.02752,0.939507
359,0.023231,0.000186,0.016278,0.960305
360,0.019628,4e-05,0.001173,0.97916
361,0.084645,0.000114,0.007433,0.907808
362,0.131704,0.005699,0.005739,0.856858
363,0.078014,3.5e-05,0.001116,0.920834
364,0.179253,0.001656,0.010977,0.808114
365,0.484495,0.000346,0.005787,0.509372
366,0.085583,6e-06,0.000977,0.913434
367,0.211078,4.3e-05,0.000973,0.787905
368,0.387503,0.00027,0.00091,0.611316
369,0.307019,6e-05,0.007637,0.685284
370,0.159192,2.6e-05,0.00576,0.835022
371,0.486198,3.6e-05,0.003211,0.510556
372,0.763574,0.000185,0.003615,0.232626
373,0.73626,0.000558,0.01529,0.247892
374,0.147962,0.000303,0.285052,0.566682
375,0.094108,0.000649,0.470763,0.434481
376,0.216259,4.7e-05,0.015089,0.768605
377,0.232714,2.7e-05,0.017297,0.749961
378,0.027631,0.000142,0.005675,0.966552
379,0.358974,0.001635,0.015577,0.623815
380,0.182821,0.006267,0.282216,0.528696
381,0.081202,0.000173,0.299962,0.618663
382,0.01072,2.7e-05,0.020741,0.968512
383,0.034121,0.000313,0.013576,0.95199
384,0.276894,2.3e-05,0.046607,0.676476
385,0.048613,1.1e-05,0.029622,0.921754
386,0.310936,0.003599,0.099585,0.585881
387,0.153498,0.000214,0.013168,0.83312
388,0.352637,0.000575,0.011785,0.635003
389,0.742754,0.001452,0.052189,0.203605
390,0.53016,0.000979,0.017993,0.450868
391,0.108272,0.000142,0.010367,0.881219
392,0.874654,0.000201,0.001877,0.123267
393,0.537443,0.00111,0.003298,0.458148
394,0.200283,0.000174,0.007923,0.79162
395,0.289403,0.002133,0.002679,0.705786
396,0.232463,0.025504,0.004122,0.737911
397,0.438703,0.006855,0.009049,0.545393
398,0.423626,0.000151,0.314728,0.261495
399,0.157889,4.6e-05,0.046925,0.79514
400,0.101647,0.000107,0.001603,0.896644
401,0.58083,0.000391,0.004993,0.413787
402,0.959713,1.5e-05,0.001112,0.03916
403,0.134676,0.001485,0.006348,0.85749
404,0.06681,0.000252,0.033617,0.899321
405,0.599649,5e-06,0.011578,0.388768
406,0.845186,6e-06,0.005745,0.149063
407,0.804827,4.8e-05,0.024425,0.170699
408,0.677177,7e-06,0.007861,0.314955
409,0.552373,1.9e-05,0.022378,0.42523
410,0.747542,0.000109,0.009499,0.24285
411,0.718031,0.000197,0.006253,0.275519
412,0.550781,0.000347,0.000713,0.44816
413,0.40727,2.4e-05,0.001276,0.591429
414,0.057026,3.7e-05,0.002234,0.940704
415,0.067564,4.3e-05,0.002323,0.930071
416,0.121135,1e-05,0.006911,0.871944
417,0.374528,3e-06,0.010462,0.615007
418,0.760877,0.000201,0.024516,0.214406
419,0.535934,0.000205,0.263395,0.200466
420,0.170216,0.000265,0.057061,0.772458
421,0.210189,0.002516,0.120608,0.666688
422,0.692402,0.001266,0.147095,0.159236
423,0.083526,0.000541,0.171195,0.744738
424,0.152356,9.4e-05,0.045044,0.802506
425,0.502203,0.015481,0.001369,0.480947
426,0.228119,0.001528,0.006519,0.763834
427,0.071399,4e-05,0.004585,0.923976
428,0.370724,4e-05,0.009763,0.619473
429,0.016568,0.000118,0.000825,0.982489
430,0.035367,0.000141,0.074377,0.890115
431,0.152942,4.3e-05,0.05996,0.787055
432,0.767889,0.00207,0.042699,0.187343
433,0.368281,9.4e-05,0.020222,0.611403
434,0.740872,1.4e-05,0.025448,0.233666
435,0.675544,0.005393,0.009838,0.309224
436,0.977345,0.000108,0.000725,0.021822
437,0.79117,0.004488,0.037644,0.166698
438,0.383982,0.001377,0.033166,0.581475
439,0.21072,0.001974,0.006568,0.780738
440,0.421684,4.8e-05,0.007627,0.570641
441,0.171685,0.000361,0.015458,0.812496
442,0.344372,0.060507,0.038054,0.557067
443,0.188721,0.000828,0.074412,0.736039
444,0.223918,0.000135,0.001495,0.774452
445,0.339781,7e-06,0.004937,0.655276
446,0.419488,7e-06,0.029297,0.551208
447,0.25778,0.000239,0.348845,0.393136
448,0.570743,9e-06,0.064555,0.364693
449,0.261878,8e-06,0.060969,0.677144
450,0.123589,0.001535,0.309993,0.564883
451,0.282035,0.000475,0.060028,0.657461
452,0.385957,6.1e-05,0.041996,0.571986
453,0.295554,0.000644,0.05477,0.649031
454,0.472916,0.001604,0.036214,0.489267
455,0.100105,0.000117,0.011432,0.888346
456,0.241586,4.4e-05,0.034586,0.723784
457,0.438484,8e-06,0.014237,0.547271
458,0.080052,1.9e-05,0.107911,0.812017
459,0.159126,1.6e-05,0.031217,0.80964
460,0.184989,1e-05,0.167118,0.647883
461,0.04836,4e-06,0.207207,0.744428
462,0.157468,2.9e-05,0.35524,0.487263
463,0.172277,0.000455,0.32109,0.506178
464,0.116029,6e-05,0.817771,0.066141
465,0.157813,0.00078,0.045903,0.795504
466,0.166051,0.000641,0.003357,0.829951
467,0.273701,0.003205,0.051019,0.672076
468,0.198727,0.000173,0.201108,0.599991
469,0.047888,5e-06,0.156175,0.795932
470,0.166185,5e-06,0.229726,0.604085
471,0.090614,4.1e-05,0.55093,0.358415
472,0.227088,4.1e-05,0.041727,0.731144
473,0.193327,0.001535,0.060736,0.744403
474,0.051484,0.00016,0.244618,0.703738
475,0.073333,4.7e-05,0.073638,0.852983
476,0.127057,5e-06,0.056395,0.816543
477,0.350555,1e-05,0.026147,0.623287
478,0.301297,6.2e-05,0.004729,0.693912
479,0.068836,4.8e-05,0.00835,0.922766
480,0.47816,7.6e-05,0.022736,0.499027
481,0.25954,2.6e-05,0.109224,0.63121
482,0.414954,5e-05,0.008401,0.576595
483,0.507991,6e-06,0.059693,0.43231
484,0.835754,6e-06,0.109591,0.05465
485,0.310309,0.000101,0.601863,0.087727
486,0.397171,7.9e-05,0.123438,0.479312
487,0.05333,4.8e-05,0.02697,0.919652
488,0.015014,0.000216,0.003415,0.981355
489,0.089547,3.6e-05,0.009816,0.900601
490,0.594673,1.3e-05,0.34459,0.060724
491,0.390362,4.1e-05,0.270432,0.339166
492,0.539691,3e-06,0.016451,0.443856
493,0.414082,5.8e-05,0.00442,0.58144
494,0.492494,0.008036,0.004158,0.495312
495,0.573482,8e-06,0.015697,0.410814
496,0.045889,0.000116,0.007372,0.946623
497,0.22297,8.3e-05,0.010715,0.766232
498,0.380534,0.000214,0.129314,0.489937
499,0.666287,9.7e-05,0.194885,0.138731
500,0.603233,0.000136,0.08665,0.309982
501,0.227527,0.000633,0.032245,0.739595
502,0.166201,0.001811,0.000837,0.831151
503,0.094412,0.320158,0.002946,0.582484
504,0.15593,0.001514,0.001467,0.841089
505,0.414789,0.016728,0.015415,0.553069
506,0.743783,0.000441,0.000991,0.254784
507,0.178686,0.000349,0.025609,0.795356
508,0.108719,2.1e-05,0.402507,0.488753
509,0.089567,7e-06,0.064733,0.845693
510,0.328005,6.4e-05,0.009337,0.662595
511,0.430389,0.062483,0.003335,0.503793
512,0.687348,0.00874,0.003743,0.30017
513,0.931527,0.000152,0.003548,0.064774
514,0.768448,0.000204,0.033909,0.197439
515,0.576069,0.011598,0.005509,0.406825
516,0.914266,0.030613,0.018953,0.036169
517,0.329342,7.6e-05,0.00473,0.665852
518,0.531171,0.000116,0.014149,0.454564
519,0.389915,0.000303,0.013687,0.596095
520,0.341937,0.003981,0.001294,0.652788
521,0.366306,0.000146,0.002114,0.631435
522,0.526266,0.000547,0.003491,0.469695
523,0.454239,0.00756,0.035297,0.502904
524,0.460078,0.254209,0.000644,0.28507
525,0.791344,0.010868,0.000198,0.19759
526,0.48425,0.005425,0.001921,0.508404
527,0.855276,0.015974,0.003419,0.125331
528,0.682615,0.096295,0.067208,0.153881
529,0.456121,2e-06,0.181201,0.362677
530,0.092929,2e-05,0.013159,0.893891
531,0.087787,0.000335,0.00024,0.911639
532,0.552587,0.000521,0.053707,0.393185
533,0.373712,0.035224,0.097145,0.493919
534,0.293328,0.000868,0.007149,0.698655
535,0.197153,0.000314,0.001074,0.801459
536,0.088124,4.7e-05,0.016912,0.894917
537,0.367209,0.000152,0.047617,0.585021
538,0.527985,6.3e-05,0.008191,0.46376
539,0.425306,0.000491,0.00702,0.567184
540,0.558926,0.003039,0.007509,0.430527
541,0.367214,7.8e-05,0.105191,0.527517
542,0.731646,0.004708,0.027082,0.236564
543,0.580937,0.003141,0.029566,0.386356
544,0.33405,0.000886,0.055934,0.60913
545,0.705699,0.000122,0.003771,0.290409
546,0.275009,4.8e-05,0.042912,0.682031
547,0.275066,2.3e-05,0.066374,0.658537
548,0.722049,2e-05,0.044863,0.233069
549,0.302548,7e-06,0.000399,0.697046
550,0.504116,0.000228,0.002351,0.493305
551,0.262739,1e-05,0.027378,0.709873
552,0.589223,3e-06,0.004526,0.406249
553,0.466416,2e-06,0.117187,0.416395
554,0.297827,1e-06,0.251269,0.450903
555,0.255544,1e-06,0.682434,0.06202
556,0.445803,0.001006,0.067077,0.486115
557,0.017267,0.0,0.694722,0.28801
558,0.028383,1e-06,0.225086,0.74653
559,0.019512,5e-06,0.168923,0.81156
560,0.034152,3.9e-05,0.032582,0.933227
561,0.059689,0.011026,0.047055,0.882229
562,0.521552,0.001194,0.012692,0.464562
563,0.539404,0.005402,0.005953,0.449241
564,0.307357,1.6e-05,0.196965,0.495662
565,0.043858,1e-06,0.753672,0.202469
566,0.131038,1.5e-05,0.16482,0.704127
567,0.345496,0.000854,0.014655,0.638995
568,0.188892,0.000891,0.195725,0.614492
569,0.705579,0.002171,0.058541,0.233709
570,0.763628,0.000211,0.020169,0.215993
571,0.452853,4.7e-05,0.097703,0.449397
572,0.081047,5.8e-05,0.621019,0.297876
573,0.106454,0.000182,0.486444,0.40692
574,0.08729,0.000147,0.034764,0.877798
575,0.116303,0.000675,0.109332,0.77369
576,0.277907,8.9e-05,0.212592,0.509412
577,0.524722,3e-05,0.095203,0.380044
578,0.780616,5.5e-05,0.078143,0.141186
579,0.208467,7.5e-05,0.036754,0.754703
580,0.27171,0.002286,0.31613,0.409874
581,0.114853,0.005092,0.065529,0.814526
582,0.085016,0.00029,0.003269,0.911425
583,0.071594,0.000449,0.003703,0.924253
584,0.245482,0.001089,0.00786,0.745569
585,0.423673,9.7e-05,0.065566,0.510665
586,0.411514,1.7e-05,0.094502,0.493967
587,0.166273,2e-05,0.013172,0.820535
588,0.025333,2.6e-05,0.007283,0.967358
589,0.430909,2e-06,0.036185,0.532903
590,0.400658,2e-06,0.079417,0.519924
591,0.172975,2e-06,0.017887,0.809136
592,0.204527,1.7e-05,0.042834,0.752622
593,0.105154,0.000388,0.032602,0.861856
594,0.235395,0.000249,0.043261,0.721095
595,0.833925,2e-05,0.034512,0.131543
596,0.829624,4e-06,0.008171,0.1622
597,0.142607,4e-06,0.096867,0.760521
598,0.706379,9e-06,0.107753,0.185858
599,0.233883,2.1e-05,0.653493,0.112603
600,0.290704,8.1e-05,0.133862,0.575353
601,0.651301,1.9e-05,0.115624,0.233055
602,0.329454,0.000235,0.156569,0.513742
603,0.315506,0.00072,0.003105,0.680669
604,0.202524,7e-06,0.000398,0.797071
605,0.060669,1e-06,0.035294,0.904036
606,0.060074,2.1e-05,0.034622,0.905283
607,0.077695,4.7e-05,0.088834,0.833424
608,0.118088,2.8e-05,0.001151,0.880733
609,0.00618,7e-06,0.001336,0.992477
610,0.033761,0.000224,0.017119,0.948897
611,0.117849,6e-06,0.010054,0.872091
612,0.49802,0.005181,0.030901,0.465898
613,0.073527,0.000715,0.07919,0.846568
614,0.018888,3e-06,0.051763,0.929346
615,0.502928,4.2e-05,0.0013,0.49573
616,0.281522,1.5e-05,0.001068,0.717395
