segment_id,p_happy,p_angry,p_sad,p_neutral
71,0.004211,0.00183,0.000199,0.99376
72,0.008259,0.060966,0.001023,0.929752
73,0.025195,0.021893,0.003206,0.949706
74,0.29838,0.007813,0.003874,0.689933
75,0.045046,0.008917,0.000211,0.945826
76,0.002811,0.011288,4.4e-05,0.985858
77,0.017956,0.007662,0.000424,0.973958
78,0.045924,0.010003,0.020301,0.923771
79,0.032268,0.007258,0.000193,0.960282
80,0.003592,0.022378,0.000288,0.973742
81,0.00813,0.027613,0.000221,0.964036
82,0.018999,0.181889,6.6e-05,0.799046
83,0.049703,0.009259,0.000435,0.940603
84,0.039767,0.000758,0.00039,0.959085
85,0.019804,0.002063,0.000127,0.978006
86,0.014597,0.001461,0.001169,0.982773
87,0.01886,0.000923,0.000483,0.979733
88,0.270027,0.028859,0.000362,0.700753
89,0.8476,0.007086,0.001866,0.143448
90,0.302876,0.031577,0.002717,0.66283
91,0.037032,0.025662,0.000166,0.93714
92,0.019771,0.013453,0.000188,0.966588
93,0.026072,0.004591,5.8e-05,0.969279
94,0.010138,0.00761,0.000341,0.981911
95,0.023015,0.005665,0.000379,0.970941
96,0.002281,0.002229,4.4e-05,0.995445
97,0.003238,0.00236,5.6e-05,0.994346
98,0.005486,0.005348,9.4e-05,0.989072
99,0.001186,0.001578,4e-05,0.997197
100,0.104647,0.008084,0.001817,0.885453
101,0.555247,0.00219,0.007805,0.434758
102,0.02168,0.002682,0.000206,0.975431
103,0.018722,0.006785,0.000394,0.974099
104,0.073892,0.047467,0.003028,0.875613
105,0.027204,0.008297,0.000654,0.963845
106,0.017249,0.003244,0.00045,0.979057
107,0.080911,0.051692,0.002056,0.865341
108,0.012338,0.698803,0.001411,0.287448
109,0.005819,0.156659,0.000649,0.836873
110,0.090947,0.066686,0.000998,0.841369
111,0.549098,0.012005,0.062639,0.376258
112,0.063435,0.017621,0.002209,0.916735
113,0.028119,0.224991,0.000371,0.74652
114,0.047592,0.111607,0.000254,0.840548
115,0.094233,0.012681,0.000461,0.892625
116,0.02826,0.040838,0.000234,0.930668
117,0.055853,0.057568,0.00112,0.885459
118,0.027069,0.008445,0.000476,0.96401
119,0.001168,0.006297,3.3e-05,0.992503
120,0.002965,0.09695,3.6e-05,0.900049
121,0.003524,0.150036,0.000218,0.846222
122,0.004624,0.032116,0.000152,0.963107
123,0.002136,0.012432,8.1e-05,0.985351
124,0.010613,0.099331,0.000891,0.889164
125,0.030211,0.024119,0.006223,0.939447
126,0.100623,0.014777,0.007706,0.876895
127,0.00136,0.023324,5.9e-05,0.975257
128,0.002904,0.010037,2.1e-05,0.987038
129,0.025646,0.004975,2e-05,0.969359
130,0.052087,0.002425,0.000508,0.944979
131,0.044671,0.0025,0.001831,0.950997
132,0.073024,0.007601,0.000658,0.918717
133,0.062631,0.011343,0.000192,0.925833
134,0.031385,0.002263,2.6e-05,0.966327
135,0.009747,0.056641,2.4e-05,0.933588
136,0.018902,0.024258,7.3e-05,0.956767
137,0.009534,0.001745,0.000322,0.988399
138,0.013083,0.000965,3.8e-05,0.985913
139,0.006542,0.000284,3e-05,0.993144
140,0.04602,0.014117,0.0008,0.939062
141,0.030102,0.005247,0.000448,0.964203
142,0.011138,0.007265,7.9e-05,0.981518
143,0.026436,0.031071,7.5e-05,0.942418
144,0.020344,0.006311,0.000169,0.973176
145,0.005183,0.034113,0.000113,0.960591
146,0.017836,0.008344,0.000434,0.973386
147,0.047784,0.003688,0.001216,0.947312
148,0.014007,0.00638,0.000188,0.979425
149,0.032134,0.035055,4.8e-05,0.932763
150,0.036406,0.174121,0.000269,0.789205
151,0.162419,0.159934,0.001038,0.676609
152,0.265314,0.131627,0.001602,0.601457
153,0.088723,0.019774,0.001217,0.890286
154,0.055351,0.08588,0.000108,0.858661
155,0.001841,0.004292,8e-05,0.993787
156,0.022369,0.001143,0.000979,0.975509
157,0.112837,0.003363,0.002194,0.881607
158,0.151371,0.012091,0.009797,0.82674
159,0.262415,0.001943,0.41594,0.319702
160,0.068933,0.00077,0.004306,0.925992
161,0.113058,0.000503,0.005739,0.880701
162,0.254135,0.001907,0.550711,0.193246
163,0.343136,0.002561,0.534638,0.119665
164,0.314197,0.003343,0.130828,0.551632
165,0.112927,0.002946,0.456093,0.428034
166,0.589679,0.000308,0.376369,0.033643
167,0.55512,0.002894,0.395341,0.046645
168,0.406785,0.008005,0.569924,0.015286
169,0.602725,0.081807,0.195284,0.120183
170,0.419908,0.002438,0.466995,0.110658
171,0.039158,1e-05,0.927763,0.03307
172,0.033707,1.4e-05,0.033464,0.932815
173,0.013973,0.000205,0.005858,0.979964
174,0.152731,0.00075,0.004787,0.841732
175,0.332259,9.6e-05,0.01822,0.649425
176,0.280506,5.3e-05,0.021465,0.697976
177,0.169061,0.000394,0.163959,0.666586
178,0.371069,0.001246,0.028678,0.599006
179,0.278102,0.000265,0.004001,0.717632
180,0.095922,4.4e-05,0.129613,0.774422
181,0.088855,0.000127,0.038082,0.872937
182,0.053055,6.4e-05,0.018698,0.928184
183,0.462129,5.6e-05,0.103816,0.434
184,0.150586,4.2e-05,0.010537,0.838836
185,0.079445,5.5e-05,0.006796,0.913705
186,0.057001,8.4e-05,0.011414,0.931501
187,0.015762,8.1e-05,0.000651,0.983506
188,0.06963,0.00032,0.00935,0.9207
189,0.017409,1.8e-05,0.002942,0.979631
190,0.234045,2.4e-05,0.007505,0.758426
191,0.02458,0.000131,0.039497,0.935792
192,0.136378,0.000106,0.111979,0.751537
193,0.201069,3.2e-05,0.138258,0.66064
194,0.230706,3.2e-05,0.084801,0.68446
195,0.205583,1.6e-05,0.067552,0.726849
196,0.461898,0.000225,0.022001,0.515876
197,0.17895,5.1e-05,0.125668,0.695332
198,0.077121,1.7e-05,0.031662,0.8912
199,0.12226,5e-05,0.002246,0.875443
200,0.077163,0.000234,0.00041,0.922192
201,0.014547,0.000343,0.00074,0.984369
202,0.104491,0.010318,0.000282,0.884909
203,0.795569,0.0011,0.00308,0.200251
204,0.118817,0.00057,0.075916,0.804697
205,0.08361,0.001004,0.083998,0.831388
206,0.344239,8.8e-05,0.088086,0.567587
207,0.471022,0.000107,0.017804,0.511067
208,0.586888,4.1e-05,0.010441,0.40263
209,0.571648,2.5e-05,0.265824,0.162503
210,0.338289,0.000118,0.373969,0.287623
211,0.225044,4.4e-05,0.006302,0.768611
212,0.118325,0.00032,0.01598,0.865374
213,0.278202,0.000637,0.021825,0.699336
214,0.563035,0.003642,0.023986,0.409338
215,0.233096,0.002066,0.034494,0.730343
216,0.012486,7e-06,0.003196,0.984312
217,0.364265,2e-05,0.041107,0.594607
218,0.581663,8.4e-05,0.028303,0.38995
219,0.148381,2.5e-05,0.005857,0.845738
220,0.391876,9e-06,0.011601,0.596514
221,0.293018,8.8e-05,0.017322,0.689572
222,0.253941,0.000471,0.000536,0.745052
223,0.035752,0.000372,0.000775,0.963101
224,0.079785,0.000184,0.007562,0.912469
225,0.026936,0.00073,0.002007,0.970327
226,0.109786,0.002086,0.00019,0.887938
227,0.326702,0.005219,0.000447,0.667632
228,0.36511,0.003171,0.002457,0.629262
229,0.318227,0.000352,0.622184,0.059236
230,0.659455,0.000947,0.300052,0.039545
231,0.486651,0.002009,0.443261,0.068079
232,0.213467,0.001532,0.002514,0.782487
233,0.159239,0.00258,0.02,0.818181
234,0.206594,0.000133,0.008917,0.784356
235,0.240452,0.000382,0.003207,0.755959
236,0.162719,7.2e-05,0.00361,0.833598
237,0.013677,0.000381,0.000485,0.985457
238,0.183972,3.5e-05,0.001645,0.814348
239,0.089783,2.5e-05,0.001894,0.908298
240,0.1111,4.1e-05,0.016525,0.872334
241,0.131669,0.000333,0.29229,0.575708
242,0.111896,0.001348,0.152619,0.734137
243,0.068346,0.000193,0.206066,0.725394
244,0.305065,0.006358,0.001474,0.687103
245,0.279006,0.000945,0.000748,0.7193
246,0.874024,0.000313,0.003985,0.121678
247,0.35083,0.001964,0.002921,0.644285
248,0.793863,0.000475,0.000404,0.205258
249,0.181497,0.004573,0.001093,0.812836
250,0.303379,0.000145,0.001309,0.695166
251,0.06479,4.4e-05,0.014878,0.920289
252,0.84093,0.001473,0.076322,0.081275
253,0.732361,0.003004,0.091932,0.172703
254,0.173401,0.000384,0.397781,0.428434
255,0.28449,0.002461,0.132432,0.580616
256,0.546061,0.050184,0.090294,0.313461
257,0.139914,0.00863,0.776664,0.074791
258,0.064254,0.000383,0.392003,0.54336
259,0.075244,0.002964,0.670889,0.250903
260,0.755234,0.011231,0.167074,0.066461
261,0.030774,6e-06,0.015087,0.954133
262,0.245298,5.8e-05,0.12008,0.634563
263,0.039178,0.00052,0.254803,0.7055
264,0.114415,0.000307,0.323812,0.561466
265,0.09828,0.000833,0.785412,0.115475
266,0.041131,0.000198,0.006377,0.952295
267,0.022952,0.000188,0.003465,0.973395
268,0.065531,0.000127,0.000336,0.934006
269,0.2821,0.000615,0.00031,0.716975
270,0.18268,0.000282,0.00046,0.816577
271,0.050123,0.001541,0.001545,0.946791
272,0.203044,0.003475,0.002358,0.791123
273,0.042287,0.000446,0.002283,0.954984
274,0.00623,0.00011,0.004263,0.989397
275,0.107423,0.000384,0.009136,0.883056
276,0.3037,0.000363,0.003748,0.692189
277,0.011891,0.000452,0.007842,0.979815
278,0.729327,0.000454,0.000373,0.269847
279,0.371709,0.000678,0.002928,0.624685
280,0.217237,0.000498,0.008305,0.77396
281,0.024027,2e-05,0.006445,0.969508
282,0.130959,0.000255,0.028588,0.840197
283,0.195653,0.000311,0.023972,0.780064
284,0.069035,1.3e-05,0.005978,0.924974
285,0.04032,1.9e-05,0.004537,0.955124
286,0.065292,0.000101,0.000832,0.933775
287,0.309303,0.000113,0.001156,0.689428
288,0.048027,9e-06,0.001846,0.950118
289,0.04937,0.018784,0.073629,0.858217
290,0.121008,0.002783,0.02215,0.854058
291,0.017578,0.00067,0.001686,0.980066
292,0.072103,0.002617,0.018997,0.906282
293,0.108053,0.000527,0.790611,0.100809
294,0.014607,0.000102,0.954121,0.031169
295,0.010901,0.0004,0.015927,0.972771
296,0.075681,0.001127,0.733518,0.189674
297,0.0161,0.009454,0.001264,0.973182
298,0.005767,0.001139,0.000148,0.992947
299,0.097811,0.000963,0.002827,0.8984
300,0.629458,0.00111,0.020274,0.349158
301,0.494992,0.00069,0.025646,0.478672
302,0.60944,0.001616,0.010565,0.378379
303,0.9292,0.00048,0.023059,0.047261
304,0.438281,0.001796,0.022598,0.537325
305,0.096078,0.009168,0.023859,0.870895
306,0.0128,0.003923,0.02105,0.962226
307,0.101145,0.001443,0.032957,0.864454
308,0.039162,8.8e-05,0.017876,0.942874
309,0.023027,0.000238,0.009185,0.96755
310,0.100955,0.002018,0.003757,0.89327
311,0.222079,0.001669,0.011827,0.764426
312,0.370941,0.002635,0.024653,0.60177
313,0.287568,0.000657,0.018988,0.692788
314,0.176859,0.00039,0.004308,0.818443
315,0.055122,0.000678,0.000378,0.943822
316,0.005437,0.066921,0.00013,0.927512
317,0.000464,0.005756,6.4e-05,0.993717
318,0.001146,0.01618,9e-06,0.982666
319,0.006477,0.003314,3.9e-05,0.990171
320,0.005011,0.000772,0.000317,0.9939
321,0.007634,0.011919,0.000341,0.980106
322,0.133661,0.002989,0.001011,0.86234
323,0.127006,0.000229,0.001695,0.871071
324,0.047914,0.000184,0.004867,0.947035
325,0.009265,0.000101,0.000581,0.990053
326,0.054093,7.5e-05,0.005297,0.940535
327,0.015978,5.2e-05,0.012788,0.971183
328,0.057936,0.000137,0.004862,0.937064
329,0.19013,0.000109,0.013379,0.796381
330,0.172563,0.003186,0.007788,0.816463
331,0.32557,0.00437,0.003731,0.666329
332,0.405421,0.004439,0.021831,0.568308
333,0.060266,7.1e-05,0.877269,0.062394
334,0.022766,0.00057,0.000252,0.976412
335,0.051588,0.000105,0.001087,0.947221
336,0.027986,2.9e-05,0.001855,0.97013
337,0.20299,0.000301,0.0096,0.78711
338,0.826244,7e-05,0.001652,0.172034
339,0.070205,0.000232,0.000936,0.928628
340,0.23251,0.005036,0.002476,0.759978
341,0.093513,0.000181,0.021728,0.884578
342,0.256514,0.000127,0.005906,0.737452
343,0.522946,5e-05,0.002601,0.474404
344,0.054919,0.001004,0.001686,0.942391
345,0.160342,0.002331,0.003435,0.833892
346,0.064609,8e-05,0.001751,0.93356
347,0.263469,2.6e-05,0.001447,0.735058
348,0.070088,0.000142,0.00099,0.92878
349,0.014331,3.7e-05,0.003878,0.981755
350,0.057521,3.7e-05,0.000662,0.941779
351,0.118759,0.001964,0.005026,0.874252
352,0.120783,0.007983,0.037989,0.833245
353,0.081176,0.001627,0.001294,0.915903
354,0.909284,0.000385,0.028149,0.062182
355,0.76789,2.9e-05,0.157523,0.074558
356,0.354351,0.017769,0.201818,0.426062
357,0.032578,2.9e-05,0.002249,0.965144
358,0.481269,0.000495,0.051768,0.466469
359,0.904165,0.000297,0.00529,0.090248
360,0.788172,0.008313,0.001209,0.202305
361,0.87775,0.007031,0.000719,0.1145
362,0.786707,0.000962,0.006342,0.20599
363,0.608576,0.000936,0.003939,0.386549
364,0.011554,0.00025,0.000623,0.987572
365,0.06978,0.000699,0.010519,0.919002
366,0.217494,0.004038,0.004485,0.773983
367,0.021717,0.00083,0.001536,0.975917
368,0.137883,0.000204,0.010039,0.851874
369,0.058212,4.8e-05,0.014909,0.926831
370,0.225931,0.00044,0.004006,0.769622
371,0.413185,0.000356,0.003421,0.583038
372,0.179658,0.000298,0.002512,0.817533
373,0.046631,0.000358,0.01571,0.937301
374,0.15237,0.002863,0.001958,0.842809
375,0.647724,0.030869,0.078642,0.242764
376,0.44332,0.031209,0.035217,0.490255
377,0.192154,0.005924,0.139985,0.661937
378,0.10219,0.006821,0.217776,0.673213
379,0.057098,0.007529,0.437256,0.498118
380,0.12178,0.024956,0.187699,0.665565
381,0.509507,0.007657,0.151529,0.331307
382,0.515868,0.015983,0.110969,0.357179
383,0.383533,0.038118,0.049345,0.529003
384,0.056375,0.04936,0.037564,0.856702
385,0.170277,0.008278,0.070343,0.751102
386,0.204819,0.005426,0.121862,0.667892
387,0.183972,0.00357,0.334995,0.477463
388,0.519478,0.003624,0.267712,0.209186
389,0.182196,0.002198,0.63085,0.184756
390,0.08027,0.000482,0.51481,0.404438
391,0.296157,0.00073,0.176466,0.526647
392,0.211128,0.000933,0.026564,0.761376
393,0.057026,0.00203,0.136355,0.804589
394,0.05848,0.000741,0.638254,0.302525
395,0.01812,0.000261,0.811575,0.170044
396,0.072156,0.002657,0.097806,0.827381
397,0.767084,0.150582,0.004268,0.078067
398,0.696525,0.073626,0.009915,0.219934
399,0.484064,0.025542,0.226403,0.263992
400,0.183807,0.05932,0.426679,0.330195
401,0.322745,0.00127,0.615513,0.060471
402,0.314084,0.001993,0.485176,0.198746
403,0.885956,0.0808,0.010612,0.022632
404,0.009774,0.000429,0.000294,0.989504
405,0.008504,7.6e-05,0.000107,0.991313
406,0.039545,0.001753,0.005976,0.952726
407,0.071302,0.001072,0.106549,0.821077
408,0.261169,0.000574,0.038294,0.699964
409,0.113003,0.002826,0.025799,0.858371
410,0.009329,0.000776,0.001792,0.988103
411,0.037058,0.000241,0.00768,0.955021
412,0.468683,0.025072,0.025347,0.480898
413,0.160467,0.008067,0.013465,0.818001
414,0.035123,0.000334,0.028073,0.93647
415,0.010278,3.2e-05,0.130599,0.859091
416,0.024402,0.000188,0.003995,0.971415
417,0.522344,0.000394,0.00038,0.476882
418,0.498584,5.3e-05,0.004355,0.497008
419,0.100182,0.000132,0.002634,0.897052
420,0.063622,1.9e-05,0.000627,0.935732
421,0.078875,5e-06,0.000887,0.920233
422,0.05693,3.4e-05,0.002109,0.940927
423,0.062948,0.001079,0.004182,0.931791
424,0.055189,0.000722,0.005413,0.938676
425,0.058184,0.00105,0.002956,0.93781
426,0.19365,0.001921,0.007733,0.796697
427,0.135495,0.000368,0.011682,0.852454
428,0.789566,9.4e-05,0.008991,0.20135
429,0.071194,0.000576,0.002087,0.926143
430,0.021406,2.9e-05,0.000753,0.977811
431,0.209294,2.3e-05,0.009668,0.781015
432,0.592864,0.000252,0.021002,0.385882
433,0.218667,0.000158,0.004031,0.777144
434,0.084854,3.5e-05,0.010163,0.904948
435,0.235171,0.001318,0.007929,0.755581
436,0.18531,0.002314,0.011949,0.800427
437,0.051728,0.000287,0.002826,0.945159
438,0.161783,0.000252,0.055987,0.781977
439,0.059664,0.001006,0.070633,0.868698
440,0.160195,3.2e-05,0.033653,0.806121
441,0.254876,0.000188,0.009066,0.73587
442,0.053349,0.00033,0.398957,0.547364
443,0.126728,0.000597,0.213895,0.65878
444,0.318397,0.003406,0.536886,0.141312
445,0.777476,0.026231,0.018936,0.177357
446,0.083113,8.7e-05,0.001979,0.91482
447,0.011788,4.1e-05,0.001294,0.986877
448,0.076791,0.000118,0.032161,0.89093
449,0.035412,6.4e-05,0.015107,0.949416
450,0.034925,5.3e-05,0.051363,0.913659
451,0.014262,0.002226,0.001072,0.982441
452,0.031286,0.002098,0.000701,0.965915
453,0.051738,0.000732,0.001349,0.946181
454,0.006092,0.000404,0.002123,0.991381
455,0.052976,0.000894,0.086683,0.859447
456,0.065796,0.000733,0.008915,0.924556
457,0.087622,0.002411,0.00522,0.904748
458,0.028146,0.001665,0.001302,0.968888
459,0.072579,0.002828,0.001187,0.923406
460,0.353256,0.005945,0.043164,0.597634
461,0.04401,0.001233,0.037266,0.917491
462,0.038998,0.000285,0.011563,0.949154
463,0.022656,0.000171,0.003583,0.973591
464,0.064178,0.000118,0.002117,0.933587
465,0.025046,0.000491,0.001148,0.973315
466,0.029939,0.000664,0.001286,0.968111
467,0.059657,0.000556,0.01335,0.926436
468,0.074274,0.001106,0.01677,0.90785
469,0.668884,0.000514,0.006025,0.324577
470,0.210183,7e-06,0.014263,0.775546
471,0.080838,1.9e-05,0.114381,0.804763
472,0.534529,0.000636,0.143544,0.321291
473,0.796436,0.001731,0.004332,0.197501
474,0.791093,2.9e-05,0.010452,0.198426
475,0.489628,0.000109,0.000451,0.509811
476,0.071522,0.00029,0.000731,0.927457
477,0.044654,0.000143,0.003409,0.951794
478,0.298695,0.001824,0.002206,0.697275
479,0.157158,0.000865,0.002081,0.839896
480,0.007444,6.2e-05,0.015668,0.976826
481,0.008891,0.000759,0.040107,0.950243
482,0.057859,0.008297,0.086393,0.847452
483,0.129446,0.011632,0.017238,0.841685
484,0.102363,0.004742,0.06952,0.823376
485,0.047516,0.000955,0.079846,0.871684
486,0.149222,6.4e-05,0.475679,0.375036
487,0.121756,5.2e-05,0.202115,0.676077
488,0.018405,4.1e-05,0.001264,0.98029
489,0.006473,0.000931,0.000601,0.991995
490,0.02531,0.002346,0.005959,0.966385
491,0.041601,0.00075,0.022643,0.935006
492,0.01151,0.000166,0.018454,0.96987
493,0.000459,0.000177,0.022673,0.976691
494,0.011582,0.003053,0.005288,0.980078
495,0.081537,0.000617,0.02154,0.896306
496,0.256064,0.000438,0.115573,0.627926
497,0.079737,1.4e-05,0.001289,0.91896
498,0.062558,0.000149,0.006338,0.930955
499,0.156404,0.00022,0.185849,0.657527
500,0.005381,0.000313,0.011367,0.982938
501,0.077365,0.000335,0.057259,0.865041
502,0.048279,1.1e-05,0.017955,0.933755
503,0.013633,1.8e-05,2.3e-05,0.986326
504,0.039362,0.002017,0.000158,0.958464
505,0.121669,0.000683,0.00501,0.872637
506,0.005695,5.8e-05,0.039883,0.954364
507,0.018946,6e-05,0.042468,0.938526
508,0.018587,0.000236,0.019858,0.961319
509,0.113534,0.003429,0.046363,0.836675
510,0.533233,0.002164,0.020186,0.444418
511,0.038946,0.000205,0.002175,0.958674
512,0.008791,0.000102,0.000126,0.99098
513,0.323195,0.00035,0.00114,0.675315
514,0.396281,8.2e-05,0.015196,0.588441
515,0.145261,0.000552,0.002279,0.851908
516,0.261889,0.000569,0.000739,0.736803
517,0.138599,0.000215,0.001641,0.859545
518,0.038105,2.9e-05,0.002712,0.959154
519,0.015781,1.7e-05,0.015283,0.96892
520,0.034021,3e-06,0.017099,0.948877
521,0.109663,0.000155,0.000771,0.889411
522,0.07571,0.000827,0.004363,0.919099
523,0.111824,0.00025,0.001195,0.886731
524,0.234653,7e-06,0.003889,0.76145
525,0.020743,1.6e-05,0.011203,0.968038
526,0.00616,0.000139,0.007389,0.986312
527,0.044135,0.001956,0.032338,0.921571
528,0.052976,0.003305,0.012174,0.931545
529,0.03443,0.000582,0.001992,0.962996
530,0.10355,0.000656,0.001329,0.894465
531,0.255363,4.9e-05,0.108293,0.636296
532,0.800763,4.1e-05,0.032297,0.166899
533,0.422453,0.002505,0.004991,0.570051
534,0.626306,5.6e-05,0.001515,0.372123
535,0.049035,0.000143,0.0002,0.950622
536,0.032233,0.000388,0.00586,0.961519
537,0.108235,0.000262,0.009135,0.882368
538,0.212208,0.000171,0.006298,0.781323
539,0.184365,0.000454,0.076455,0.738726
540,0.007261,0.000412,0.028141,0.964186
541,0.003728,0.000102,0.007382,0.988789
542,0.044919,0.000346,0.078191,0.876544
543,0.238232,0.000284,0.102811,0.658673
544,0.054329,0.000285,0.008403,0.936984
545,0.057434,0.000376,0.001055,0.941135
546,0.06701,0.000886,0.002191,0.929912
547,0.007678,8.4e-05,0.001553,0.990685
548,0.143741,0.001244,0.006081,0.848933
549,0.428542,0.000208,0.006576,0.564674
550,0.154845,7.7e-05,0.004509,0.84057
551,0.093023,0.000497,0.003496,0.902985
552,0.060372,0.000446,0.033575,0.905607
553,0.065039,9.7e-05,0.172865,0.761999
554,0.079327,0.000467,0.002893,0.917313
555,0.015925,0.000386,0.003516,0.980174
556,0.143078,0.001029,0.007726,0.848167
557,0.010935,0.000186,0.022712,0.966166
558,0.009981,0.000253,0.007319,0.982447
559,0.178687,0.001449,0.047566,0.772298
560,0.205307,0.000969,0.027185,0.766538
561,0.040682,0.000421,0.00523,0.953667
562,0.012027,0.000138,0.00202,0.985815
563,0.043888,0.001071,0.002413,0.952628
564,0.077438,0.02691,0.005672,0.88998
565,0.504282,0.010552,0.091123,0.394043
566,0.157172,0.022851,0.000391,0.819586
567,0.579476,0.002038,4.3e-05,0.418442
568,0.704305,0.024787,0.000403,0.270505
569,0.727061,0.008438,0.00014,0.264362
570,0.330045,0.00048,4e-05,0.669435
571,0.819136,0.000694,6.9e-05,0.180101
572,0.900825,0.000611,0.000171,0.098393
573,0.249797,0.004251,3.5e-05,0.745916
574,0.4035,0.002276,2.6e-05,0.594197
575,0.446484,0.000134,0.000376,0.553007
576,0.315312,0.00233,0.001293,0.681065
577,0.291446,0.003931,0.058095,0.646528
578,0.061899,0.000299,0.240684,0.697118
579,0.105652,4.7e-05,0.046542,0.847758
580,0.095747,0.001121,0.00505,0.898082
581,0.019394,0.000893,0.00031,0.979403
582,0.091539,0.002152,0.000665,0.905644
583,0.059618,0.00012,0.004824,0.935439
584,0.228109,8.4e-05,0.008441,0.763366
585,0.167774,0.000239,0.012171,0.819815
586,0.556676,0.000965,0.004291,0.438068
587,0.280895,0.000334,0.002238,0.716533
588,0.028087,0.000167,0.002614,0.969131
589,0.2179,0.000107,0.044964,0.73703
590,0.005598,0.002305,0.000629,0.991468
591,0.010933,0.000543,0.00212,0.986404
592,0.056257,0.002765,0.001555,0.939423
593,0.017559,0.008071,0.001298,0.973072
594,0.009382,0.003873,0.001143,0.985602
595,0.005908,0.034289,0.000753,0.95905
596,0.009825,0.06582,0.005859,0.918495
597,0.14549,0.013157,0.021387,0.819965
598,0.056428,0.011076,0.000924,0.931572
599,0.006272,0.006934,0.000454,0.986339
600,0.031201,0.001444,0.002979,0.964376
601,0.129555,0.004807,0.229368,0.63627
602,0.081394,0.006173,0.410887,0.501547
603,0.893156,0.011173,0.044631,0.05104
604,0.945105,0.017987,0.005972,0.030936
605,0.87361,0.073221,0.005422,0.047746
606,0.005928,0.01123,0.00049,0.982351
607,0.120873,4.1e-05,0.863241,0.015845
608,0.118993,0.003093,0.010857,0.867057
609,0.12148,0.001138,0.004459,0.872922
610,0.089872,0.00017,0.023522,0.886435
611,0.063061,0.000107,0.001673,0.935159
612,0.061112,0.00148,0.001557,0.935851
613,0.092985,0.00238,0.004856,0.89978
614,0.599445,0.001216,0.003172,0.396167
615,0.044632,0.004349,0.002884,0.948135
616,0.098225,0.011211,0.04547,0.845094
617,0.053213,0.007721,0.006602,0.932465
618,0.405405,0.000712,0.000727,0.593156
619,0.080716,9.3e-05,0.024822,0.894369
620,0.064591,0.000799,0.022301,0.912309
621,0.117969,0.001599,0.002189,0.878243
622,0.050753,0.000799,0.003048,0.9454
623,0.565148,0.005051,0.003845,0.425956
