segment_id,p_happy,p_angry,p_sad,p_neutral
154,0.827653,0.000214,0.004507,0.167626
155,0.819886,0.004494,0.000486,0.175135
156,0.207543,0.000119,0.000382,0.791956
157,0.687511,0.000105,0.000423,0.311962
158,0.755118,0.00347,0.002159,0.239253
159,0.755964,5e-05,0.002317,0.241669
160,0.550696,0.000432,0.003392,0.44548
161,0.842869,5e-06,0.08277,0.074356
162,0.295074,5.6e-05,0.057204,0.647667
163,0.295098,8e-06,0.000788,0.704106
164,0.388879,0.000432,0.000598,0.610091
165,0.489016,0.005811,0.005329,0.499844
166,0.952641,0.00043,0.033507,0.013422
167,0.763838,0.000425,0.190368,0.045369
168,0.128822,0.000666,0.000276,0.870236
169,0.447524,0.001014,0.002303,0.549159
170,0.35627,0.000201,0.014068,0.629462
171,0.78097,0.001862,0.00096,0.216207
172,0.489608,0.000115,0.000154,0.510123
173,0.836306,7.5e-05,0.001014,0.162605
174,0.666183,1.7e-05,8.5e-05,0.333715
175,0.935886,5.9e-05,0.000139,0.063916
176,0.220613,0.000496,0.000441,0.77845
177,0.142281,0.001519,0.00031,0.85589
178,0.273488,6.5e-05,0.000354,0.726093
179,0.129726,1e-05,0.000315,0.86995
180,0.511903,2.7e-05,0.042965,0.445104
181,0.187704,8e-06,0.005823,0.806465
182,0.387848,0.000186,0.000979,0.610988
183,0.675685,0.000109,0.002622,0.321584
184,0.172471,0.000189,0.001462,0.825879
185,0.441787,0.00081,0.001551,0.555852
186,0.796118,0.007617,0.004124,0.192141
187,0.369927,0.000103,0.015836,0.614134
188,0.569758,0.000226,0.022634,0.407381
189,0.06232,0.000169,0.01372,0.923792
190,0.10328,0.00026,0.005971,0.890489
191,0.018558,0.000222,0.003905,0.977315
192,0.040105,5.2e-05,0.001516,0.958327
193,0.159578,1e-05,0.054151,0.786261
194,0.417539,6.4e-05,0.273362,0.309035
195,0.5587,0.001866,0.00372,0.435714
196,0.468534,0.002561,0.000579,0.528326
197,0.517595,0.006727,0.003322,0.472356
198,0.304925,0.000395,0.006526,0.688154
199,0.451469,4.2e-05,0.002146,0.546343
200,0.195633,0.001521,0.000581,0.802266
201,0.862335,0.000146,0.000751,0.136767
202,0.70289,0.000112,0.00616,0.290838
203,0.54259,0.000143,0.001292,0.455975
204,0.23068,0.00297,0.005729,0.760622
205,0.291996,0.068597,0.005101,0.634307
206,0.208481,0.01048,0.001098,0.779941
207,0.056018,0.001336,0.000668,0.941978
208,0.256611,0.000319,0.003256,0.739815
209,0.285831,0.000729,0.000876,0.712564
210,0.310128,0.000255,0.00193,0.687687
211,0.400965,1.7e-05,0.028417,0.5706
212,0.133525,0.0,0.113629,0.752845
213,0.686191,2e-06,0.016229,0.297578
214,0.817767,1.2e-05,0.017272,0.164949
215,0.183881,0.0,0.004565,0.811554
216,0.186148,2e-06,0.056306,0.757545
217,0.408285,6e-06,0.017341,0.574368
218,0.077898,3e-06,0.011145,0.910953
219,0.057277,0.0,0.018957,0.923765
220,0.098769,4e-06,0.006322,0.894906
221,0.013725,0.001327,0.003536,0.981412
222,0.013561,2e-06,0.014658,0.971779
223,0.022093,6e-05,0.011188,0.966659
224,0.163453,0.000689,0.094628,0.74123
225,0.101692,4.9e-05,0.036508,0.861751
226,0.694336,0.000155,0.086598,0.21891
227,0.207024,7e-06,0.109959,0.68301
228,0.068155,5e-06,0.22684,0.705
229,0.33752,9e-06,0.048894,0.613576
230,0.037207,0.001154,0.049952,0.911688
231,0.029237,8e-05,0.011085,0.959597
232,0.038001,5.9e-05,0.036561,0.925378
233,0.599862,8e-06,0.216692,0.183438
234,0.28518,0.000413,0.039843,0.674564
235,0.407314,0.014055,0.00199,0.576642
236,0.215788,6.6e-05,0.023756,0.76039
237,0.15365,7.3e-05,0.052791,0.793486
238,0.086147,6.2e-05,0.029523,0.884268
239,0.008749,1.1e-05,0.027557,0.963683
240,0.022423,2e-06,0.031161,0.946414
241,0.161135,1e-05,0.021984,0.81687
242,0.202269,3.2e-05,0.044782,0.752917
243,0.456697,3.5e-05,0.303771,0.239497
244,0.190422,0.002504,0.025451,0.781623
245,0.333513,0.000576,0.051006,0.614904
246,0.391907,0.000113,0.000582,0.607398
247,0.260771,0.036686,0.003386,0.699157
248,0.11958,0.000209,0.272923,0.607289
249,0.161745,3.5e-05,0.124389,0.713831
250,0.034559,3.1e-05,0.054152,0.911257
251,0.120543,1e-05,0.015308,0.864139
252,0.026927,2e-06,0.007309,0.965761
253,0.019791,1.9e-05,0.033145,0.947045
254,0.140221,0.000102,0.251002,0.608675
255,0.129945,2.3e-05,0.159213,0.710819
256,0.444305,8e-06,0.212432,0.343255
257,0.070678,4e-05,0.084618,0.844665
258,0.064873,1e-05,0.030392,0.904726
259,0.211922,9e-06,0.023676,0.764392
260,0.797543,2.4e-05,0.020252,0.182181
261,0.893045,1.3e-05,0.00192,0.105023
262,0.82516,5.7e-05,0.010266,0.164516
263,0.423706,0.001849,0.012251,0.562195
264,0.462736,0.000603,0.000437,0.536224
265,0.180327,0.000718,0.00063,0.818325
266,0.048411,5.4e-05,0.001056,0.950479
267,0.095119,0.000377,0.008579,0.895924
268,0.48508,0.000378,0.033203,0.481339
269,0.806086,0.000827,0.004051,0.189037
270,0.481954,0.001343,0.001084,0.515618
271,0.182673,0.004569,0.00806,0.804698
272,0.192647,9.1e-05,0.011698,0.795564
273,0.396912,1.6e-05,0.008939,0.594133
274,0.213846,4.4e-05,0.000478,0.785632
275,0.490334,0.000126,5.7e-05,0.509483
276,0.686993,0.000889,0.000301,0.311817
277,0.510087,7.4e-05,0.005086,0.484754
278,0.279538,0.00055,0.00796,0.711952
279,0.571066,8e-06,0.282736,0.146191
280,0.509719,6e-06,0.393122,0.097152
281,0.63807,1.6e-05,0.007692,0.354222
282,0.010591,5.2e-05,0.000361,0.988996
283,0.059833,0.000615,0.000428,0.939125
284,0.349532,0.000136,0.002305,0.648027
285,0.157662,1.6e-05,0.0006,0.841721
286,0.072932,0.000222,0.004317,0.922529
287,0.011627,5.6e-05,0.005389,0.982929
288,0.053347,1.7e-05,0.016703,0.929934
289,0.128765,7e-05,0.000153,0.871012
290,0.201539,0.000202,0.000757,0.797502
291,0.128665,0.001044,0.000387,0.869903
292,0.109183,2.3e-05,0.008347,0.882447
293,0.036341,9e-06,0.006831,0.956819
294,0.134065,3e-06,0.028306,0.837625
295,0.415172,3e-06,0.041185,0.54364
296,0.436301,4.1e-05,0.018601,0.545057
297,0.438681,3.2e-05,0.02321,0.538077
298,0.047395,1.3e-05,0.041506,0.911086
299,0.081057,3.7e-05,0.064304,0.854602
300,0.325523,4.7e-05,0.028071,0.646359
301,0.082354,0.000186,0.007101,0.91036
302,0.058643,7.2e-05,0.034287,0.906999
303,0.504364,9e-06,0.052206,0.443421
304,0.081984,0.006532,0.000919,0.910565
305,0.066536,8.3e-05,0.001257,0.932124
306,0.080997,2.1e-05,0.000559,0.918423
307,0.217251,3.3e-05,0.009518,0.773198
308,0.068394,5.3e-05,0.005689,0.925864
309,0.109405,6.3e-05,0.006321,0.884211
310,0.078025,7.7e-05,0.055332,0.866565
311,0.057212,5.9e-05,0.008571,0.934159
312,0.386306,8.1e-05,0.003572,0.610041
313,0.762821,6e-06,0.007605,0.229569
314,0.62194,1e-05,0.052249,0.325801
315,0.213309,1.1e-05,0.013474,0.773207
316,0.20417,2.5e-05,0.028195,0.767611
317,0.178468,3e-05,0.177297,0.644205
318,0.034178,1.3e-05,0.318292,0.647517
319,0.009451,3e-06,0.111853,0.878693
320,0.155943,0.000126,0.011549,0.832382
321,0.039372,1.4e-05,0.046114,0.914499
322,0.04372,5.4e-05,0.186667,0.769559
323,0.056148,0.000128,4.4e-05,0.94368
324,0.158882,2.2e-05,0.000606,0.84049
325,0.064567,4e-06,0.008503,0.926926
326,0.463355,1.3e-05,0.004044,0.532588
327,0.102456,1.3e-05,0.00589,0.891641
328,0.111664,2e-05,0.002141,0.886175
329,0.087429,8.4e-05,0.018099,0.894388
330,0.288473,8.7e-05,0.032218,0.679222
331,0.019716,5e-06,0.001433,0.978847
332,0.18981,6e-06,0.000593,0.809591
333,0.11093,6.9e-05,0.00467,0.884331
334,0.206006,4.4e-05,0.024687,0.769264
335,0.0628,1.3e-05,0.006956,0.930231
336,0.038676,1e-05,0.035002,0.926312
337,0.025491,1.8e-05,0.0043,0.970191
338,0.869001,0.000115,0.006149,0.124735
339,0.209892,6e-05,0.000278,0.789771
340,0.061398,9.9e-05,6.2e-05,0.93844
341,0.202283,4e-05,0.00022,0.797457
342,0.223461,0.000145,5.7e-05,0.776336
343,0.405588,0.00069,0.000336,0.593385
344,0.16049,0.000265,0.045922,0.793323
345,0.191456,1.4e-05,0.007432,0.801098
346,0.056894,2.7e-05,0.004612,0.938467
347,0.289513,2.8e-05,0.00151,0.708949
348,0.407385,0.000289,0.001672,0.590654
349,0.142146,0.000931,0.001207,0.855716
350,0.246137,0.000579,0.004828,0.748456
351,0.180237,2.6e-05,0.002981,0.816757
352,0.029343,1e-05,0.00501,0.965638
353,0.185024,7.2e-05,0.057506,0.757398
354,0.112188,0.001366,0.051349,0.835097
355,0.15955,0.000347,0.049836,0.790267
356,0.176103,0.000295,0.023614,0.799988
357,0.187891,9.1e-05,0.05842,0.753599
358,0.113124,2e-05,0.273433,0.613423
359,0.318812,0.001462,0.355252,0.324474
360,0.18174,0.000195,0.002237,0.815827
361,0.264118,0.000386,0.001218,0.734278
362,0.242539,4e-05,0.003317,0.754104
363,0.393749,8.5e-05,0.045785,0.56038
364,0.228111,0.000166,0.000852,0.770872
365,0.417692,3.2e-05,4.1e-05,0.582236
366,0.073721,0.001211,0.000198,0.924869
367,0.056772,0.000941,0.001917,0.940371
368,0.26725,8.4e-05,0.001694,0.730972
369,0.186312,0.000392,0.002791,0.810505
370,0.328962,0.001087,0.010117,0.659835
371,0.488515,0.009641,0.008128,0.493716
372,0.088146,0.001134,0.000989,0.909732
373,0.650069,0.000165,0.011218,0.338548
374,0.188131,4.5e-05,0.002339,0.809484
375,0.358324,8.2e-05,0.01082,0.630774
376,0.151799,4.4e-05,0.212151,0.636006
377,0.334013,0.003505,0.101756,0.560726
378,0.629235,7.5e-05,0.069297,0.301393
379,0.649664,0.000957,0.08162,0.26776
380,0.215926,0.001688,0.123463,0.658923
381,0.014345,0.000159,0.449279,0.536217
382,0.120834,0.002454,0.499756,0.376956
383,0.261036,6.2e-05,0.134751,0.604151
384,0.134672,0.000199,0.021006,0.844122
385,0.598363,7.7e-05,0.006802,0.394757
386,0.029498,8e-06,0.11964,0.850855
387,0.224194,3.6e-05,0.16427,0.611501
388,0.132276,0.00043,0.009962,0.857332
389,0.101992,0.000143,0.002794,0.895071
390,0.34458,2.1e-05,0.02548,0.629919
391,0.108743,2e-06,0.00748,0.883775
392,0.138816,2.1e-05,0.00677,0.854394
393,0.446238,0.000432,0.005377,0.547953
394,0.743701,1.6e-05,0.006005,0.250279
395,0.644355,2.3e-05,0.149951,0.205671
396,0.535625,0.000306,0.070198,0.393871
397,0.224803,0.000299,0.010962,0.763936
398,0.554994,0.001133,0.005425,0.438448
399,0.368962,7e-06,0.024432,0.606599
400,0.499418,0.000124,0.00538,0.495078
401,0.785586,0.000265,0.020703,0.193446
402,0.231479,5.9e-05,0.017264,0.751198
403,0.797644,7.3e-05,0.012938,0.189345
404,0.346189,0.002206,0.011131,0.640474
405,0.20624,0.003405,0.001368,0.788987
406,0.069694,0.001059,0.005288,0.923959
407,0.132592,0.000313,0.041974,0.825121
408,0.109614,0.000213,0.061983,0.828189
409,0.112596,2.4e-05,0.035108,0.852273
410,0.348832,2.4e-05,0.069838,0.581307
411,0.800149,4.6e-05,0.037877,0.161929
412,0.485322,1.3e-05,0.026222,0.488443
413,0.690491,2e-06,0.008156,0.301351
414,0.162874,9.2e-05,0.182523,0.654512
415,0.288696,0.001338,0.281757,0.428209
416,0.593043,0.001194,0.009891,0.395871
417,0.542455,2.1e-05,0.000204,0.457319
418,0.48422,0.000212,0.000524,0.515044
419,0.236554,0.00067,0.000268,0.762508
420,0.019277,7.2e-05,3.8e-05,0.980613
421,0.34914,0.00018,0.000948,0.649733
422,0.097782,1e-06,0.000155,0.902062
423,0.092984,1.3e-05,0.000232,0.906771
424,0.090773,4.7e-05,0.000299,0.90888
425,0.263076,0.000121,0.000541,0.736263
426,0.668726,0.000132,0.002268,0.328874
427,0.468037,0.001239,0.005688,0.525036
428,0.133725,9e-05,0.001145,0.86504
429,0.332622,1.2e-05,0.001842,0.665523
430,0.13339,7e-06,5.2e-05,0.86655
431,0.266758,8.8e-05,0.000745,0.732408
432,0.097313,0.000146,0.000269,0.902272
433,0.06677,0.000142,0.000193,0.932895
434,0.163258,0.000295,0.002899,0.833548
435,0.265037,8.4e-05,9.3e-05,0.734787
436,0.163146,0.000208,6.2e-05,0.836584
437,0.654685,3.5e-05,0.00063,0.344649
438,0.144748,0.000179,0.010626,0.844447
439,0.081314,0.000585,0.004697,0.913404
440,0.063019,0.000101,0.001632,0.935248
441,0.131232,5.1e-05,0.018836,0.849881
442,0.118557,1.2e-05,0.02746,0.853971
443,0.438475,5.1e-05,0.020402,0.541072
444,0.472262,0.000552,0.004362,0.522824
445,0.575713,0.034953,0.205124,0.18421
446,0.284816,0.07398,0.056221,0.584983
447,0.142988,0.012912,0.285215,0.558884
448,0.222313,0.003156,0.029237,0.745293
449,0.524268,0.00016,0.00138,0.474192
450,0.709019,0.000152,0.024086,0.266744
451,0.458948,0.002181,0.142711,0.396159
452,0.618806,0.000188,0.030148,0.350857
453,0.321452,0.000191,0.068178,0.61018
454,0.348886,6.8e-05,0.005623,0.645423
455,0.477488,1.9e-05,0.002883,0.51961
456,0.495885,0.000461,0.001962,0.501693
457,0.048697,0.000113,0.070998,0.880191
458,0.31321,4.9e-05,0.00785,0.678892
459,0.581828,1.7e-05,0.003689,0.414466
460,0.123527,3.8e-05,0.008416,0.868019
461,0.258899,6.9e-05,0.00792,0.733113
462,0.038908,2e-06,0.004567,0.956523
463,0.021576,1e-06,0.002738,0.975686
464,0.17579,7e-06,0.020576,0.803626
465,0.176105,0.000926,0.102705,0.720264
466,0.043989,0.000654,0.012036,0.943321
467,0.017638,0.000653,0.007765,0.973945
468,0.032296,0.000293,0.122025,0.845385
469,0.070723,0.000648,0.075465,0.853164
470,0.415575,2.4e-05,0.03892,0.545482
471,0.201105,4e-06,0.019986,0.778905
472,0.201478,1.1e-05,0.005329,0.793182
473,0.134857,4.5e-05,0.039774,0.825325
474,0.152596,0.000134,7.4e-05,0.847196
475,0.36583,0.001018,5.3e-05,0.633098
476,0.0193,2.5e-05,7e-06,0.980668
477,0.007557,0.000317,3.3e-05,0.992093
478,0.016674,0.000182,0.002319,0.980824
479,0.007459,2.2e-05,0.00391,0.988609
480,0.060583,6e-05,0.074737,0.86462
481,0.068138,3.3e-05,0.080275,0.851554
482,0.023169,0.001048,0.007358,0.968424
483,0.139176,0.000322,0.022612,0.83789
484,0.224514,0.000279,0.022747,0.75246
485,0.145824,0.000107,0.012755,0.841314
486,0.113646,0.003472,0.007547,0.875334
487,0.250143,9e-06,0.00069,0.749158
488,0.377333,0.000261,0.000447,0.621958
489,0.376738,0.002461,0.002375,0.618426
490,0.430008,0.000418,0.00844,0.561133
491,0.990947,7.7e-05,0.001455,0.007521
492,0.810665,5e-06,0.031353,0.157977
493,0.442466,0.000103,0.031533,0.525897
494,0.746025,0.000394,0.014129,0.239452
495,0.248161,0.032888,0.066075,0.652877
