meeting_id,segment_id,p_happy,p_angry,p_sad,p_neutral
ES2003d,116,0.25,0.25,0.25,0.25
ES2003d,117,0.25,0.25,0.25,0.25
ES2003d,118,0.25,0.25,0.25,0.25
ES2003d,119,0.25,0.25,0.25,0.25
ES2003d,120,0.25,0.25,0.25,0.25
ES2003d,121,0.25,0.25,0.25,0.25
ES2003d,122,0.25,0.25,0.25,0.25
ES2003d,123,0.25,0.25,0.25,0.25
ES2003d,124,0.25,0.25,0.25,0.25
ES2003d,125,0.25,0.25,0.25,0.25
ES2003d,126,0.25,0.25,0.25,0.25
ES2003d,127,0.25,0.25,0.25,0.25
ES2003d,128,0.25,0.25,0.25,0.25
ES2003d,129,0.25,0.25,0.25,0.25
ES2003d,130,0.25,0.25,0.25,0.25
ES2003d,131,0.25,0.25,0.25,0.25
ES2003d,132,0.25,0.25,0.25,0.25
ES2003d,133,0.25,0.25,0.25,0.25
ES2003d,134,0.24103000000000002,0.25374500000000005,0.27163400000000004,0.23359100000000002
ES2003d,135,0.2183262183262183,0.25173625173625175,0.28733328733328733,0.24260424260424257
ES2003d,136,0.229478,0.246935,0.269084,0.254503
ES2003d,137,0.203353,0.250312,0.289968,0.256367
ES2003d,138,0.22137,0.238306,0.269265,0.271059
ES2003d,139,0.195002804997195,0.26109373890626103,0.29193170806829194,0.2519717480282519
ES2003d,140,0.180999,0.259537,0.299178,0.260286
ES2003d,141,0.198325,0.263154,0.286219,0.252302
ES2003d,142,0.20145179854820147,0.27943672056327945,0.2882067117932882,0.23090476909523092
ES2003d,143,0.221980778019222,0.2779097220902779,0.25791474208525794,0.24219475780524222
ES2003d,144,0.205216,0.290407,0.266902,0.237475
ES2003d,145,0.19692119692119694,0.29322629322629323,0.2806772806772807,0.22917522917522917
ES2003d,146,0.25,0.25,0.25,0.25
ES2003d,147,0.25,0.25,0.25,0.25
ES2003d,148,0.25,0.25,0.25,0.25
ES2003d,149,0.25,0.25,0.25,0.25
ES2003d,150,0.25,0.25,0.25,0.25
ES2003d,151,0.25,0.25,0.25,0.25
ES2003d,152,0.25,0.25,0.25,0.25
ES2003d,153,0.25,0.25,0.25,0.25
ES2003d,154,0.25,0.25,0.25,0.25
ES2003d,155,0.25,0.25,0.25,0.25
ES2003d,156,0.25,0.25,0.25,0.25
ES2003d,157,0.25,0.25,0.25,0.25
ES2003d,158,0.25,0.25,0.25,0.25
ES2003d,159,0.25,0.25,0.25,0.25
ES2003d,160,0.25,0.25,0.25,0.25
ES2003d,161,0.25,0.25,0.25,0.25
ES2003d,162,0.25,0.25,0.25,0.25
ES2003d,163,0.192338,0.242379,0.234459,0.330824
ES2003d,164,0.25,0.25,0.25,0.25
ES2003d,165,0.170691,0.27522,0.280597,0.273492
ES2003d,166,0.200403,0.286199,0.25527,0.258128
ES2003d,167,0.173579,0.302107,0.283822,0.240492
ES2003d,168,0.17546317546317547,0.3092763092763093,0.2888112888112888,0.22644922644922647
ES2003d,169,0.169399,0.305116,0.293953,0.231532
ES2003d,170,0.18775981224018778,0.2987577012422988,0.2879037120962879,0.2255787744212256
ES2003d,171,0.194806,0.264429,0.28355,0.257215
ES2003d,172,0.1773211773211773,0.29538729538729536,0.27022827022827023,0.25706325706325706
ES2003d,173,0.176026176026176,0.2714202714202714,0.2738732738732738,0.2786802786802786
ES2003d,174,0.175597,0.258518,0.287686,0.278199
ES2003d,175,0.18143518143518142,0.26623726623726623,0.259026259026259,0.29330129330129323
ES2003d,176,0.182034182034182,0.25267625267625266,0.255013255013255,0.31027631027631025
ES2003d,177,0.174247,0.279298,0.286478,0.259977
ES2003d,178,0.16690183309816692,0.31304568695431306,0.25602374397625605,0.2640287359712641
ES2003d,179,0.164889,0.305339,0.264636,0.265136
ES2003d,180,0.169696,0.299815,0.258074,0.272415
ES2003d,181,0.16761583238416758,0.29819870180129815,0.2648237351762648,0.2693617306382693
ES2003d,182,0.1685538314461686,0.3004576995423005,0.2671797328202672,0.2638087361912638
ES2003d,183,0.167404,0.308507,0.266378,0.257711
ES2003d,184,0.173597,0.29399,0.261082,0.271331
ES2003d,185,0.17103,0.298318,0.263525,0.267127
ES2003d,186,0.1647018352981647,0.3041756958243042,0.27769972230027773,0.25342274657725344
ES2003d,187,0.16623216623216622,0.30687130687130687,0.2617852617852618,0.2651112651112651
ES2003d,188,0.171192,0.289521,0.266582,0.272705
ES2003d,189,0.1729171729171729,0.28774628774628774,0.2553132553132553,0.2840232840232841
ES2003d,190,0.170436,0.290504,0.256367,0.282693
ES2003d,191,0.169601,0.288945,0.260857,0.280597
ES2003d,192,0.16627816627816627,0.3083433083433083,0.2568792568792569,0.2684992684992685
ES2003d,193,0.166597,0.304521,0.269359,0.259523
ES2003d,194,0.17479917479917478,0.2625012625012625,0.2599242599242599,0.3027753027753028
ES2003d,195,0.17795117795117799,0.26194126194126194,0.2608022608022608,0.2993052993052993
ES2003d,196,0.1671828328171672,0.28643471356528644,0.273987726012274,0.2723947276052724
ES2003d,197,0.16807816807816808,0.29706229706229703,0.26417426417426415,0.27068527068527065
ES2003d,198,0.1654838345161655,0.3053766946233054,0.2636937363062637,0.26544573455426546
ES2003d,199,0.169369,0.289647,0.267265,0.273719
ES2003d,200,0.170167,0.29251,0.258837,0.278486
ES2003d,201,0.169195,0.299348,0.258632,0.272825
ES2003d,202,0.16916083083916914,0.29757570242429754,0.2691287308712691,0.2641347358652641
ES2003d,203,0.16657583342416654,0.2976227023772976,0.26466573533426463,0.27113572886427106
ES2003d,204,0.17025617025617024,0.2877112877112877,0.2625102625102625,0.2795222795222795
ES2003d,205,0.170051,0.28261,0.274067,0.273272
ES2003d,206,0.171315,0.284247,0.260874,0.283564
ES2003d,207,0.165696,0.300277,0.26542,0.268607
ES2003d,208,0.164322,0.308975,0.280191,0.246512
ES2003d,209,0.165352,0.289994,0.295839,0.248815
ES2003d,210,0.171316,0.291262,0.261294,0.276128
ES2003d,211,0.182126,0.235017,0.253917,0.32894
ES2003d,212,0.179115,0.26701,0.242928,0.310947
ES2003d,213,0.17880617880617883,0.2537582537582538,0.2580902580902581,0.30934530934530935
ES2003d,214,0.17489917489917492,0.23675023675023676,0.2696092696092696,0.3187413187413188
ES2003d,215,0.17614700000000003,0.27154700000000004,0.26013400000000003,0.29217200000000004
ES2003d,216,0.180451,0.285542,0.247191,0.286816
ES2003d,217,0.1874838125161875,0.25459874540125466,0.2564817435182565,0.30143569856430147
ES2003d,218,0.18952218952218952,0.28102828102828104,0.2578792578792579,0.2715702715702716
ES2003d,219,0.184474,0.258674,0.260995,0.295857
ES2003d,220,0.18193681806318193,0.2360717639282361,0.2531567468432532,0.32883467116532883
ES2003d,221,0.179227,0.271972,0.261365,0.287436
ES2003d,222,0.181306,0.266098,0.265899,0.286697
ES2003d,223,0.181814,0.266564,0.255308,0.296314
ES2003d,224,0.182751,0.262432,0.263369,0.291448
ES2003d,225,0.182065,0.264552,0.260034,0.293349
ES2003d,226,0.17684017684017683,0.2534832534832535,0.2603932603932604,0.30928330928330927
ES2003d,227,0.19001080998919004,0.294930705069295,0.26424373575626425,0.2508147491852508
ES2003d,228,0.179297,0.261137,0.269004,0.290562
ES2003d,229,0.184491,0.245917,0.246496,0.323096
ES2003d,230,0.265646,0.234784,0.25567,0.2439
ES2003d,231,0.204664,0.231958,0.267194,0.296184
ES2003d,232,0.180497,0.28286,0.257188,0.279455
ES2003d,233,0.18675818675818676,0.23798423798423796,0.2749032749032749,0.30035430035430033
ES2003d,234,0.178521,0.237788,0.289738,0.293953
ES2003d,235,0.225331,0.269443,0.255309,0.249917
ES2003d,236,0.17559,0.284321,0.285656,0.254433
ES2003d,237,0.177631,0.310777,0.283696,0.227896
ES2003d,238,0.180138,0.295885,0.252747,0.27123
ES2003d,239,0.17583017583017582,0.3102033102033102,0.2617702617702618,0.2521962521962522
ES2003d,240,0.17601,0.300519,0.270339,0.253132
ES2003d,241,0.178206,0.251711,0.239044,0.331039
ES2003d,242,0.17109,0.288793,0.276753,0.263364
ES2003d,243,0.17187,0.293295,0.27891,0.255925
ES2003d,244,0.170244,0.298033,0.274476,0.257247
ES2003d,245,0.167763,0.306174,0.273953,0.25211
ES2003d,246,0.171208,0.287143,0.27299,0.268659
ES2003d,247,0.1711298288701711,0.28018271981728016,0.2833447166552833,0.2653427346572653
ES2003d,248,0.17505617505617507,0.28016828016828016,0.2706392706392707,0.27413627413627417
ES2003d,249,0.175079,0.285175,0.265135,0.274611
ES2003d,250,0.173764,0.280074,0.277309,0.268853
ES2003d,251,0.18433381566618431,0.23727076272923725,0.2796457203542796,0.2987497012502987
ES2003d,252,0.182853,0.228421,0.276806,0.31192
ES2003d,253,0.181975,0.214583,0.268518,0.334924
ES2003d,254,0.18261681738318264,0.214995785004215,0.28403071596928403,0.3183566816433184
ES2003d,255,0.187025,0.215494,0.277429,0.320052
ES2003d,256,0.188007,0.205546,0.254143,0.352304
ES2003d,257,0.192095,0.206441,0.265999,0.335465
ES2003d,258,0.192028,0.206392,0.270086,0.331494
ES2003d,259,0.19656780343219654,0.21247378752621243,0.2666347333652666,0.32432367567632425
ES2003d,260,0.19627219627219628,0.22103422103422105,0.2732052732052732,0.30948830948830947
ES2003d,261,0.180022,0.258259,0.259884,0.301835
ES2003d,262,0.18610818610818608,0.21748321748321747,0.24544824544824542,0.35096035096035094
ES2003d,263,0.17955,0.215472,0.241791,0.363187
ES2003d,264,0.192301,0.251851,0.258535,0.297313
ES2003d,265,0.1801181801181801,0.25994225994225995,0.2700982700982701,0.2898412898412898
ES2003d,266,0.18333318333318332,0.2552402552402553,0.27641527641527647,0.28501128501128503
ES2003d,267,0.185434,0.240582,0.280613,0.293371
ES2003d,268,0.185977,0.263967,0.266965,0.283091
ES2003d,269,0.199243,0.256137,0.266181,0.278439
ES2003d,270,0.204512,0.254335,0.25412,0.287033
ES2003d,271,0.2000232000232,0.2563672563672564,0.26916926916926914,0.2744402744402744
ES2003d,272,0.17909517909517908,0.2593382593382593,0.2666212666212666,0.2949452949452949
ES2003d,273,0.197418,0.257932,0.257592,0.287058
ES2003d,274,0.182168,0.245831,0.280725,0.291276
ES2003d,275,0.192953,0.253139,0.268752,0.285156
ES2003d,276,0.202705,0.261504,0.279677,0.256114
ES2003d,277,0.19626119626119626,0.27085627085627084,0.2751642751642752,0.25771825771825774
ES2003d,278,0.189936,0.270475,0.275828,0.263761
ES2003d,279,0.200684,0.273156,0.278872,0.247288
ES2003d,280,0.186168,0.265482,0.270296,0.278054
ES2003d,281,0.189136,0.231957,0.255405,0.323502
ES2003d,282,0.175198,0.21239,0.207943,0.404469
ES2003d,283,0.177784,0.269595,0.249795,0.302826
ES2003d,284,0.17666282333717662,0.26915373084626915,0.25230074769925226,0.30188269811730184
ES2003d,285,0.17770982229017773,0.2651817348182652,0.25104974895025106,0.30605869394130614
ES2003d,286,0.175524,0.281403,0.24486,0.298213
ES2003d,287,0.17542,0.289436,0.253315,0.281829
ES2003d,288,0.17839,0.263931,0.259186,0.298493
ES2003d,289,0.17841717841717844,0.26615926615926616,0.2534842534842535,0.301939301939302
ES2003d,290,0.179655,0.25671,0.264322,0.299313
ES2003d,291,0.17657982342017658,0.2777447222552778,0.25287574712425287,0.2927997072002928
ES2003d,292,0.176588,0.264284,0.254267,0.304861
ES2003d,293,0.17388,0.278824,0.257753,0.289543
ES2003d,294,0.178399,0.26389,0.255502,0.302209
ES2003d,295,0.17857382142617859,0.2637247362752637,0.25732574267425734,0.3003756996243004
ES2003d,296,0.175916,0.269512,0.262738,0.291834
ES2003d,297,0.17537117537117536,0.28733328733328733,0.2514402514402514,0.28585528585528586
ES2003d,298,0.177965,0.278222,0.253144,0.290669
ES2003d,299,0.181455,0.272317,0.249318,0.29691
ES2003d,300,0.178172,0.294644,0.262372,0.264812
ES2003d,301,0.17583000000000001,0.28608300000000003,0.26008000000000003,0.27800700000000006
ES2003d,302,0.172317,0.294217,0.253941,0.279525
ES2003d,303,0.17496817496817496,0.2883332883332883,0.24456924456924456,0.2921292921292921
ES2003d,304,0.174493,0.279046,0.255687,0.290774
ES2003d,305,0.176644,0.274021,0.264152,0.285183
ES2003d,306,0.17349982650017345,0.2951737048262951,0.25658574341425655,0.27474072525927473
ES2003d,307,0.17548517548517548,0.2865402865402865,0.24374124374124373,0.29423329423329425
ES2003d,308,0.175221,0.278122,0.253272,0.293385
ES2003d,309,0.176355,0.279399,0.249805,0.294441
ES2003d,310,0.17795082204917798,0.2722497277502723,0.2447997552002448,0.304999695000305
ES2003d,311,0.174307,0.287639,0.254141,0.283913
ES2003d,312,0.172723,0.290158,0.254681,0.282438
ES2003d,313,0.175267,0.293054,0.239452,0.292227
ES2003d,314,0.194342,0.209857,0.211695,0.384106
ES2003d,315,0.179342,0.20074,0.20743,0.412488
ES2003d,316,0.17854782145217854,0.19398580601419396,0.20188579811420188,0.4255805744194255
ES2003d,317,0.181412,0.204941,0.20897,0.404677
ES2003d,318,0.25,0.25,0.25,0.25
ES2003d,319,0.25,0.25,0.25,0.25
ES2003d,320,0.25,0.25,0.25,0.25
ES2003d,321,0.25,0.25,0.25,0.25
ES2003d,322,0.25,0.25,0.25,0.25
ES2003d,323,0.25,0.25,0.25,0.25
ES2003d,324,0.25,0.25,0.25,0.25
ES2003d,325,0.25,0.25,0.25,0.25
ES2003d,326,0.25,0.25,0.25,0.25
ES2003d,327,0.25,0.25,0.25,0.25
ES2003d,328,0.25,0.25,0.25,0.25
ES2003d,329,0.25,0.25,0.25,0.25
ES2003d,330,0.25,0.25,0.25,0.25
ES2003d,331,0.25,0.25,0.25,0.25
ES2003d,332,0.25,0.25,0.25,0.25
ES2003d,333,0.25,0.25,0.25,0.25
ES2003d,334,0.25,0.25,0.25,0.25
ES2003d,335,0.25,0.25,0.25,0.25
ES2003d,336,0.25,0.25,0.25,0.25
ES2003d,337,0.25,0.25,0.25,0.25
ES2003d,338,0.25,0.25,0.25,0.25
ES2003d,339,0.25,0.25,0.25,0.25
ES2003d,340,0.25,0.25,0.25,0.25
ES2003d,341,0.25,0.25,0.25,0.25
ES2003d,342,0.25,0.25,0.25,0.25
ES2003d,343,0.25,0.25,0.25,0.25
ES2003d,344,0.25,0.25,0.25,0.25
ES2003d,345,0.25,0.25,0.25,0.25
ES2003d,346,0.25,0.25,0.25,0.25
ES2003d,347,0.25,0.25,0.25,0.25
ES2003d,348,0.25,0.25,0.25,0.25
ES2003d,349,0.25,0.25,0.25,0.25
ES2003d,350,0.25,0.25,0.25,0.25
ES2003d,351,0.25,0.25,0.25,0.25
ES2003d,352,0.25,0.25,0.25,0.25
ES2003d,353,0.25,0.25,0.25,0.25
ES2003d,354,0.25,0.25,0.25,0.25
ES2003d,355,0.25,0.25,0.25,0.25
ES2003d,356,0.25,0.25,0.25,0.25
ES2003d,357,0.25,0.25,0.25,0.25
ES2003d,358,0.25,0.25,0.25,0.25
ES2003d,359,0.25,0.25,0.25,0.25
ES2003d,360,0.25,0.25,0.25,0.25
ES2003d,361,0.25,0.25,0.25,0.25
ES2003d,362,0.25,0.25,0.25,0.25
ES2003d,363,0.25,0.25,0.25,0.25
ES2003d,364,0.25,0.25,0.25,0.25
ES2003d,365,0.25,0.25,0.25,0.25
ES2003d,366,0.25,0.25,0.25,0.25
ES2003d,367,0.25,0.25,0.25,0.25
ES2003d,368,0.25,0.25,0.25,0.25
ES2003d,369,0.25,0.25,0.25,0.25
ES2003d,370,0.25,0.25,0.25,0.25
ES2003d,371,0.25,0.25,0.25,0.25
ES2003d,372,0.25,0.25,0.25,0.25
ES2003d,373,0.25,0.25,0.25,0.25
ES2003d,374,0.25,0.25,0.25,0.25
ES2003d,375,0.25,0.25,0.25,0.25
ES2003d,376,0.25,0.25,0.25,0.25
ES2003d,377,0.25,0.25,0.25,0.25
ES2003d,378,0.25,0.25,0.25,0.25
ES2003d,379,0.25,0.25,0.25,0.25
ES2003d,380,0.25,0.25,0.25,0.25
ES2003d,381,0.25,0.25,0.25,0.25
ES2003d,382,0.183482,0.207069,0.241705,0.367744
ES2003d,383,0.17838,0.249957,0.280538,0.291125
ES2003d,384,0.1773768226231774,0.2191927808072192,0.2505717494282506,0.35285864714135284
ES2003d,385,0.18093118093118093,0.24492024492024492,0.2534972534972535,0.3206513206513207
ES2003d,386,0.17853882146117853,0.25107174892825107,0.3058876941123058,0.2645017354982645
ES2003d,387,0.188276,0.260037,0.289354,0.262333
ES2003d,388,0.183325,0.260977,0.292124,0.263574
ES2003d,389,0.181868,0.256184,0.282733,0.279215
ES2003d,390,0.18173481826518173,0.18643081356918642,0.20455479544520452,0.4272795727204272
ES2003d,391,0.182233,0.210133,0.205338,0.402296
ES2003d,392,0.25,0.25,0.25,0.25
ES2003d,393,0.184807,0.252342,0.27491,0.287941
ES2003d,394,0.18772781227218774,0.23524576475423528,0.2647957352042648,0.31223068776931223
ES2003d,395,0.187979,0.218794,0.28188,0.311347
ES2003d,396,0.188689,0.226651,0.26873,0.31593
ES2003d,397,0.18804218804218806,0.24459624459624463,0.2725342725342726,0.29482729482729486
ES2003d,398,0.18746281253718744,0.24652775347224648,0.2578227421772578,0.30818669181330816
ES2003d,399,0.18357681642318355,0.2327217672782327,0.26900073099926897,0.31470068529931466
ES2003d,400,0.183509,0.226637,0.274849,0.315005
ES2003d,401,0.17704817704817705,0.24396224396224395,0.2836342836342836,0.2953552953552953
ES2003d,402,0.176683,0.253046,0.25994,0.310331
ES2003d,403,0.17755417755417754,0.24603124603124604,0.2726582726582727,0.3037563037563038
ES2003d,404,0.176957176957177,0.2547392547392548,0.2766612766612767,0.2916422916422917
ES2003d,405,0.175877,0.265884,0.275146,0.283093
ES2003d,406,0.180297,0.245033,0.276942,0.297728
ES2003d,407,0.17841417841417842,0.26169026169026166,0.2661362661362661,0.29375929375929377
ES2003d,408,0.177818,0.279511,0.261879,0.280792
ES2003d,409,0.178961,0.228443,0.280037,0.312559
ES2003d,410,0.182614,0.24887,0.249216,0.3193
ES2003d,411,0.178942,0.288566,0.269905,0.262587
ES2003d,412,0.171154,0.295029,0.274818,0.258999
ES2003d,413,0.16764283235716765,0.29832770167229833,0.2702797297202703,0.26374973625026377
ES2003d,414,0.174617,0.271211,0.278819,0.275353
ES2003d,415,0.181753,0.233673,0.260431,0.324143
ES2003d,416,0.18074781925218075,0.21488078511921488,0.23996476003524,0.3644066355933644
ES2003d,417,0.18683781316218687,0.23409876590123413,0.23094176905823097,0.34812165187834815
ES2003d,418,0.17136617136617138,0.2593022593022593,0.29044029044029046,0.2788912788912789
ES2003d,419,0.177201,0.19809,0.211015,0.413694
ES2003d,420,0.176276,0.222407,0.25099,0.350327
ES2003d,421,0.17194182805817193,0.2497397502602497,0.29806270193729806,0.2802557197442802
ES2003d,422,0.1757931757931758,0.24316324316324317,0.2843422843422843,0.2967012967012967
ES2003d,423,0.1759061759061759,0.20196020196020195,0.21756121756121755,0.4045724045724045
ES2003d,424,0.1787931787931788,0.21635421635421634,0.24115224115224113,0.3637003637003637
ES2003d,425,0.175119,0.229034,0.248662,0.347185
ES2003d,426,0.177977,0.214874,0.2366,0.370549
ES2003d,427,0.17991782008217988,0.22685377314622682,0.24708875291124704,0.3461396538603461
ES2003d,428,0.17527717527717526,0.23323223323223324,0.27452727452727455,0.316963316963317
ES2003d,429,0.184638,0.21432,0.246355,0.354687
ES2003d,430,0.17625600000000002,0.20901300000000003,0.21921900000000002,0.39551200000000003
ES2003d,431,0.18151081848918152,0.24142575857424145,0.26943873056126943,0.30762469237530765
ES2003d,432,0.188873,0.22878,0.275253,0.307094
ES2003d,433,0.17685,0.194522,0.208139,0.420489
ES2003d,434,0.182627,0.214467,0.238619,0.364287
ES2003d,435,0.175912,0.224919,0.257032,0.342137
ES2003d,436,0.18413018413018412,0.20025220025220025,0.19999419999419998,0.4156234156234156
ES2003d,437,0.170008,0.245084,0.281784,0.303124
ES2003d,438,0.175262,0.224757,0.249005,0.350976
ES2003d,439,0.179243,0.210361,0.229662,0.380734
ES2003d,440,0.25,0.25,0.25,0.25
ES2003d,441,0.17707517707517706,0.19887319887319885,0.21089521089521088,0.41315641315641316
ES2003d,442,0.179786,0.194144,0.202644,0.423426
ES2003d,443,0.182289,0.229145,0.241216,0.34735
ES2003d,444,0.19838,0.226873,0.229608,0.345139
ES2003d,445,0.182603,0.257056,0.252712,0.307629
ES2003d,446,0.186259,0.226915,0.212315,0.374511
ES2003d,447,0.1818151818151818,0.19066919066919066,0.19092119092119092,0.43659443659443653
ES2003d,448,0.25,0.25,0.25,0.25
ES2003d,449,0.17873100000000003,0.27450100000000005,0.27166500000000005,0.27510300000000004
ES2003d,450,0.18894,0.265887,0.258253,0.28692
ES2003d,451,0.1956031956031956,0.24500724500724502,0.2485992485992486,0.31079031079031083
ES2003d,452,0.184235,0.272078,0.284434,0.259253
ES2003d,453,0.184549,0.246307,0.260344,0.3088
ES2003d,454,0.179938,0.243287,0.278922,0.297853
ES2003d,455,0.18332500000000002,0.23728200000000002,0.26126400000000005,0.31812900000000005
ES2003d,456,0.19402,0.226378,0.264415,0.315187
ES2003d,457,0.18585581414418587,0.25001674998325,0.2633937366062634,0.3007336992663008
ES2003d,458,0.174182,0.249415,0.274499,0.301904
ES2003d,459,0.18514018514018513,0.23851623851623852,0.278089278089278,0.2982542982542982
ES2003d,460,0.185399,0.235561,0.268778,0.310262
